"Gene","logFC","adj.P.Val"
"sodA",-1.88707168415671,0.00373286694242195
"apaG",-1.29234140774838,0.00373286694242195
"yjbI",-1.10431131840082,0.00373286694242195
"yhfZ",-1.37093216658549,0.00383648025480484
"lnt",-1.13272422941837,0.00394569581011451
"napH",-1.35933205253961,0.00409645703688805
"lgoR",-1.30569509399662,0.0045195832814268
"srlE",-2.35770633365768,0.00454477787826832
"gntK",-1.68814841238315,0.00454477787826832
"codB",-1.38474567654864,0.0045648865196586
"fliN",-3.69631058686155,0.00475503749535035
"dgcP",-1.12233491814517,0.00479813574074661
"ynaE",-2.20103750856711,0.004816549981901
"udk",-1.04447624432244,0.00487800026224024
"tapT",-1.35839113557557,0.00506618285273388
"gatR",-2.33617866609569,0.00506640648637397
"astA",-1.85898903228631,0.00527290823773648
"insK",-1.68936143061608,0.00531513934468384
"napB",-2.87200098566319,0.00534136982483454
"psuK",-1.16121890030808,0.00546712286321596
"yihM",-2.08196189463464,0.00557072863790324
"lpxT",-1.18813225015925,0.00597089605047633
"hda",-1.16410139067292,0.0061644128297186
"yqeI",-1.85402998025638,0.00634361073884631
"treC",-2.05742437942743,0.00640404123224393
"nrfE",-1.14433840377757,0.00676096775512402
"cdaR",-1.17756627275424,0.00693386076842883
"nanA",-1.39485787471739,0.00694088272907019
"ilvN",-1.28272822074746,0.00708364768345708
"gutM",-2.01028618960966,0.00723210421784095
"aldB",-1.38112038955747,0.00725942617714186
"sdaC",-1.01098286185244,0.00744620761099936
"ppdD",-1.21473975395819,0.00748009531899869
"xdhA",-1.00561936578261,0.00748009531899869
"cadC",-1.08462028163502,0.00757522062744252
"ydjJ",-1.18090948412349,0.00770821123223011
"secG",-1.21358674085589,0.00774700748953066
"yagF",-1.00278297036949,0.00849975474773321
"bioC",-1.36396457414104,0.00929851348329526
"aat",-1.16079052968755,0.0093253495466794
"potH",-1.26443035773433,0.00944599330066733
"hprS",-1.04515337267856,0.00960909783510854
"rsxD",-1.08798663271221,0.00988595753139192
"aldA",-1.02324849104803,0.0100594980922112
"rph",-1.04495717723076,0.01045525823711
"ydjK",-1.65322774375757,0.0107476954161505
"modC",-1.24353405411767,0.011275714131766
"fecI",-1.52344681675722,0.0117575421155078
"cho",-1.04776442359071,0.0118722093323236
"add",-1.08901563784067,0.0119184783832573
"yfeW",-1.30082838801945,0.0119254828356916
"bioA",-1.52768775934631,0.0120849008596865
"yjbE",-1.47081119053241,0.0122572358472993
"fliR",-2.85142087241743,0.0132023062088088
"zraP",-1.51075859100977,0.0135189180627662
"uxuB",-1.05669278916134,0.0135189180627662
"trmL",-1.23907831820131,0.0136656633462527
"ymdA",-1.25764473326321,0.0137276563029329
"napG",-1.33876988417625,0.0137287942612162
"gmd",-1.8416573694435,0.0137357357169353
"aes",-1.41422367972736,0.0140531785885094
"dinB",-1.11148403186135,0.0146879555161347
"srlB",-1.80877296498102,0.0155822211439038
"alsA",-1.14152210865213,0.0159788237525836
"mgrB",-1.06435177555819,0.0165010865884106
"cusC",-1.39016481533884,0.0168491789246984
"sdhD",-1.02131120718469,0.0171892810951737
"mazE",-1.17377581204555,0.0176868900012003
"nrfC",-1.49072107493649,0.0177632487613665
"hcaT",-1.08966135046352,0.0181073545051497
"yeaW",-1.27393006812906,0.0182433539078094
"gnsA",-1.89536628921861,0.0192608972593681
"yqeJ",-1.98135277504739,0.0193173683189682
"yjbD",-1.00101169221687,0.0194087857527444
"fadH",-1.55801886108544,0.019886042005089
"yojI",-1.39237244768048,0.0207713371907774
"yafP",-1.75640127075234,0.0210054412715283
"ldtC",-1.31369819362832,0.0221179088104046
"folK",-1.42961035939527,0.0230304089567914
"acpH",-1.38121704639535,0.023131510283469
"insJ",-1.73472275591005,0.0240078935551768
"mntP",-1.30008012710707,0.024056581986577
"glnK",-1.57940990559466,0.0246550927706905
"nrfD",-1.03085716448629,0.025753847728286
"tnaA",-1.22046325259079,0.0271975084709721
"appY",-1.38484951526284,0.0272953640536739
"ccmA",-1.65142873397794,0.0277321147542469
"yqiA",-1.11131494076204,0.0298452720615864
"dmlR",-1.31046182205473,0.0312288315423024
"mglA",-1.07017457251179,0.0319025809529281
"hiuH",-1.6504870676202,0.0320765218181077
"yfhR",-1.67338390008594,0.032913643139286
"ynjH",-1.49403552769778,0.0334675307424916
"uxaA",-1.00936696480346,0.0340076233382488
"ebgA",-1.19355251724485,0.0372099550983116
"ydeN",-1.15700599415971,0.0373038265728759
"yhdX",-1.30743345118944,0.0382318144461074
"yqeF",-1.07995838521592,0.0391961174992247
"ibpA",-2.37657795795897,0.0396312574396081
"fcl",-1.36429013112801,0.0404496944256671
"yrdB",-1.17271126865315,0.0404496944256671
"flhE",-1.8957171473757,0.0435960275773196
"punC",-1.24262149198139,0.0444425688204672
"gspC",-1.03305364838773,0.0452848712391681
"yidD",-1.10384494070174,0.0458568781939853
"gspG",-1.12141793795207,0.0476982757883583
