"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"qorA",1.90827045577922,7.31222377490713,12.3566498714599,1.92594876694501e-05,0.000451198526857169,3.43487255488453
"hydN",3.10474704151955,6.11194310567543,12.3539020646737,1.92839741138749e-05,0.000451198526857169,3.43345971517703
"dhaM",-1.4991293627336,8.5650101959305,-12.3277461876137,1.95188789322991e-05,0.000453960034569159,3.41999522348108
"metN",1.88309054737246,8.60234256466203,12.278907668855,1.99664684233268e-05,0.000461605734263103,3.3947767565527
"tauA",1.60561786271355,3.25407305100665,12.2461917834996,2.02729816851695e-05,0.000464094966696366,3.37782675324395
"asnA",-2.04723073327601,9.33849260929542,-12.2419506183064,2.03131164619934e-05,0.000464094966696366,3.37562607466348
"clpB",-1.50704181609409,7.90346248891191,-12.2105552314816,2.06131080681753e-05,0.00046819480547832,3.35931152617845
"katE",1.51371559770432,5.82068442745352,12.1941251857128,2.0772155047846e-05,0.000469064245382756,3.35075683117483
"cbpA",1.21736477848219,6.99806761975953,12.1701305834985,2.10070014104612e-05,0.000471625395827926,3.3382425933733
"rdcB",-1.94529423865195,6.5380765353006,-12.1275649839054,2.14312553929323e-05,0.000478385034173271,3.31598155263719
"srmB",-1.22354157489615,7.41982101397667,-12.1057039154513,2.16530166927618e-05,0.000480573239055354,3.30451805198763
"patZ",-1.68954756941347,5.19307761208041,-12.067962869662,2.20421810615706e-05,0.000484791789051914,3.28467837775933
"dapB",-1.83914209462605,9.79301955569472,-12.0631179933632,2.20927257111712e-05,0.000484791789051914,3.28212701691074
"cheR",-2.5104770447361,6.19609724037437,-12.0413879287692,2.23210919376029e-05,0.000487051242054211,3.27067108058066
"ccmF",-2.12696084839387,4.9884102566714,-12.0195612183053,2.25532431523645e-05,0.000488006854322818,3.25914329597472
"yhdW",-1.65021403300025,5.90764950695665,-12.0046454422323,2.27135049912317e-05,0.000488006854322818,3.25125344410595
"btsR",-1.799135331649,6.55959425902068,-12.0020225756745,2.27418230258574e-05,0.000488006854322818,3.24986503627387
"cysW",1.67778411967703,6.99845699592695,11.9725010729532,2.30634042364394e-05,0.000492188253045773,3.23421690138485
"gadW",1.63372700183845,6.3663199404064,11.9246279710779,2.35962061936135e-05,0.000500806911781393,3.20875902882957
"proV",1.50712743113877,5.88664909125378,11.8504781460598,2.44499838208559e-05,0.000510998563578673,3.16912531922482
"polB",-1.47846620846921,4.24943865804928,-11.8424875017009,2.45441170583276e-05,0.000510998563578673,3.16483947541279
"trg",-1.48137172133953,5.12330421444432,-11.8397825071198,2.45760785212458e-05,0.000510998563578673,3.16338797670327
"hslU",-1.11532584865693,9.1284080263301,-11.8375359527237,2.46026599869238e-05,0.000510998563578673,3.16218222516067
"dppF",-1.19735758960586,8.82569432501617,-11.7961233173555,2.5098700031265e-05,0.000518528462348049,3.1399146032711
"malS",-2.01548543772813,4.24201243755138,-11.7399143196943,2.57907012112753e-05,0.000530005732828536,3.10956598093557
"gsiA",1.30121101236013,7.61419065731418,11.6081335845727,2.75019220084926e-05,0.000562197184636764,3.0378438251852
"yehD",2.29632754986348,4.58014677655159,11.5729756055919,2.79805423098652e-05,0.000568622142784628,3.01857234766626
"tcyL",1.19956897557772,6.45413674285063,11.5636566544058,2.81090245660784e-05,0.000568622142784628,3.01345453226498
"gntU",-2.32274414332726,3.3521598577592,-11.5175557824378,2.87548074642643e-05,0.000578671876638356,2.9880764472137
"napA",-1.3704482530846,5.64128523013127,-11.5057456790959,2.89230093856108e-05,0.000579056538421197,2.98155892039414
"oppA",1.3044346080367,13.2905519996161,11.3772245617631,3.08294035675817e-05,0.000605954407909505,2.91020268626048
"yciW",2.03277197511821,6.71639502467618,11.3753838418732,3.0857750271423e-05,0.000605954407909505,2.90917493171757
"ptsG",-1.26154674760824,10.8924964054584,-11.3725984099448,3.09007029893767e-05,0.000605954407909505,2.90761939129377
"dauA",1.24792691706565,6.53286994351108,11.3640008292365,3.10337209592549e-05,0.000605954407909505,2.90281565369015
"ompC",1.07301306027801,12.1842740412445,11.3631717870162,3.10465826915529e-05,0.000605954407909505,2.90235225251813
"ybaT",1.87637457868821,4.12436847754557,11.2866227680034,3.22613206220475e-05,0.000626514846480162,2.85942034026853
"glnP",-1.60622789740557,9.27458974788557,-11.1522982148116,3.45290524324185e-05,0.000667218107699071,2.78338914379279
"pck",-1.14848673910656,7.78533265279469,-11.0272465448727,3.68083382505622e-05,0.000707740523590017,2.71179587438126
"gpr",-1.35194876546029,4.88890336903861,-10.983376377544,3.76490533631473e-05,0.000720339523460414,2.68649172829092
"insL1",-1.37025086496547,5.80323514129681,-10.8994249394012,3.93208986130772e-05,0.000748639069672509,2.63779306689752
"uvrC",-1.15506901776825,7.94403115821159,-10.8759038502344,3.98046751027063e-05,0.000754152966336153,2.62408345660444
"ldtE",1.18800998111359,6.48450537295094,10.7969755796833,4.14793549984897e-05,0.000779697042003984,2.57786756549309
"rbsC",-1.90429700285019,4.71866126932359,-10.7935257719072,4.15543995094811e-05,0.000779697042003984,2.57584008536406
"cydC",-1.00199808264088,6.57455467394898,-10.7688680846682,4.20954017040375e-05,0.000786050674127316,2.56133024594771
"ampG",-1.4618813247667,6.0420214792091,-10.7121616487503,4.3370920375769e-05,0.000804494874677744,2.52783882954575
"cysH",2.09828780296804,7.31335110832291,10.7066442386162,4.34974056854599e-05,0.000804494874677744,2.52457103649858
"dppD",-1.24546842408767,8.17723872399232,-10.655641269117,4.46871550646175e-05,0.000822582513132579,2.49428624067768
"uspD",1.25769600788101,5.35676191401609,10.481962810551,4.9031834396722e-05,0.000898300211305982,2.39009972797858
"srlD",-1.82776403702701,4.29548196540821,-10.4682187745228,4.93961231821155e-05,0.000900725551358389,2.38178417124463
"nlpD",1.0373142004094,9.90523390314678,10.3274165828618,5.33150226771939e-05,0.000967603017355449,2.29598655405365
"gsiB",1.50335257537158,7.892672803646,10.3166246386173,5.3630008521313e-05,0.000967603017355449,2.28936438803927
"cusF",-6.46591587994814,4.668438805903,-10.3104539413583,5.38110843843401e-05,0.000967603017355449,2.28557494270038
"flgM",-2.19572946273295,3.67886756153306,-10.2698280867267,5.50211103460769e-05,0.000984801809143607,2.26057228219131
"metI",1.7179188785254,7.3245169256016,10.2240883142751,5.64214483207812e-05,0.00100507564427876,2.23230917612933
"mnmA",-0.982870657339505,8.75617769794322,-10.2160639802606,5.66713609930608e-05,0.00100507564427876,2.22733843345595
"lysU",0.963766354386524,5.91640814025031,10.2015648667835,5.7126193292608e-05,0.00100757786388736,2.21834739846982
"gatA",-1.91343526058697,11.5874142225098,-10.1880315016013,5.75545587865674e-05,0.00100757786388736,2.20994425206216
"yijF",-1.01453876138788,1.72916045873287,-10.1868949874661,5.75907017978871e-05,0.00100757786388736,2.20923808359624
"malX",-2.30027499347717,2.5149771611772,-10.1724322183321,5.80529507003422e-05,0.00101111058529206,2.20024515005646
"hdeD",1.07324545201718,7.33397206927639,10.152377444588,5.87010743543926e-05,0.00101496488778102,2.1877549776856
"dhaK",-1.24531835277711,8.46839278379418,-10.1427682639671,5.90145954545663e-05,0.00101496488778102,2.18176204044872
"cysA",1.53748556822422,8.02498499372641,10.141436389443,5.90582040778862e-05,0.00101496488778102,2.18093096751743
"yfiC",-1.25239202497489,5.29009066699391,-10.117803619882,5.98382513690336e-05,0.00101992554541976,2.1661671547288
"yeiB",-1.39360047317529,4.62572950334072,-10.1102865643797,6.00888697644572e-05,0.00101992554541976,2.16146425313428
"rnpA",-1.21715582806741,8.3703060856725,-10.1089175987298,6.01346420960673e-05,0.00101992554541976,2.16060742887953
"flgN",-2.11390329727561,6.49165556811553,-10.0994197478967,6.04533264267171e-05,0.00102008057262834,2.15465976951687
