"Gene","logFC","adj.P.Val","P","SignedZ"
"metC",-1.45392124166666,0.00339024028378464,0.00339024028378464,-2.92994314422992
"flxA",-2.23630510316667,0.00344245106811095,0.00344245106811095,-2.92519078023014
"rpsO",1.02033862716667,0.00344715237379119,0.00344715237379119,2.92476608110378
"yeiS",-1.71268220466666,0.00348970966198223,0.00348970966198223,-2.92094541236601
"fimF",-2.228420041,0.00352494315112694,0.00352494315112694,-2.91781420315945
"gloB",-1.39643118933333,0.00359746015242676,0.00359746015242676,-2.91145821989743
"feaB",-1.5437095585,0.00365005519257279,0.00365005519257279,-2.90692086874416
"fadJ",-1.24353589716667,0.00368213534682398,0.00368213534682398,-2.90418243388253
"pdeB",-1.48521956466667,0.00371949098561488,0.00371949098561488,-2.90102087559141
"ftnA",3.00885926566667,0.00377827161976135,0.00377827161976135,2.89610400056745
"xylA",-1.4067709435,0.00377827161976135,0.00377827161976135,-2.89610400056745
"rnm",-1.06814654183333,0.00379492778459574,0.00379492778459574,-2.894723389604
"pgl",-1.791209769,0.00384291868464218,0.00384291868464218,-2.89077604475082
"drpB",-2.35604864633333,0.00390273967860694,0.00390273967860694,-2.88591788546979
"tsaE",-0.93918248083333,0.00393091706675993,0.00393091706675993,-2.88365294658843
"bhsA",-3.013336325,0.00397568236579061,0.00397568236579061,-2.8800847884068
"marC",-1.12031434533333,0.00397568236579061,0.00397568236579061,-2.8800847884068
"psiF",-3.80500830133333,0.00401944659557996,0.00401944659557996,-2.87663151673132
"yedF",1.24996444533333,0.00401944659557996,0.00401944659557996,2.87663151673132
"bfd",-5.02564005716666,0.00405236174867364,0.00405236174867364,-2.87405672383251
"ysgA",-1.70402799266667,0.0040620376670986,0.0040620376670986,-2.87330343408759
"rcsA",-2.369208206,0.00407818250026056,0.00407818250026056,-2.87205014465923
"yfdE",-1.10463445283333,0.00414990628631347,0.00414990628631347,-2.86653625073403
"yeiI",-1.34197202816667,0.0042056186382516,0.0042056186382516,-2.86231261517099
"arnA",-1.34685827583333,0.00422524512495635,0.00422524512495635,-2.8608367854999
"yceI",-0.992852624333331,0.00443582541166975,0.00443582541166975,-2.84538154774093
"yjdM",1.23171859183334,0.00447091050548455,0.00447091050548455,2.84287140834774
"dppD",1.63222907183333,0.00451178947086731,0.00451178947086731,2.83996916544897
"malE",2.747798939,0.00451859664290157,0.00451859664290157,2.83948819898503
"ygaM",-3.42248580783333,0.00452671875005956,0.00452671875005956,-2.83891518277875
"fimG",-2.14958590433333,0.00457030253352958,0.00457030253352958,-2.83585615488469
"fbaB",-3.59650437766667,0.00471469531857155,0.00471469531857155,-2.82590697991413
"clcA",-1.043571864,0.00471739432654568,0.00471739432654568,-2.82572364919552
"deoD",-0.93881005433333,0.00471739432654568,0.00471739432654568,-2.82572364919552
"yjbR",-1.7725409495,0.00475380404619204,0.00475380404619204,-2.82325974602844
"yeaH",-3.69624344833333,0.00475638744868077,0.00475638744868077,-2.82308557275982
"ymgE",-3.64905117683333,0.00475638744868077,0.00475638744868077,-2.82308557275982
"sodC",-2.709090308,0.00475638744868077,0.00475638744868077,-2.82308557275982
"pqqL",-2.09604201933333,0.00475638744868077,0.00475638744868077,-2.82308557275982
"ydhL",-2.032850508,0.00475638744868077,0.00475638744868077,-2.82308557275982
"potE",-1.12481757866667,0.00475638744868077,0.00475638744868077,-2.82308557275982
"hicB",-1.11721987783333,0.00475638744868077,0.00475638744868077,-2.82308557275982
"ypfH",-1.066444815,0.00475638744868077,0.00475638744868077,-2.82308557275982
"yejO",-1.0570359365,0.00475638744868077,0.00475638744868077,-2.82308557275982
"yniB",-1.01148214733333,0.00475638744868077,0.00475638744868077,-2.82308557275982
"thrC",0.985865448833336,0.00475638744868077,0.00475638744868077,2.82308557275982
"ycfH",-1.560960515,0.00478169412702035,0.00478169412702035,-2.82138390633172
"casC",-1.32042011533333,0.00482716355489784,0.00482716355489784,-2.8183468341886
"ybhN",-2.8554972135,0.00482947844439187,0.00482947844439187,-2.81819290759405
"umuD",-1.56205385566667,0.00482947844439187,0.00482947844439187,-2.81819290759405
"paoD",-1.40137225733333,0.00482947844439187,0.00482947844439187,-2.81819290759405
"ariR",-3.3061866685,0.00486779846111088,0.00486779846111088,-2.81565450196101
"dbpA",-2.1658026545,0.0048685623011709,0.0048685623011709,-2.81560408746982
"osmE",-2.19004385366667,0.00497119112488726,0.00497119112488726,-2.80889464943929
"gcd",-3.23503880083333,0.0049941975579322,0.0049941975579322,-2.8074077902766
"fhuB",-2.1713232525,0.00500059993982357,0.00500059993982357,-2.80699511897388
"dsrB",-1.45142252966667,0.00500059993982357,0.00500059993982357,-2.80699511897388
"ada",-1.4193728395,0.00500059993982357,0.00500059993982357,-2.80699511897388
"ydgJ",-1.1320654955,0.00500059993982357,0.00500059993982357,-2.80699511897388
"yeiG",-1.01125286783333,0.00500059993982357,0.00500059993982357,-2.80699511897388
"yidQ",-1.31162927766666,0.00503157922212787,0.00503157922212787,-2.8050050449466
"apaH",-1.158255825,0.00503157922212787,0.00503157922212787,-2.8050050449466
"rplO",1.01254420500001,0.00507867176373359,0.00507867176373359,2.80200099092699
"pdeG",-1.7550592095,0.0051021434114055,0.0051021434114055,-2.80051311553354
"ilvN",-1.4351811755,0.00511476936844615,0.00511476936844615,-2.79971530930227
"thiM",-1.862067888,0.00520729280256517,0.00520729280256517,-2.79392267750173
"yddH",-2.2665586305,0.00527880723114842,0.00527880723114842,-2.78950873588957
"aldB",-2.42718352766666,0.005367681309185,0.005367681309185,-2.78409800143629
"ygiW",-2.21248814033333,0.0054820075357311,0.0054820075357311,-2.7772554514523
"yidB",-1.86698416766667,0.0054820075357311,0.0054820075357311,-2.7772554514523
"nudL",-1.16507437966667,0.00548417567129791,0.00548417567129791,-2.77712693532217
"ugpC",-1.67516936233333,0.00549673230230221,0.00549673230230221,-2.77638354226455
"bcsG",-1.57324153433333,0.00556739728818124,0.00556739728818124,-2.77222831076004
"yjbT",-2.64796588433333,0.00561292231179584,0.00561292231179584,-2.76957649043802
"rcnR",-1.7315832515,0.00576643425203284,0.00576643425203284,-2.7607752578299
"yaeR",-1.12340395416667,0.00576643425203284,0.00576643425203284,-2.7607752578299
