"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"prlC",-0.582064824499998,7.901849248125,-3.61948838887795,0.00650278548524343,0.033457240891123,-2.78209897091465
"ydaY",-1.68477932116667,0.989597342625,-3.6193161586715,0.00650443540736959,0.033457240891123,-2.78236396090945
"ycgB",-3.21308603216667,6.294913500875,-3.61651634415567,0.00653131935961841,0.0335532136875107,-2.78667214138797
"yagM",-1.67110714883333,1.219107870875,-3.61248809684524,0.00657020593370636,0.0337105283064003,-2.79287201350445
"yciO",-1.02175111683333,7.319405151875,-3.60796904844236,0.00661412314402361,0.0338591962940434,-2.79982931551197
"yicL",-0.974377420999999,5.19972134225,-3.60779886086156,0.00661578314448459,0.0338591962940434,-2.80009136986248
"yqjG",-1.80398768533333,6.0328225875,-3.60458112672877,0.0066472521075274,0.0339776207350931,-2.80504660054298
"yafS",-0.703965644833333,5.571609848375,-3.59140660956265,0.00677776321785321,0.0345834273547231,-2.82534633006423
"lpxP",1.94611635833333,5.09514947325,3.59091090264511,0.00678272662019575,0.0345834273547231,-2.82611048461554
"marA",-0.771309004,4.328555314,-3.58942257885676,0.00679765205591103,0.0346162580974545,-2.8284049560236
"yahL",-0.934226087333333,1.1012387645,-3.5881658229942,0.00681028237952459,0.0346182871630635,-2.83034261005543
"ypjD",-0.611785909499997,6.240536142375,-3.58731306199526,0.00681886675390422,0.0346182871630635,-2.8316574818881
"yccE",-1.18441550516667,2.168046710125,-3.58685214627479,0.00682351137021404,0.0346182871630635,-2.83236819898717
"yaiP",-1.4885646775,2.420565839375,-3.58520824678012,0.00684010418157244,0.0346593601945764,-2.8349032176662
"cspD",-1.36248204266666,7.516983689,-3.58153944332989,0.00687729003871454,0.0347928964227845,-2.84056179951955
"ydcT",-1.40171937916667,3.125955685625,-3.5809271028147,0.00688351738494413,0.0347928964227845,-2.84150637854408
"napG",4.157266166,4.0575652825,3.57724828538136,0.00692105612853881,0.0349393415201854,-2.84718202958962
"cutA",-1.00605496516666,5.447637254625,-3.57444177014629,0.00694983984414222,0.0350339450233508,-2.85151283411907
"yjcH",-0.693792827333334,2.7122136425,-3.57374810564726,0.00695697363788041,0.0350339450233508,-2.85258336974569
"malF",1.229784254,3.9995621835,3.56367048276629,0.00706149444853667,0.035516443718349,-2.86814175360138
"folM",-0.803085591,5.21620735125,-3.56090810808774,0.00709043441511281,0.035618081255228,-2.87240826233805
"cysH",0.664800779333336,9.3686727535,3.55528058175338,0.00714978073471932,0.035872024129053,-2.88110240865904
"bglX",0.537707291999999,7.1465417745,3.55341881622094,0.00716953010586012,0.0359269205181861,-2.88397941354596
"menE",-1.61880021616667,5.522456652375,-3.54925112468646,0.00721395030951062,0.036062332244818,-2.89042105252239
"proW",-2.15712218766667,4.70923035825,-3.54922453492226,0.00721423464372923,0.036062332244818,-2.89046215561063
"yfdQ",-0.720622151166666,3.874711605625,-3.54768274791877,0.00723074186899084,0.0361006072014855,-2.89284560771289
"rsxA",-1.50708445316666,6.098255569625,-3.543013846828,0.00728097426196342,0.0363069608979814,-2.90006472323804
"artI",-1.846732859,7.99415429125,-3.53994757330526,0.00731416513592209,0.0364255852420708,-2.90480701842383
"dcrB",0.587352022333334,7.98765933075,3.53916855136966,0.00732262316707478,0.0364255852420708,-2.90601200194043
"cbpA",-1.2374293845,7.569963656125,-3.53758321284264,0.00733986758769599,0.0364668938979439,-2.90846437430536
"evgS",-2.50637866983333,4.138605405125,-3.53573254338836,0.00736005256367672,0.0365226939260795,-2.91132750465365
"relE",-1.26488238233333,5.95143377425,-3.52926275674735,0.00743108087140334,0.0367850930056195,-2.92133943369886
"thrB",0.578565638,10.1071933755,3.52897669355375,0.00743423811651236,0.0367850930056195,-2.92178220894823
"seqA",-0.642761912166665,7.931251669875,-3.52845626075524,0.00743998571454672,0.0367850930056195,-2.92258776757712
"ybaV",0.815667564166667,3.917057879625,3.52535491133234,0.00747433436793098,0.036874615165286,-2.92738878373754
"hybO",4.67338041283333,6.334563555125,3.5251893911068,0.00747617228283686,0.036874615165286,-2.9276450424004
"rfbA",-0.589052507666666,8.49476091775,-3.51981784395131,0.00753607774490425,0.0371251945911406,-2.93596273698472
"polB",-0.827155061166666,4.548350663625,-3.51553137562127,0.00758424655170628,0.0373174206084559,-2.94260223865279
"ppx",-1.104731182,7.03910389,-3.5114482829671,0.00763043311884664,0.0374994417973198,-2.9489283847778
"ypfJ",-0.867404769833332,6.949379186125,-3.50606892386571,0.00769173758731451,0.037755231791403,-2.95726536843479
"preA",1.4115141595,4.014634247125,3.5049822441606,0.00770418481592827,0.0377708772405906,-2.95894985447248
"mmuP",-2.866311507,4.24349175725,-3.50095507262344,0.00775049971310076,0.0379523269264562,-2.96519345205097
"pdxA",-1.37733567133333,5.974323702,-3.49092949505612,0.00786708420176957,0.0384603348885364,-2.98074353017774
"dapD",0.737678318333338,10.86576633375,3.49041634523936,0.00787310116007057,0.0384603348885364,-2.98153970404331
"yafO",-1.44688042266667,3.1742993595,-3.4879215881572,0.00790242297165294,0.0385573962935076,-2.98541078223033
"ligA",0.718417201,7.30894824575,3.48541230361938,0.00793203207360645,0.0385820996577895,-2.98930499704076
"ybeX",-1.03847655016667,8.256304259875,-3.48530876254629,0.00793325635742249,0.0385820996577895,-2.98946569753711
"yagF",0.7957131085,2.783789081375,3.48508844171368,0.00793586212622834,0.0385820996577895,-2.98980764894841
"sufC",-3.09978515183333,7.153899423125,-3.48410958086088,0.00794745021583924,0.0385924397981051,-2.99132695629055
"cpxA",-0.836995759999997,7.1070215695,-3.48237465485716,0.00796803285308587,0.0386463805086056,-2.99401998784256
"bglF",0.982229099333334,2.179958373,3.47909748883308,0.00800706612658214,0.0387895756892263,-2.99910772800873
"yfdV",0.966935253666667,2.39709669225,3.47747238572775,0.00802649715596684,0.0388375823240673,-3.00163104489603
"asnA",0.838003268333333,5.93752417775,3.47560746366962,0.00804885710847046,0.0388821449791138,-3.00452703645882
"ruvA",-0.571197716166663,6.833180521375,-3.47511510147146,0.00805477139184878,0.0388821449791138,-3.00529166790181
"ygcN",2.86874208133333,3.8360262665,3.47259877028078,0.00808506954022503,0.0389822679132126,-3.00919984784185
"bolA",-1.58811062966667,7.90660558825,-3.46870883414435,0.00813214405017887,0.0391286486760236,-3.01524257088524
"ecpE",-0.633984648666666,4.0805555845,-3.46850531892525,0.00813461487552538,0.0391286486760236,-3.01555875519444
"yffR",-1.36135354016666,5.532195184875,-3.46421576784488,0.00818687825359023,0.0393336588885684,-3.02222395980977
"flgK",-0.938417162833334,2.915957061375,-3.460226593627,0.00823580043923265,0.0395221529313294,-3.02842395826986
"ydjI",-0.999168276,2.5495758585,-3.45804902217718,0.0082626358751608,0.0396043381137261,-3.03180897123959
"ydgC",-1.92623605816667,4.138709222875,-3.45502455982386,0.00830006141903867,0.0397023950998168,-3.0365111897763
"proV",-2.92227685716667,5.251610918625,-3.45482314053693,0.00830256019125857,0.0397023950998168,-3.03682437189595
"galM",-0.734999906166663,8.730678294875,-3.45253637340435,0.00833098522720523,0.0397916729997308,-3.04038027255902
"yigB",-1.33144375183333,5.719856369625,-3.45168859865123,0.00834154937081286,0.0397955320275388,-3.04169867541041
"mpaA",-0.856056325499999,6.384398090875,-3.45019038988107,0.00836025321190727,0.0398381692188899,-3.04402875017479
"yraR",-1.01484072516667,3.224850710625,-3.44769002725449,0.00839156682092183,0.0399124147087582,-3.04791787006891
"exbB",-2.2273730285,9.193095488625,-3.44738433158688,0.00839540373133477,0.0399124147087582,-3.04839339491687
"ybcH",-1.036492808,3.620899337,-3.44594582842354,0.00841348386436725,0.0399518052185728,-3.05063117211605
"ybaL",-1.17588801433333,5.68655972125,-3.44488445610432,0.00842685031575219,0.0399687470208758,-3.05228239389684
"ymfE",-2.98543037533333,2.200491548,-3.44027822110079,0.00848511963452696,0.0401526293842919,-3.05944968846431
"yeeN",-0.853443981666667,8.64994591225,-3.44019835433012,0.00848613370233476,0.0401526293842919,-3.05957397791812
"fepD",-2.75139558633333,4.16620007575,-3.43948863988067,0.00849515056598282,0.0401526293842919,-3.06067846774865
"ybcL",-1.39815401866667,3.6080097855,-3.43641904833422,0.00853426615577455,0.0402908236682921,-3.06545602687901
"yedL",-1.39460946516667,3.619876338125,-3.42732599023111,0.00865125855769445,0.0407959348633938,-3.07961354874831
"paoA",-0.972579109999999,2.541651399,-3.42487334013994,0.00868310376857191,0.040898822484994,-3.08343348502264
"malG",1.19294840066667,3.819148513,3.42234507985057,0.0087160602612882,0.0410067010447458,-3.0873717393528
"epmC",-1.35803464133333,5.6933261835,-3.42094690098589,0.00873434254253693,0.0410453723859541,-3.08954991563793
"narY",-0.867513292166667,2.702449764375,-3.41760705466203,0.00877817765941181,0.0412017381495771,-3.09475364747865
"pyrB",-1.57655645933333,9.6352908355,-3.41687485997994,0.00878781862959844,0.0412017381495771,-3.0958945928275
"cynT",-0.665464112999999,1.85720771425,-3.41465275242805,0.00881714609393776,0.0412917783205191,-3.09935748859334
"speB",0.781434043666667,7.33179273425,3.41237741074435,0.00884728319631299,0.0413723450455854,-3.10290379096031
"ydiK",-0.698638098999997,6.79328439525,-3.41182357325412,0.00885463525981761,0.0413723450455854,-3.1037670594448
"nikC",2.152929117,2.88763542025,3.4081409032729,0.00890368608759988,0.0415357835875268,-3.10950792935864
"fepA",-4.93765110916666,6.694169148125,-3.40766987431775,0.00890998054402695,0.0415357835875268,-3.11024229571624
"ydbJ",-1.49308579166667,5.15634273675,-3.40597571585662,0.00893265876894541,0.0415939670302835,-3.11288376359684
"ydgA",-0.847555632499997,8.838745927125,-3.40402793624037,0.008958807275463,0.0416216989443145,-3.115920974909
"xseB",-1.43258441133333,5.3547992095,-3.40401194938423,0.00895902222924935,0.0416216989443145,-3.11594590488651
"ptrR",-1.4444488415,4.510596124375,-3.40054228842723,0.00900580307541341,0.0417914342942108,-3.12135703156749
"ypaA",-1.76426011566667,2.49219433225,-3.39339581254142,0.00910297157243235,0.0421943420953995,-3.13250560902044
"mfd",-0.885665421666664,6.68009905175,-3.3856438455659,0.00920962401556953,0.0426402455840047,-3.14460367804704
"yhhY",1.35559327316667,4.759674914875,3.37395027227716,0.00937300504438057,0.0433474915827986,-3.16286277241383
"yhcC",2.748801917,4.50430241175,3.37282019057275,0.00938895548490464,0.0433720831516716,-3.16462795934488
"yedK",-1.50793650883333,4.075960050875,-3.36834606680286,0.00945238647626502,0.0436157063763405,-3.17161757677955
"hofO",1.17589891866667,1.3979167675,3.36037148826042,0.00956656669717198,0.0440926842460616,-3.18407980349841
"torI",1.4274061825,1.543975683875,3.35177433901082,0.00969129002676172,0.0445158525910444,-3.19752076090931
"ydhR",-1.146441744,8.973542888,-3.35153505848538,0.00969478579409189,0.0445158525910444,-3.19789494252718
"yobH",-1.3369898805,3.883212436125,-3.35134289324539,0.00969759419243054,0.0445158525910444,-3.19819544964122
"yidE",1.13227187366667,6.16990672425,3.35103928059409,0.00970203308493221,0.0445158525910444,-3.19867024376796
"iscS",-0.905626910333331,9.41875799725,-3.34908014143543,0.00973072768526584,0.0445973463238195,-3.20173415411584
"opgG",-1.59188656733333,7.787179662,-3.34338036725545,0.00981471895943428,0.0449318054270847,-3.21064981835353
"puuD",-2.64247520166667,3.52872863325,-3.34175397444078,0.0098388250383402,0.0449916674118718,-3.21319431985755
"hybA",3.814136156,5.3699051325,3.3326525353891,0.00997488006682447,0.0455627500476786,-3.2274374450902
"glgB",-0.678698251666666,8.33375046325,-3.3312305289834,0.00999631550276482,0.0456095871764851,-3.22966337655495
"mhpR",-2.99118876033333,4.43914078525,-3.32985273189548,0.0100171307681785,0.0456291318518477,-3.23182025621296
"sufD",-3.156285468,7.343641708,-3.32946664288563,0.010022971840955,0.0456291318518477,-3.23242468789846
"mepH",-1.46955916416667,5.352926388875,-3.32777548913423,0.010048599274276,0.0456948009362003,-3.23507236712088
"cbrB",-1.00373626933333,3.7407344605,-3.3228505713933,0.0101236240970735,0.0459651832726477,-3.24278411162693
"perR",-0.909539525333333,2.7646152845,-3.32239488152744,0.010130595675928,0.0459651832726477,-3.2434977543772
"hycI",-0.956283837166666,4.985848817625,-3.32161808733199,0.0101424914618154,0.0459680251919388,-3.24471430634537
"yqeG",-1.357451229,2.88057942325,-3.32060354387692,0.0101580502624762,0.0459874439740736,-3.24630327203408
"rluD",-0.5897824075,7.522497519375,-3.31822703029747,0.0101945942945099,0.0461017185446851,-3.2500256492426
"waaH",-1.45284954783333,2.162136752125,-3.31688500742842,0.0102152918719816,0.0461441589654628,-3.25212787624379
"cyoC",0.596568008166668,9.410732022625,3.31140628170173,0.0103002481041539,0.0464437858810069,-3.26071151761235
"baeR",-0.598787031166664,5.615271669125,-3.3111400866341,0.0103043947590859,0.0464437858810069,-3.26112862961196
"glcG",-0.939081456666667,4.3383994015,-3.30930261901028,0.0103330658463032,0.0465216066082458,-3.26400797991342
"sdhE",0.863266466000001,6.925091531,3.30451941126265,0.010408095170854,0.0467991368756539,-3.27150456440958
"mgtA",1.52271004366667,5.90865431225,3.30391254240024,0.0104176553770762,0.0467991368756539,-3.27245581583485
"fliC",-0.863013719666667,5.53414746525,-3.30052397222664,0.0104712066168843,0.0469879557648745,-3.27776782066963
"zapA",-1.03961664283333,7.827093759375,-3.2953103391421,0.0105541661024273,0.0473081797052758,-3.2859425120824
"ynjD",-0.962960719166666,3.839524419125,-3.29323879850177,0.0105873200464237,0.0473920443288633,-3.28919113442942
"metR",-3.51070545366666,5.56168420025,-3.29269054441717,0.0105961128776473,0.0473920443288633,-3.29005096810568
"ydfI",-0.980026669666666,3.61577142675,-3.29136993576419,0.010617324159265,0.0474349016929266,-3.29212218601691
"tamB",-0.576853154833333,6.217551743875,-3.28890132937759,0.010657094048441,0.0475559231771998,-3.29599424615358
"minD",-0.79900218433333,9.37003008125,-3.28824278715987,0.0106677297639465,0.0475559231771998,-3.29702725879258
"yidH",-1.19807069683333,3.382909490375,-3.28727414400814,0.0106833940047747,0.0475737599841443,-3.29854676443674
"gss",-0.727215316833331,8.056943302875,-3.28311903429759,0.0107508623279898,0.0478219928417343,-3.30506564104538
"fimB",0.688594942666669,6.4824671075,3.28211907566856,0.0107671658268431,0.0478423414027156,-3.30663464555065
"hemL",0.532442089333334,8.52918883,3.28021993414874,0.010798201312826,0.0479280339009981,-3.30961472986959
"yfaX",0.836639206666667,1.895854,3.27237814476826,0.0109273492032914,0.0484237150721262,-3.32192261545421
"ecpD",-0.644434560333332,3.67885336675,-3.2716498367708,0.0109394259026271,0.0484237150721262,-3.32306593654763
"glk",1.70793604433334,7.42154943675,3.27057554831267,0.0109572651937869,0.0484237150721262,-3.32475245770922
"mgsA",0.999728340166666,9.273741753125,3.27042198709139,0.0109598176769614,0.0484237150721262,-3.32499353956034
"cvrA",-0.691632361833332,5.546312834625,-3.26985570493614,0.0109692357751029,0.0484237150721262,-3.32588258284925
"dtd",-0.782939180166666,5.786213055375,-3.26625462552909,0.0110293261858743,0.0486363475807367,-3.33153668386984
"insH10",0.676827204000001,7.489993538,3.26164923543696,0.0111066793992997,0.048924562926289,-3.33876899789082
"hcp",1.60550261933333,2.6432023095,3.25682278952056,0.0111883570145252,0.0492311847489194,-3.34635005031173
"hybG",-0.900898924833333,3.123683272875,-3.25370150514529,0.0112415138134592,0.0494117832382544,-3.35125361212154
"epd",2.4439177005,9.159287958875,3.24793344290098,0.0113404450458576,0.0497929766868173,-3.36031704709683
"ybiU",-0.936200186666665,5.0958649495,-3.24310126966281,0.0114240275321316,0.0501060304339408,-3.36791165495112
"cueO",2.21686858783333,8.455671181875,3.24221957803843,0.0114393478182909,0.0501193337817495,-3.3692975586927
"hypA",1.85365234466667,2.013087571,3.23914325238133,0.011492971110658,0.0502125144290236,-3.3741335499351
"spoT",-0.712312492833332,7.951624320875,-3.23907718677502,0.0114941255852485,0.0502125144290236,-3.3742374122025
"malS",0.625635220833335,3.989314206125,3.23812605767224,0.0115107597401688,0.0502125144290236,-3.37573272229332
"gltB",1.157377936,10.324881733,3.23778417774216,0.0115167449950018,0.0502125144290236,-3.37627022092459
"b4694",-2.00591936283333,1.081293851875,-3.23747471127715,0.0115221656056793,0.0502125144290236,-3.37675676632361
"tdh",-0.812271943000001,7.01653365575,-3.23635766946596,0.0115417539696068,0.0502441989776158,-3.37851304073485
"yjgL",-1.46963594716667,3.632276396125,-3.23432331829691,0.0115775179870234,0.05034615764293,-3.38171177301221
"yhjY",-1.48071227566666,5.73090896975,-3.22895071955377,0.0116725284951102,0.0506881679958232,-3.39016075165357
"insH8",0.657763785000001,7.62429488025,3.22847281785854,0.0116810193469169,0.0506881679958232,-3.39091239475437
"ilvG",-0.934947194333332,8.9576129825,-3.22611694404991,0.0117229707756499,0.0508161506842466,-3.39461792875411
"intF",-0.916856773166665,6.722532754625,-3.22241338354521,0.0117892403356857,0.0510169206207919,-3.40044396091658
"rnhA",-0.727204601,5.99870266125,-3.22213142695493,0.0117943015801439,0.0510169206207919,-3.40088754042618
"etp",-1.09286125383333,2.867123816625,-3.2145645866173,0.0119309839158036,0.051500020789375,-3.41279375560444
"djlC",-0.616380856833332,3.596761521875,-3.21455060718348,0.0119312379617454,0.051500020789375,-3.41281575526143
"phoU",0.933008299166667,7.098797263375,3.21213443087299,0.0119752320131846,0.051635276302093,-3.41661831750311
"yjjG",-1.17085054516666,5.783408264125,-3.20957180398565,0.0120220784647089,0.0517825322677379,-3.42065176808407
"acrE",1.1811023395,1.282036359625,3.20376156915117,0.0121290059038819,0.0521819434099402,-3.42979833032188
"umpG",-0.703241956666664,6.9357927665,-3.20314596345929,0.0121403933062107,0.0521819434099402,-3.43076755034582
"trkG",-1.883804444,4.742385545,-3.20001254058966,0.0121985288268849,0.0523766306156458,-3.43570122993457
"yeaC",2.02531378983334,7.641027785875,3.19665919835574,0.0122610677154545,0.052552554745238,-3.44098185340759
"ompL",-0.963230296833333,1.051032220875,-3.19643456927091,0.0122652689672632,0.052552554745238,-3.44133560932337
"decR",-0.796876066666665,4.561743486,-3.1955672568606,0.012281504519273,0.0525669012949785,-3.44270152072831
"fusA",0.655096946666667,13.281890305,3.19474869534274,0.0122968481302528,0.0525743631068269,-3.44399069773404
"phoB",-0.686538439999999,5.1393262185,-3.19409978670783,0.0123090259296445,0.0525743631068269,-3.44501271249385
"yeeL",-1.00211345716667,1.981411339625,-3.19242500677826,0.0123405142258516,0.0526109798035767,-3.44765056756875
"wcaE",-1.29592368216667,1.228452452875,-3.19227201637451,0.0123433948693363,0.0526109798035767,-3.44789154298464
"sufB",-3.28544340283333,7.533519698375,-3.19107377353321,0.0123659808512099,0.0526522295324479,-3.44977894634107
"macB",-0.586226646666666,5.3693898835,-3.18620210695784,0.0124582546774388,0.0529898027416819,-3.45745341121225
"rplB",0.910371430000003,12.1918563975,3.18282219471772,0.0125226966488758,0.0532084162820461,-3.46277871449307
"yfeD",0.905523426,5.931151519,3.18188931674613,0.0125405444317508,0.0532288040968902,-3.46424865326215
"dgcP",-0.853709119666665,7.20765118925,-3.1801559607314,0.0125737776611644,0.0533143857379309,-3.46698004512706
"cobC",-1.4996844105,3.778897041625,-3.1755236281817,0.01266304540524,0.0536371362491943,-3.47428046431272
"yejF",-1.00596716583333,4.865518910625,-3.17388020331053,0.0126948743324215,0.0537161746908165,-3.47687075613529
"rpoA",0.830054310000001,12.9767431425,3.17231964289355,0.0127251758827718,0.0537885931873847,-3.47933058664723
"yhhN",-0.547672970833332,5.835046169875,-3.16793329561565,0.0128107519727557,0.0540485423658739,-3.48624531504977
"paaJ",-0.879548548333333,3.96025757525,-3.16736089449504,0.01282196364795,0.0540485423658739,-3.48714774187947
"tfaQ",-0.752131882499999,3.899080822625,-3.16713325219431,0.0128264253518426,0.0540485423658739,-3.48750663969998
"recG",-1.661014228,4.749586982,-3.16457599697097,0.012876658343711,0.0541910747051929,-3.49153857827535
"fhlA",-1.63812943783333,4.088125636625,-3.1640599118432,0.0128868209031716,0.0541910747051929,-3.49235231771351
"yrhB",-0.859019701833334,2.212958342625,-3.16283835651368,0.012910908767546,0.0542364540296808,-3.4942784707532
"mltB",-1.59998466066667,5.4249012595,-3.15913154738379,0.0129842920720808,0.0544886083971375,-3.50012389914637
"ydfG",0.6552601495,9.594240772125,3.15738960404349,0.0130189276723497,0.0545778067579798,-3.50287111283338
"yqgE",-0.5435169735,7.797916718375,-3.15545522761532,0.0130575027193597,0.0546833199099263,-3.5059220113872
"nirB",6.6188733925,7.625237870875,3.15459895653768,0.0130746164942387,0.0546988314666664,-3.50727258883667
"yigA",-0.550020447499998,6.325026642375,-3.15297268460195,0.0131071844151401,0.0547655075216209,-3.50983778386734
"yhdE",-1.20860322716667,6.304764974625,-3.15196672518301,0.013127372332293,0.0547655075216209,-3.51142460425645
"ytfF",-1.1014283955,3.674737653875,-3.15179446099296,0.0131308326443112,0.0547655075216209,-3.51169634282743
"thiB",-2.41461398633333,6.67990989375,-3.1505834546084,0.0131551853508136,0.0548110327333694,-3.51360669405843
"ypeC",-1.02702345333333,2.9472672995,-3.14923722776412,0.0131823126993158,0.0548352174775823,-3.51573044907471
"pqqU",-2.27632324583333,4.114528587625,-3.14896147424266,0.0131878765250081,0.0548352174775823,-3.51616547936915
"yhdW",-0.678095707083333,1.7100103959375,-3.14719198251903,0.0132236376858353,0.0549279206929959,-3.5189571384844
"fdhE",0.695744118833337,7.111323549125,3.14145872704134,0.0133402037862321,0.0553557388037035,-3.52800344523717
"agp",-1.5636399865,6.403308713125,-3.13973648805717,0.0133754289763854,0.0554455028401179,-3.53072125329095
"insH1",0.600432552833334,7.468691844125,3.13577711728748,0.0134567796090087,0.0557260954570017,-3.53697000522948
"gpsA",-1.582286359,6.97445155075,-3.13261372168028,0.0135221473131949,0.0559399988747689,-3.54196313127808
"yfiL",-2.35034695083333,3.061362866875,-3.13067260422318,0.0135624222872228,0.0560497674869118,-3.54502726508805
"glpD",-1.3356780695,4.603259429375,-3.12560957324149,0.0136680625570104,0.0564291772976169,-3.55302039058259
"potF",-1.88820194466667,7.1237923385,-3.12395080867383,0.0137028593409173,0.0565156352392331,-3.55563940876725
"tsgA",-2.456923865,5.21548220125,-3.12266154675099,0.0137299687639129,0.0565702450383847,-3.55767511772261
"ompT",-0.55373821,12.4769271225,-3.12058028874014,0.0137738498027088,0.056693777341321,-3.56096154540843
"ptsP",-0.489311404666665,7.725939271,-3.11911797013808,0.0138047687595448,0.0567235500400069,-3.56327076315168
"fbp",-0.674324327333333,8.531254087,-3.11892304864063,0.013808895609151,0.0567235500400069,-3.56357858124244
"feaR",-1.29713307266667,3.38884638,-3.11305119359005,0.0139338194146449,0.0571304510117664,-3.57285225013375
"moaE",-1.15581912883333,7.719850243375,-3.11295085270901,0.0139359643924265,0.0571304510117664,-3.57301073767228
"qorA",-1.49121012166666,7.13759153375,-3.1122156401947,0.0139516914817406,0.057137499552229,-3.57417201458494
"csdE",-0.730299906333333,5.27747583975,-3.1100341882031,0.013998464518409,0.0572715514248651,-3.57761780108243
"yafD",-1.02958864366666,7.54141340675,-3.10599053853453,0.0140855987556669,0.0575702979202056,-3.58400570235869
"gloC",-0.590126121833333,8.316258989625,-3.10191012963592,0.0141740990103087,0.0578740238869361,-3.59045247787163
"guaD",-0.939823203166664,4.067176694625,-3.10021960965847,0.0142109346123641,0.0579664022838331,-3.59312362166016
"sspB",0.519800879833334,8.537227259875,3.09901307721469,0.0142372854321489,0.0580158714063288,-3.59503011348984
"ygiM",-1.84537638716666,5.919982642125,-3.09410655397766,0.014344970769864,0.0583963430841071,-3.60278382303884
"cspF",1.39262026866667,1.4981531925,3.09118849670876,0.0144094170612906,0.0586002115583293,-3.60739572247482
"yahD",-1.29435853,3.087017622,-3.0888735921507,0.0144607572823187,0.0587367911604618,-3.61105463820174
"nrfD",1.796547462,2.5819672355,3.08837676952288,0.0144718007149458,0.0587367911604618,-3.61183994338202
"rhsE",-0.621296545333334,2.875487091,-3.08763891604409,0.0144882180426382,0.0587386969560002,-3.61300625606812
"ygaP",-1.42796431016667,4.681937711875,-3.08689167655556,0.0145048640046428,0.0587386969560002,-3.61418743044313
"sspA",0.532080698333336,9.21538174225,3.08603849427353,0.0145238943997982,0.0587386969560002,-3.6155361015698
"yacC",-0.5750981655,6.316549090375,-3.085770772614,0.0145298713480275,0.0587386969560002,-3.61595931042891
"cusA",1.08162029066667,7.642516716,3.08399194668735,0.0145696492367215,0.0587899889719931,-3.61877132423856
"lsrK",-0.8384031985,3.519661653625,-3.08368727147089,0.0145764737280094,0.0587899889719931,-3.61925297702681
"nudK",-0.781033287499998,6.350546027875,-3.08327124855831,0.0145857977052358,0.0587899889719931,-3.61991066313386
"garK",-0.702450429666665,4.07024020625,-3.08207330188098,0.0146126810407178,0.0588402033219031,-3.62180452756441
"ybbY",-1.04746641133333,2.474175007,-3.07916269634447,0.0146782139042744,0.0590457934078259,-3.62640624587463
"gpmM",2.79384181,10.5770721465,3.07815550609648,0.014700962282116,0.0590790395554198,-3.62799871915115
"fruB",5.33330216683333,7.105426368625,3.07737760532153,0.0147185570838387,0.0590915298671043,-3.62922869250545
"ycaQ",-0.805417211999999,3.841413804,-3.07669495151844,0.0147340156429795,0.059095427539541,-3.63030808867168
"fumB",3.43719116,4.371097139,3.07273888992768,0.0148239336709264,0.0593976674299692,-3.63656372301097
"hscB",-1.07159468816667,6.251690159875,-3.06955037375744,0.0148968221601547,0.0596311458206783,-3.64160614961975
"ybaB",-1.08975459116667,7.658761702625,-3.06823172578819,0.0149270751105875,0.0596936660549868,-3.64369163170773
"rhtC",-0.871748084499998,6.414397307625,-3.06681763394595,0.0149595889155763,0.0597650961671261,-3.64592814374981
"pal",0.47492070166667,11.22276870125,3.06324773769127,0.015041999187338,0.0600355329600312,-3.65157462938747
"gcvT",-1.61035801116667,5.376154482625,-3.06022573349385,0.0151121310887816,0.0602281877129501,-3.65635493518663
"hyfH",-0.861120829666666,2.02823531025,-3.05985809610821,0.0151206860877803,0.0602281877129501,-3.65693650203954
"mtr",1.19076099683334,6.213081268625,3.05926211403227,0.0151345654341196,0.0602281877129501,-3.65787930003551
"insH6",0.582935809833333,7.055712313875,3.05809211542378,0.0151618511963536,0.0602779639667898,-3.65973019087074
"wcaC",-0.796358236499999,1.494778810625,-3.05244496633649,0.0152942716754664,0.0607452134023638,-3.66866454116282
"yieH",-0.8812898715,5.379277800875,-3.04917285620136,0.0153715501856677,0.0609927560382671,-3.67384193301627
"yneE",-2.21986057116667,4.271931251625,-3.04756596069776,0.015409649503723,0.0610845095487719,-3.6763846463684
"arnT",-0.926655103,2.68969794025,-3.04555877870263,0.0154573777031227,0.0612142171369295,-3.67956090657884
"gspJ",1.32766843116667,1.199949468875,3.04468919907324,0.0154781029357637,0.0612368398399418,-3.68093701973821
"pepN",-0.865986674666666,7.4780080965,-3.03987330848902,0.0155934078813158,0.0616332468487279,-3.68855871621303
"msrP",-1.18114132283333,5.517120792875,-3.03590825178972,0.0156890125132928,0.0619510958777554,-3.69483453689155
"galF",-0.929040933499997,9.419346739875,-3.03275384843139,0.0157655063618796,0.062192940473991,-3.69982769228097
"yccJ",-2.9597744745,7.115985152625,-3.02764755645723,0.015890156701672,0.0626241054938358,-3.70791130245504
"rseP",-0.614840794333333,8.32392120975,-3.02695195573866,0.0159072162675754,0.0626308254396138,-3.7090125596303
"ygeO",-0.761411333333333,2.625410982,-3.02473825707982,0.0159616339801995,0.0627766540831317,-3.71251734641563
"yijE",1.78374802283333,4.656213636625,3.02383402459146,0.0159839177176273,0.0627766540831317,-3.71394900189521
"rpnE",-0.746717841833333,3.199792621125,-3.02357021834461,0.0159904250042593,0.0627766540831317,-3.71436668719877
"tnaA",1.44375467966667,2.70470110125,3.02254379927992,0.016015769821661,0.0628156972139953,-3.71599184340734
