"Gene","logFC","adj.P.Val"
"sodB",6.5235902225,4.7864895465364e-06
"dppB",2.2335014095,0.00016330391036077
"ptsG",2.29468905633333,0.000256013165411408
"nuoC",1.91381277983333,0.000256013165411408
"rihC",2.21870302633333,0.000407144780258397
"yeaD",1.685079261,0.000445937534718623
"nuoL",2.22875306683334,0.00045579746339734
"nuoH",2.26076330133334,0.000620823960583513
"nuoF",1.98424619233333,0.000620823960583513
"gatD",2.46550132433333,0.000672977740453417
"gltF",1.82688881266667,0.000672977740453417
"sucD",1.64335235133334,0.000672977740453417
"nuoB",1.595440192,0.000672977740453417
"lysC",1.44263252366667,0.000672977740453417
"yaaX",1.8441565585,0.000756578217157822
"sucC",1.50038199533334,0.000756578217157822
"gatC",2.43191796158334,0.000760749830481677
"pntB",1.36606891733334,0.000764952101900118
"yoeG",1.592925476,0.000838223712185835
"nuoA",1.48922479983334,0.000858532680258344
"ompW",5.6122226565,0.00103283250635087
"sucB",1.49650896133334,0.00105788163694383
"nuoE",1.44567292583333,0.00114376977043495
"dppC",2.03339800316667,0.00118740546371105
"srlD",1.53628334283333,0.00119275493419732
"sdhB",2.6625092755,0.0012562791576261
"nuoI",1.51223391633333,0.0012562791576261
"prfA",1.62783001916667,0.00137667601848393
"rpsQ",1.29646737266667,0.00138459413489254
"nuoG",1.98641468366667,0.0014120564068121
"dapB",1.42048198283334,0.00150979674507472
"ompF",1.39722396,0.00155736736060938
"yfaA",1.2901158205,0.00155868538798612
"sucA",1.3159014075,0.00173449070653785
"nuoM",1.83276219783334,0.00174716346748922
"dppF",1.87542330716667,0.00179206188814011
"nuoJ",1.389495305,0.00187988907010141
"yihD",1.8141252485,0.00193397126873332
"narP",1.27706524916667,0.00193397126873332
"hemA",1.50420464666667,0.00219520761841775
"gltD",1.56747487066667,0.00229050961482763
"greA",1.10425853766667,0.00234168054931842
"rbsD",2.16435272966667,0.00254559620160545
"cysI",1.211428945,0.00278040681945397
"yedE",2.06740156016667,0.0028328048416167
"nuoK",1.67560507066667,0.00287810942651106
"secY",1.07502899,0.00296000074828905
"ynfO",1.727397098,0.00302895283593546
