"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
1055.87063991325,-14.2124635184535,0.7061870167196,-20.1256369516303,4.4008044847076e-90,1.35368745949606e-86,"rraA"
201934.731320426,5.83238161219676,0.292176959585393,19.9618122540294,1.18341877480029e-88,1.82009807564284e-85,"ompF"
647.239300476928,-13.8270799025612,0.703778015020821,-19.6469335606514,6.14127337885292e-86,6.29685230445052e-83,"hslU"
42850.1604147918,3.86535086842741,0.232211008210696,16.6458554149173,3.24298724475001e-62,2.18604153577688e-59,"yghB"
6853.91899021297,-2.70401965118222,0.162497441268075,-16.6403829505312,3.55338351069064e-62,2.18604153577688e-59,"yrbL"
18690.6930292123,-3.24725708042456,0.203908866213937,-15.9250411260567,4.24734361468965e-57,2.17747149313089e-54,"flu"
1161.3000099903,-2.65328280038983,0.169141321904761,-15.6867805602455,1.86265877437403e-55,8.18505484282073e-53,"inaA"
78.1550044283612,-10.7777519378099,0.711278559834578,-15.1526455968481,7.27770184576096e-52,2.79827635969509e-49,"menA"
1193.26731984561,-2.51177153778848,0.174363753832908,-14.4053536504812,4.78860422580044e-47,1.63663851095135e-44,"yebV"
299.182029475757,-2.96085307687568,0.231363999591638,-12.7973802410991,1.69575927672325e-37,5.21615553520071e-35,"citC"
469.923929854875,-2.53233176929619,0.207684342238827,-12.1931761537619,3.3798670039632e-34,9.45133718562799e-32,"ymdF"
2712.78642328398,1.34883854163437,0.114061631971201,11.825523783273,2.88100067242174e-32,7.3849650569744e-30,"yqhC"
93.0702155361904,-3.48791839918253,0.300094590305771,-11.6227300053248,3.15878395375624e-31,7.47416880134938e-29,"isrC"
251.977414454393,-2.49694109228201,0.233089355197014,-10.7123771918779,8.90454416188359e-27,1.95645556013957e-24,"yqiI"
872.203289326844,-1.32616813557823,0.131266469779358,-10.102870426906,5.36484558013792e-24,1.10015100030028e-21,"adhP"
387.645106130618,-2.04363859511064,0.205541487231059,-9.94270608158679,2.71353648761389e-23,5.2167738974377e-21,"yhdV"
98.9922804557341,-2.00748387188763,0.208750504535473,-9.61666596377734,6.79995251506503e-22,1.23039140802e-19,"yciG"
