"Gene","logFC","adj.P.Val","P","SignedZ"
"nac",-3.30141043561025,1.57767223181535e-10,1.57767223181535e-10,-6.39766861226316
"ypeC",-1.06548996850037,5.54438270924903e-10,5.54438270924903e-10,-6.20286662238621
"aspA",-0.712563948369508,1.1222336775807e-09,1.1222336775807e-09,-6.09097743863501
"alaA",-1.79382004380914,1.56834894758041e-09,1.56834894758041e-09,-6.03717573643415
"pflB",-1.02717161471789,3.41478969963375e-09,3.41478969963375e-09,-5.91030302259601
"spy",-1.54118129976508,1.23628188346375e-08,1.23628188346375e-08,-5.69464595620056
"ppnN",-0.76760638113334,1.28762206548483e-08,1.28762206548483e-08,-5.68769941077193
"ynfQ",-3.22996638570643,1.33407805168174e-08,1.33407805168174e-08,-5.6816418443838
"ynfN",-2.39630061116076,1.52626531041944e-08,1.52626531041944e-08,-5.65858453802217
"gadC",-1.48659015604977,2.20584327893228e-08,2.20584327893228e-08,-5.59502944651817
"dinG",-0.864133632389048,2.368853997143e-08,2.368853997143e-08,-5.58264688167089
"hslV",1.18894151065725,2.90757246414721e-08,2.90757246414721e-08,5.54691304700514
"glnG",-2.07406237418158,3.19003867570786e-08,3.19003867570786e-08,-5.53067335280429
"pspF",0.634875111231639,3.88702232783464e-08,3.88702232783464e-08,5.49590931416399
"gadB",-1.91984684630396,5.28066459279176e-08,5.28066459279176e-08,-5.44159153903924
"omrA",-2.0481174538945,5.43740880720546e-08,5.43740880720546e-08,-5.43637947884269
"yqjC",-0.785548911496973,6.85703484608459e-08,6.85703484608459e-08,-5.39487742054527
"gpmM",-0.636839934801783,1.05677058005003e-07,1.05677058005003e-07,-5.31668106834637
"glnA",-1.72192684828989,1.23227496080736e-07,1.23227496080736e-07,-5.28864245855946
"yebZ",-0.724394776266992,1.46798505841892e-07,1.46798505841892e-07,-5.25653041795392
"yahO",1.55488926839197,2.06086498359875e-07,2.06086498359875e-07,5.19376206500775
"ybhR",-1.24841592634667,2.06086498359875e-07,2.06086498359875e-07,-5.19376206500775
"ybiJ",1.33894091810548,2.43077895562619e-07,2.43077895562619e-07,5.1629578458254
"waaF",-0.667483606999855,2.43077895562619e-07,2.43077895562619e-07,-5.1629578458254
"dtpD",-1.08663104535914,2.76423467870829e-07,2.76423467870829e-07,-5.13885100034909
"yibT",-1.76896313834025,4.5631979821094e-07,4.5631979821094e-07,-5.04382368883925
"chaC",-1.00152022883599,5.13740231024099e-07,5.13740231024099e-07,-5.02110889118621
"waaC",-0.774750346297121,5.96302971242512e-07,5.96302971242512e-07,-4.99241066579153
"amtB",-1.86606364152628,6.37881799779544e-07,6.37881799779544e-07,-4.9793803310919
"gcvT",1.71223351653612,6.89538069073666e-07,6.89538069073666e-07,4.96428730193699
"ygaV",-1.22799435165015,6.89538069073666e-07,6.89538069073666e-07,-4.96428730193699
"ddpX",-1.47735881191862,7.87786037182789e-07,7.87786037182789e-07,-4.93836916678117
"ogrK",1.25060684439863,8.18374788751645e-07,8.18374788751645e-07,4.93093377026676
"ihfB",1.01141587637715,8.25791382345838e-07,8.25791382345838e-07,4.92917131709262
"bssR",-1.18520961157351,8.41318756187886e-07,8.41318756187886e-07,-4.92553029138175
"frmR",7.9824560276228,1.11939801121148e-06,1.11939801121148e-06,4.86939613750015
"fepE",-1.16783297912025,1.19438386839294e-06,1.19438386839294e-06,-4.85656698850251
"yedL",-2.13530956750438,1.33634670024452e-06,1.33634670024452e-06,-4.83427065384541
"degQ",0.771667953868981,1.33634670024452e-06,1.33634670024452e-06,4.83427065384541
"psiE",0.889966888055907,1.75712151457265e-06,1.75712151457265e-06,4.77952233632172
"frmA",7.39095650434843,1.95518002673833e-06,1.95518002673833e-06,4.75800257775724
"yeeP",-1.21842622870704,2.7975634784313e-06,2.7975634784313e-06,-4.68514899453623
"nudJ",-0.704968968224053,2.8772763376545e-06,2.8772763376545e-06,-4.67939145601038
"yciN",-0.802811878064151,3.05078154447708e-06,3.05078154447708e-06,-4.66737101024346
"tktB",-1.138609464026,3.81680296554903e-06,3.81680296554903e-06,-4.62111653210691
"yqhD",0.77214633541954,3.81680296554903e-06,3.81680296554903e-06,4.62111653210691
"yhaK",1.40194276114594,3.8862775250517e-06,3.8862775250517e-06,4.6173733300009
"hflK",-0.905933132785934,3.8862775250517e-06,3.8862775250517e-06,-4.6173733300009
"acrZ",-1.84089947863729,4.00022432838082e-06,4.00022432838082e-06,-4.61137070668193
"mltD",-1.4871660082255,4.23115464817177e-06,4.23115464817177e-06,-4.59969229289886
"fhlA",-0.73859359977885,4.62862700620187e-06,4.62862700620187e-06,-4.58095262307802
"gadA",-1.5098192394683,7.13966307799939e-06,7.13966307799939e-06,-4.48948184814113
"mcbA",-0.826307846306472,7.39092083004109e-06,7.39092083004109e-06,-4.48210832544959
"yjeJ",0.703339355414452,7.79446624993491e-06,7.79446624993491e-06,4.47075303919882
"pmrD",1.39213464846019,8.28702769372958e-06,8.28702769372958e-06,4.45763130332139
"yebF",-0.666578549065227,1.06426582362309e-05,1.06426582362309e-05,-4.4036867569001
"ahr",-0.777105137068706,1.10358887098745e-05,1.10358887098745e-05,-4.39581305077477
"cspE",-1.3201894687607,1.15099756991113e-05,1.15099756991113e-05,-4.38666897025831
"gatR",-1.0166155667229,1.16345566197349e-05,1.16345566197349e-05,-4.38432575121488
"yidB",0.795080328103252,1.36729968774285e-05,1.36729968774285e-05,4.34904770643088
"mlaA",-0.922059697109027,1.47090467093424e-05,1.47090467093424e-05,-4.33300096173986
"ydgD",0.635532605149695,1.63200452860454e-05,1.63200452860454e-05,4.31007328583162
"rutD",-1.34833384097785,1.67401995545827e-05,1.67401995545827e-05,-4.30444880601179
"fliZ",0.630643926119841,1.67401995545827e-05,1.67401995545827e-05,4.30444880601179
"ydeI",-0.984657555080795,2.2379029429712e-05,2.2379029429712e-05,-4.23972849630573
"pdeL",0.6791198409966,2.82715950922722e-05,2.82715950922722e-05,4.18695973929036
"idi",-0.840567845573754,2.88283489382368e-05,2.88283489382368e-05,-4.18252958483545
"lpxP",-1.03437374030136,3.4314335837519e-05,3.4314335837519e-05,-4.14276510204977
"yidQ",0.400347543292202,3.47916468996311e-05,3.47916468996311e-05,4.13959699998828
"yeaH",-1.59906604832171,4.38459088884682e-05,4.38459088884682e-05,-4.08621945162647
"glnH",-1.1056533865298,4.38459088884682e-05,4.38459088884682e-05,-4.08621945162647
"ydcO",0.671509611606994,4.46554460306726e-05,4.46554460306726e-05,4.08197060419367
"gatA",-1.13036907631306,5.26823109643891e-05,5.26823109643891e-05,-4.0433969748534
"rutR",0.686456487506517,5.39490941545956e-05,5.39490941545956e-05,4.03782491158945
"yibI",1.33535809931661,5.69999745518108e-05,5.69999745518108e-05,4.02489817166
"nfi",-0.431128011162054,6.11366826444256e-05,6.11366826444256e-05,-4.00838003125546
"pppA",1.00206250800368,6.49186223840259e-05,6.49186223840259e-05,3.99417967256699
"hemB",-1.26468845800359,6.98565742776546e-05,6.98565742776546e-05,-3.97677373948937
"intZ",-0.825249018315342,7.0205489489723e-05,7.0205489489723e-05,-3.97558829640144
"azoR",1.62654309120472,7.16445580252597e-05,7.16445580252597e-05,3.97075722319823
"dsdC",0.653135815328747,7.54283842974145e-05,7.54283842974145e-05,3.95847959288248
"pqqL",0.520688023936637,8.49311989888129e-05,8.49311989888129e-05,3.93004150719968
"ygiW",-0.919944331635589,8.76844578588522e-05,8.76844578588522e-05,-3.92236381058762
"yehB",1.10090964558437,8.91014165397017e-05,8.91014165397017e-05,3.9185008466002
"yciB",-0.884139759020887,8.91014165397017e-05,8.91014165397017e-05,-3.9185008466002
"patZ",-0.623210278318444,8.99232278974811e-05,8.99232278974811e-05,-3.91628690130899
"cspA",-1.19757498718378,9.39445210107939e-05,9.39445210107939e-05,-3.90572185814369
"rclR",0.792104725806476,0.000106376896973854,0.000106376896973854,3.87556655734572
"yobD",-1.03972538144287,0.000108647349380246,0.000108647349380246,-3.87042147656992
"yciZ",1.10442434400139,0.000128239002539449,0.000128239002539449,3.82981620748581
"grxB",-0.802545714986585,0.000131430919162175,0.000131430919162175,-3.82376175621647
"chaA",-1.15832264505134,0.00014618351474745,0.00014618351474745,-3.79746482123502
"ppnP",0.688560752101411,0.000154005287462613,0.000154005287462613,3.78452038074763
"cspB",-1.4653563955512,0.000165122800482569,0.000165122800482569,-3.76714848300254
"yciT",0.834982593765201,0.000165122800482569,0.000165122800482569,3.76714848300254
"lysA",1.17985763445903,0.000173607174568176,0.000173607174568176,3.7546163686198
"rutC",-1.31909186038294,0.000177453944524755,0.000177453944524755,-3.74912313668761
"rsmB",-0.789235550608642,0.000180418154635558,0.000180418154635558,-3.74496607328408
"ygaP",-0.893430635069164,0.000185914568562751,0.000185914568562751,-3.73742493568419
"radD",-0.585149386235062,0.000185914568562751,0.000185914568562751,-3.73742493568419
"fimC",-1.04070497002718,0.000186517520315304,0.000186517520315304,-3.73661047711071
"gatZ",-0.784362067802706,0.000199942669428632,0.000199942669428632,-3.71908891009535
"gapC",-1.14199700772235,0.000201353838991188,0.000201353838991188,-3.71731185019527
"fucU",0.884669502064943,0.000218119723922255,0.000218119723922255,3.69704961632615
"ycaK",0.813483321218415,0.000218119723922255,0.000218119723922255,3.69704961632615
"pstS",0.606959639951413,0.000218119723922255,0.000218119723922255,3.69704961632615
"ybhQ",-0.793747985494395,0.000219990064761066,0.000219990064761066,-3.6948806873746
"cyaR",-1.08546308157042,0.000223627487690601,0.000223627487690601,-3.69071169561299
"metJ",0.794808071115833,0.000229695899653003,0.000229695899653003,3.6838960986367
"nfsB",-0.8307188898783,0.000230710298979953,0.000230710298979953,-3.68277331685521
"yjeI",0.839982593936497,0.000262857121633329,0.000262857121633329,3.6493964975488
"rstA",0.832451582527942,0.00027096741754168,0.00027096741754168,3.64158235114493
"omrB",-1.91534255706272,0.000278073240679593,0.000278073240679593,-3.63491412992652
"ygiC",-0.761545421248107,0.000278073240679593,0.000278073240679593,-3.63491412992652
"gntR",0.353711887877737,0.000310225133918966,0.000310225133918966,3.60660853460036
"cfa",0.804087530075973,0.000336476407791893,0.000336476407791893,3.58546633547174
"allA",0.82744624457685,0.000341970181727125,0.000341970181727125,3.58123782936264
"yjhP",-0.614863098714427,0.000354949041096808,0.000354949041096808,-3.57149520993248
"yceJ",-0.806118574635917,0.000356153141759168,0.000356153141759168,-3.57060831257379
"nfo",-0.475241276860028,0.000356153141759168,0.000356153141759168,-3.57060831257379
"yfhH",0.52215670601803,0.000356447430580675,0.000356447430580675,3.57039197644219
"ilvE",0.557530959693932,0.000400128982574567,0.000400128982574567,3.53999871346794
"pncB",-0.830109272639326,0.000411037333162241,0.000411037333162241,-3.53289394062277
"ybdD",0.77204694629171,0.000411037333162241,0.000411037333162241,3.53289394062277
"yhhX",-0.563013455878505,0.000435503172597459,0.000435503172597459,-3.51757870987697
"topB",-0.526993271149362,0.0004478409423802,0.0004478409423802,-3.51015773634516
"gloC",-0.621896733900842,0.000449019411453857,0.000449019411453857,-3.50945892236943
"ftsK",-0.642910607716244,0.000549914031676602,0.000549914031676602,-3.45518564815259
"yceB",-0.692567296147388,0.000560191941284194,0.000560191941284194,-3.45019009384278
"pitB",0.81161304728017,0.000584769825985864,0.000584769825985864,3.43858180492318
"flgB",1.77670614315625,0.000592596043906169,0.000592596043906169,3.43498069438776
"srkA",-1.01577835306826,0.000592596043906169,0.000592596043906169,-3.43498069438776
"bfr",-0.744350306552186,0.000592596043906169,0.000592596043906169,-3.43498069438776
"map",-0.486969169227593,0.000592596043906169,0.000592596043906169,-3.43498069438776
"allE",1.22268407412367,0.000596046087002661,0.000596046087002661,3.4334072520268
"pck",-0.82120327668017,0.000596205721190686,0.000596205721190686,-3.43333465390911
"psd",-1.16245399278019,0.000602942668923449,0.000602942668923449,-3.43028721355686
"gldA",-0.797654271523267,0.000617118596442183,0.000617118596442183,-3.42397692979941
"yoaF",0.94774840942881,0.000637610062048569,0.000637610062048569,3.41508971729446
"yieK",0.756691997937485,0.000660399153535034,0.000660399153535034,3.40551280931804
"uvrA",-0.665248160271015,0.000711610766258494,0.000711610766258494,-3.38506625222424
"yfjX",0.586999530743503,0.000711610766258494,0.000711610766258494,3.38506625222424
"yidP",0.776310899360942,0.000720749777106644,0.000720749777106644,3.38156195481274
"ddpA",-0.641708014275174,0.000729943733305215,0.000729943733305215,-3.3780779979694
"dgkA",0.557201131718609,0.000798454924528311,0.000798454924528311,3.35332983971626
"rihA",-0.7721942846205,0.000808954265163107,0.000808954265163107,-3.34971267560558
"entC",-1.07445220769208,0.000832982313167192,0.000832982313167192,-3.34159591416283
"yhjR",0.993042062372966,0.000838571242300058,0.000838571242300058,3.33973911886691
"agp",-0.582611382665378,0.000851215629636741,0.000851215629636741,-3.33558031133956
"rhlB",-0.818079694173117,0.000859425230447791,0.000859425230447791,-3.33291069729098
"ycaN",0.623054439938746,0.00086186307454096,0.00086186307454096,3.33212250772696
"talA",-0.811080800574382,0.000877616183765468,0.000877616183765468,-3.32707859030368
"ynfT",-1.74799466477452,0.000894369143759747,0.000894369143759747,-3.32180581227979
"yebY",-0.685852126392659,0.00093574133944192,0.00093574133944192,-3.30916661311179
"pgaA",-0.626433370771832,0.00096418168365161,0.00096418168365161,-3.30077500897982
"ydhV",0.547968280584011,0.000973406525254168,0.000973406525254168,3.29810233110496
"hchA",-0.9106646591369,0.00098870227417399,0.00098870227417399,-3.29372201167612
"yedA",-0.788947429692134,0.000994234356195737,0.000994234356195737,-3.29215320015007
"avtA",-1.17245097864004,0.00100203188452742,0.00100203188452742,-3.28995561202924
"ydcF",0.716556138132997,0.00100203188452742,0.00100203188452742,3.28995561202924
"yddB",0.535517010414436,0.00100203188452742,0.00100203188452742,3.28995561202924
"slyD",-0.468092492283479,0.00100444286904708,0.00100444286904708,-3.28927932479523
"yncD",-0.492389437692659,0.0010388569160318,0.0010388569160318,-3.27978644257968
"phoA",0.450134918830931,0.00104006555552865,0.00104006555552865,3.27945836562137
"ydhL",0.769209631110237,0.00105422932624291,0.00105422932624291,3.27563977481923
"znuA",-0.746116465901646,0.00105422932624291,0.00105422932624291,-3.27563977481923
"frmB",4.0757890601621,0.00112369008855195,0.00112369008855195,3.25757386640656
"fecA",-0.73420704898397,0.00112369008855195,0.00112369008855195,-3.25757386640656
"ynfC",0.624967926053474,0.0011678416168034,0.0011678416168034,3.24662010243138
"mdtG",-0.889893572293757,0.00117998484956957,0.00117998484956957,-3.24367455331014
"ydcY",0.566818406771145,0.00118290894146721,0.00118290894146721,3.24296945028347
"yiaG",-0.819165830012274,0.00118542500801172,0.00118542500801172,-3.24236402462434
"cysG",0.429568628324373,0.00118542500801172,0.00118542500801172,3.24236402462434
"ycbK",-0.624435127313948,0.00120349906075854,0.00120349906075854,-3.23804954778557
"yeaG",-1.38686355947316,0.00120683502490545,0.00120683502490545,-3.23725976600359
"brnQ",-0.801158119545147,0.00120683502490545,0.00120683502490545,-3.23725976600359
"rayT",0.735684973211048,0.00120683502490545,0.00120683502490545,3.23725976600359
"apaH",-0.550749184281332,0.00131511779061676,0.00131511779061676,-3.21266020656229
"ydhR",0.515419928802522,0.00131511779061676,0.00131511779061676,3.21266020656229
"fimI",-0.856813615460139,0.00134444941926608,0.00134444941926608,-3.20631881421001
"soxS",-1.31500700390819,0.00134823364776358,0.00134823364776358,-3.20550999394954
"ygjR",-0.36106118733625,0.00134823364776358,0.00134823364776358,-3.20550999394954
"norR",0.896785302127887,0.00140167875508393,0.00140167875508393,3.19430514018849
"bhsA",0.785306659448792,0.00146060619078238,0.00146060619078238,3.18239866195874
"frlR",0.298188878388731,0.00146959614773315,0.00146959614773315,3.18062127236345
"tyrA",1.42820112946682,0.00147501060449079,0.00147501060449079,3.17955561755377
"poxB",-0.849720528924987,0.00148662421787123,0.00148662421787123,-3.17728197065491
"rffM",0.805000945158583,0.00148662421787123,0.00148662421787123,3.17728197065491
"rhtB",0.706173021059692,0.00149323893764271,0.00149323893764271,3.17599428341155
"lpp",0.730283849599557,0.00149349461559972,0.00149349461559972,3.17594461616375
"nfeR",0.671341596066013,0.00152893555106195,0.00152893555106195,3.16913463121373
"ribA",-0.442340481222118,0.0015389923156194,0.0015389923156194,-3.16722870565864
"yhaH",1.54383302365348,0.00158285371775559,0.00158285371775559,3.15904808576886
"yihW",0.54271565017723,0.00165659773322914,0.00165659773322914,3.14575312745634
"apaG",-0.469738809190856,0.00170090740212557,0.00170090740212557,-3.13802436042173
"lysU",0.791940283597527,0.00173265050811797,0.00173265050811797,3.13260058057101
"fmt",-0.634900093475294,0.00174770370976334,0.00174770370976334,-3.13006038846507
"asnA",-1.23977141467479,0.00175658532729968,0.00175658532729968,-3.128571056904
"proB",0.545658022861036,0.00175658532729968,0.00175658532729968,3.128571056904
"minC",-0.597797796523002,0.00183767181228269,0.00183767181228269,-3.11528512726274
"cysQ",0.950407245972879,0.00183796095265586,0.00183796095265586,3.11523872367419
"sufE",-0.648997705349053,0.00183796095265586,0.00183796095265586,-3.11523872367419
"yaeI",-0.602938411529956,0.00183796095265586,0.00183796095265586,-3.11523872367419
"pdeR",0.570394871907093,0.00183796095265586,0.00183796095265586,3.11523872367419
"ybcH",0.538920235706117,0.00184060437066664,0.00184060437066664,3.11481479724358
"grpE",0.801328249809804,0.00185345273788604,0.00185345273788604,3.11276223119486
"tdcG",0.504828967609142,0.00185639437051467,0.00185639437051467,3.11229413591571
"hscC",0.614362032686278,0.00190005924415135,0.00190005924415135,3.10542480565809
"chiP",0.641802365305438,0.00196046790257485,0.00196046790257485,3.09615660565609
"recJ",-0.299369023885022,0.00197998165636957,0.00197998165636957,-3.09321869591307
"ydbK",-0.514989850062161,0.00201422584430962,0.00201422584430962,-3.08812668648928
"ybjX",0.80938971815404,0.00206342225418055,0.00206342225418055,3.08094865793185
"yidE",0.761010402997715,0.00208131178960334,0.00208131178960334,3.07837735747432
"mscM",-0.685672806427762,0.00217495157985167,0.00217495157985167,-3.06524031926803
"ygjJ",0.792373993669254,0.00234312366665742,0.00234312366665742,3.04289719492046
"acrD",-0.84708415279498,0.00236495128911885,0.00236495128911885,-3.04010570581171
"hemH",0.609984518041538,0.00236495128911885,0.00236495128911885,3.04010570581171
"zapC",1.31720228956086,0.00241745523012685,0.00241745523012685,3.03348650532262
"rpsO",-0.704706146507793,0.00251568470893416,0.00251568470893416,-3.02144845133421
"xylE",0.672391541382155,0.00251568470893416,0.00251568470893416,3.02144845133421
"nlpE",0.467688922209388,0.00252534436512724,0.00252534436512724,3.02028799179569
"yibH",0.96662173318585,0.00261695782434816,0.00261695782434816,3.00947944905076
"fimD",-0.595031270593306,0.0027452840688147,0.0027452840688147,-2.99490713739805
"idnR",0.513638506868236,0.00279557354311436,0.00279557354311436,2.98936565634306
"marR",-0.76752535736034,0.00280977820498603,0.00280977820498603,-2.98781691211891
"glnK",-2.78043205504417,0.00289179043267873,0.00289179043267873,-2.97901243403752
"lysC",-0.81515110001064,0.00289179043267873,0.00289179043267873,-2.97901243403752
"yibL",-0.737527782466369,0.00289179043267873,0.00289179043267873,-2.97901243403752
"gstB",0.653238069963257,0.002932040537695,0.002932040537695,2.97477443992474
"leuO",1.11654151007625,0.00298380918202631,0.00298380918202631,2.96940102283662
"ftsH",-0.454585017926615,0.00298380918202631,0.00298380918202631,-2.96940102283662
"yibF",0.531672354129265,0.00303344433790686,0.00303344433790686,2.96432833868566
"rutE",-0.958447483009524,0.00306762963214974,0.00306762963214974,-2.96087846631624
"opgB",0.674424207552233,0.00306762963214974,0.00306762963214974,2.96087846631624
"cbrB",0.537134399448973,0.00312373126238445,0.00312373126238445,2.95529212163126
"yhdW",-0.885897575429663,0.00324294747938211,0.00324294747938211,-2.94371856629751
"mscL",0.624696322802166,0.00327391273794104,0.00327391273794104,2.9407759219405
"mqo",1.25721360175019,0.00339286530428793,0.00339286530428793,2.92970262233974
"setB",-1.21356109725498,0.00358215618039429,0.00358215618039429,-2.91278981970074
"fliA",0.561163405339228,0.00371453238117694,0.00371453238117694,2.90143887626039
"rcsC",-0.267492573286317,0.00371453238117694,0.00371453238117694,-2.90143887626039
"yaiO",1.29652607693248,0.00372174263717683,0.00372174263717683,2.90083123298115
"galR",0.605691495369804,0.00372174263717683,0.00372174263717683,2.90083123298115
"ybiU",0.71779440261604,0.00388759391232757,0.00388759391232757,2.8871414684746
"hypF",-0.47700101631044,0.00400203675700683,0.00400203675700683,-2.87800115358262
"cspH",-1.49810017481535,0.00407671021036869,0.00407671021036869,-2.87216424864193
"insH-6",0.600381030863882,0.00407671021036869,0.00407671021036869,2.87216424864193
"yjbR",-0.567542294405816,0.00410445647558591,0.00410445647558591,-2.87002014596308
"ypdA",-0.602320988975619,0.00412840715660835,0.00412840715660835,-2.86817989991829
"xapR",0.794021475651357,0.00425934560436402,0.00425934560436402,2.8582872960955
"patA",-0.669797355407968,0.00427979229901265,0.00427979229901265,-2.85676748201459
"cspG",-1.02739344220706,0.00443347403235684,0.00443347403235684,-2.84555041817725
"cas1",0.544581981470457,0.00443347403235684,0.00443347403235684,2.84555041817725
"yhhY",-0.550529479076932,0.00462942832154273,0.00462942832154273,-2.83174823926602
"zapA",-0.478335556960037,0.00463716056852332,0.00463716056852332,-2.83121453909623
"lpcA",0.416224155093517,0.00467681021010167,0.00467681021010167,2.828490411222
"bluF",-1.04598831086096,0.00474457235575095,0.00474457235575095,-2.8238828484172
"agaR",0.53487304067387,0.00474457235575095,0.00474457235575095,2.8238828484172
"cutC",-0.832145568799365,0.00475250685377518,0.00475250685377518,-2.82334723518845
"lrhA",-0.801246330527005,0.00482603139031184,0.00482603139031184,-2.81842214082577
"proY",-0.67049102439588,0.0048700077443032,0.0048700077443032,-2.81550870582079
"dgcZ",-1.60541025576837,0.00493889984226677,0.00493889984226677,-2.81099210086585
"sanA",0.668889892727858,0.0049489845512624,0.0049489845512624,2.81033572908593
"mrr",0.602120900136663,0.00496043789133063,0.00496043789133063,2.80959174422179
"clcB",-0.708830942541767,0.00509633985444683,0.00509633985444683,-2.800880428229
"yffB",0.692185355748049,0.00511949446653324,0.00511949446653324,2.7994171984955
"fhuE",-0.457046660147997,0.00516483240047385,0.00516483240047385,-2.79656935786291
"phoU",1.02926765433029,0.00523840209131448,0.00523840209131448,2.79199589357222
"fadH",-0.632782316258293,0.00526424003365272,0.00526424003365272,-2.79040343803464
"yjfN",-1.90816050960112,0.00527190653603554,0.00527190653603554,-2.78993229103582
"bfd",-0.871105710941345,0.00527190653603554,0.00527190653603554,-2.78993229103582
"ymfK",0.794208118323376,0.00532245449167882,0.00532245449167882,2.78684125513717
"ycfH",-0.366653546413972,0.00532245449167882,0.00532245449167882,-2.78684125513717
"ygiV",-0.671665864873476,0.00542459124438387,0.00542459124438387,-2.78067560547425
"yaiA",-0.588304366473477,0.00542459124438387,0.00542459124438387,-2.78067560547425
"ydiH",-1.22993445065239,0.00558248232921495,0.00558248232921495,-2.77134745071222
"yghJ",0.477920812709547,0.00583558054352357,0.00583558054352357,2.75687976213669
"zitB",0.341310800752913,0.00598554766489325,0.00598554766489325,2.74857205872087
"creA",0.795088562882898,0.00617811837168603,0.00617811837168603,2.73817503809053
"iraP",0.816567791830712,0.00646181419240716,0.00646181419240716,2.72337766726052
"yodD",-0.967455017931667,0.00649157154006282,0.00649157154006282,-2.72185960050767
"rhaS",0.54075253858845,0.00649157154006282,0.00649157154006282,2.72185960050767
"garR",0.878475263635348,0.00652352300266874,0.00652352300266874,2.72023655447881
"tam",0.464987510819632,0.00658495794922077,0.00658495794922077,2.7171358180582
"csgC",0.933805127938455,0.00681221075314803,0.00681221075314803,2.70588755778395
"cdd",1.3780020394942,0.00683615815548843,0.00683615815548843,2.70472196184256
"kdgR",1.16111445827057,0.00683615815548843,0.00683615815548843,2.70472196184256
"ytfJ",-0.552548994737272,0.00683615815548843,0.00683615815548843,-2.70472196184256
"torR",0.494014189479461,0.00694117392820728,0.00694117392820728,2.69965344078742
"setA",0.678021244455959,0.00704493855733221,0.00704493855733221,2.69471251435274
"ybeD",-0.608163191703613,0.00711024876976457,0.00711024876976457,-2.69163606568286
"pepT",0.477590701006141,0.00711024876976457,0.00711024876976457,2.69163606568286
"yjbE",-0.868586556640037,0.00725201422630539,0.00725201422630539,-2.68504453520907
"ycbZ",-0.549375476111833,0.00731999597760351,0.00731999597760351,-2.68192458340435
"mzrA",-0.941687446229781,0.00739809857648925,0.00739809857648925,-2.67837207591413
"yhiD",-0.986200399124631,0.00748014776057374,0.00748014776057374,-2.67467610956791
"hda",0.665245253874083,0.00748014776057374,0.00748014776057374,2.67467610956791
"wecE",0.650518592283366,0.00748014776057374,0.00748014776057374,2.67467610956791
