"Gene","logFC","adj.P.Val"
"insH-3",-1.37748708784141,0.0285174629198556
"sraB",-1.12436204523513,0.0286121303697229
"dadA",1.07330475968441,0.0294937356839207
"pabA",1.41841559944824,0.0296496135285553
"stpA",1.13426524594643,0.0297160624954686
"argT",-1.07460931481948,0.0315380199617006
"rydB",-1.15083364308867,0.032313778176084
"ldhA",1.13584668191623,0.0328524540236451
"gcvH",1.21132884266285,0.0352184582502293
"yncJ",-1.15639576344573,0.0373977293557517
"ymdG",1.01122796760164,0.0375144633532201
"glsA",1.18454431105541,0.038585107933468
"torI",-1.13078503935767,0.0387012222665629
"uraA",1.37382530009006,0.041385465300249
"yddY",1.15264944805003,0.0425335905116261
"xylB",1.20405265660467,0.0438173553402947
"yobB",-1.24758808744729,0.0443134941332726
"ygaC",1.371928759243,0.0449423117892221
"yfdY",1.08927866948137,0.0469239504113194
"asr",-1.02116353422779,0.047590891654824
"fis",-1.18264314783138,0.049992937618279
