"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"rnlB",0.0434924603181818,0.0434924603181818,0.355993714353743,0.724929924873536,0.780679228272309,-7.04837162248459
"ycgN",0.0147158311714286,0.0147158311714286,0.354206350708851,0.725184174697798,0.780749498482305,-7.28065554624206
"lpxB",-0.0284398717878788,-0.0284398717878788,-0.352688120451048,0.726425426832672,0.781882083961899,-7.25183355728092
"rffH",0.0239983827142857,0.0239983827142857,0.348162825939282,0.729680484245416,0.785181057675909,-7.28281887540325
"dtd",0.0322441252941176,0.0322441252941177,0.345707945289332,0.731563242553262,0.787002019528001,-7.26921938303659
"b2596",0.0243519939411764,0.0243519939411765,0.343272531571925,0.733379074655513,0.788578124507081,-7.2700750883744
"glcB",-0.0474879643235295,-0.0474879643235294,-0.343230928057043,0.733410107566256,0.788578124507081,-7.27008965394751
"ydiR",0.040653065,0.040653065,0.340946739246558,0.735291939352197,0.789779251550683,-7.22479236618256
"rsmF",0.026996656,0.026996656,0.341190924562939,0.734879527547974,0.789779251550683,-7.28526857656576
"arnA",-0.054458138,-0.054458138,-0.340834482799514,0.735145673611196,0.789779251550683,-7.28539249569933
"tig",-0.0425543532285714,-0.0425543532285714,-0.340707641082192,0.73524039110535,0.789779251550683,-7.28543656193706
"b1173",0.0128844489142857,0.0128844489142857,0.339324531259876,0.736273483048151,0.790627959051706,-7.28591601189235
"npr",0.0219046223461539,0.0219046223461538,0.338664341306793,0.737371330488268,0.791216687532083,-7.13784931163534
"purA",0.035039173,0.035039173,0.338201795973839,0.737220040978422,0.791216687532083,-7.2569402336646
"fieF",0.0250237147428571,0.0250237147428571,0.337822007520894,0.737396331880542,0.791216687532083,-7.28643465976775
"tsaD",0.0201537624285714,0.0201537624285714,0.33652523979799,0.738365886781043,0.792051279743571,-7.28688044475027
"tauA",-0.0446912308333333,-0.0446912308333333,-0.336216983682815,0.738888446529832,0.792349720588853,-7.21007018212768
"mltC",-0.0204692246571429,-0.0204692246571429,-0.335640391024115,0.739027710827609,0.792349720588853,-7.28718364781991
"tpx",0.0285808238285714,0.0285808238285714,0.333441891386826,0.740672952369671,0.793907619678025,-7.28793355279915
