"Gene","logFC","adj.P.Val"
"gdhA",4.78863729607834,4.8889731296695e-72
"yraQ",2.77470857301535,9.25675310074031e-40
"rbsC",2.49780629993823,2.45543154177162e-26
"apt",1.45049835117163,2.45543154177162e-26
"lysP",2.79067119378205,2.06098530798053e-25
"yedE",2.16907871388228,4.07436893073611e-25
"rbsA",2.55281190276027,3.98927942709076e-21
"tsuA",3.052039512981,6.50994576373257e-20
"sdaC",2.42193056759622,2.34576445894097e-19
"sdaB",2.50848273858085,3.46207318040315e-19
"rbsB",2.28898151304196,1.99607683643371e-18
"lysC",1.90860591758414,5.86641818205057e-18
"ptsG",1.30898503214181,1.44071567510909e-16
"tsuB",2.95034659569336,1.43433348099861e-15
"artQ",1.57857803936457,2.08050197334388e-15
"rbsK",1.65755854483081,1.13881752873834e-14
"nhaB",1.09349413106426,7.71871974741616e-13
"tatC",1.0373160789074,7.71871974741616e-13
"wecA",1.06319498838633,6.02034487734169e-11
"dapB",2.63397424962968,6.57934923941434e-11
"gspC",3.05062504790689,1.2183118423086e-10
"fsr",1.65848930204264,1.2193662337183e-10
"rbsR",1.46864958285631,2.82370216958715e-10
"dusB",1.47344410643195,8.00651182448251e-10
"idi",1.30876544130228,1.76923601360668e-09
"xanP",1.16815029278742,4.69527078578021e-09
"priB",1.15354446645986,5.61775874846348e-09
"artM",1.66834889458067,6.86828541312921e-09
"nmpC",1.74726172045522,7.39783278246146e-09
"trmD",1.12676286819384,8.63623960818642e-09
"rpsP",1.30945038064058,8.90358022929377e-09
"marR",1.48174315699958,9.4802788499665e-09
"yeiP",1.19287408386637,1.73434830598462e-08
"asnA",3.1376467225472,2.66092709962873e-08
"rimM",1.11969299223847,6.71324652162666e-08
"rbsD",4.06458278533021,1.10162640857714e-07
"ybcY",1.53580478824773,1.53732855048593e-07
"borD",1.40240560058217,1.91789902610307e-07
"yddA",3.10502536205444,1.97741332654014e-07
"artP",1.34375884968497,2.24207193972796e-07
"ycaO",1.20024865013398,2.47378629284549e-07
"rpsI",1.05772390839158,3.4968917902005e-07
"argH",1.3832275323878,3.91087082897847e-07
"ybaE",1.38539666267216,6.04715575592535e-07
"rpsF",1.12990681428851,7.01413840422548e-07
"codB",1.57665119180382,7.73364833945056e-07
"argD",1.43742250930601,1.47080322795457e-06
"marA",1.35828715338242,2.8749715957399e-06
"argG",1.41365802230426,3.60205638564634e-06
"rpsJ",1.06741558688173,4.21861030117262e-06
"iclR",1.07754997065224,5.28103745035144e-06
"metE",2.19113105050358,7.48019831917299e-06
"rpsU",1.03911189730167,8.06906369514688e-06
"ompF",2.16388371071021,8.34003960312607e-06
"tapT",1.46374542772198,8.34070978658091e-06
"pyrD",1.02938600418696,8.44447510839535e-06
"fadL",1.18428171002858,1.01887330529664e-05
"gatC",1.55014148855843,1.04156337909034e-05
"fis",1.66280950597755,1.20373785043069e-05
"rplK",1.0011022515096,1.20373785043069e-05
"carB",1.19568866050713,1.47191285294471e-05
"rimP",1.0016080410649,1.5062877292859e-05
"artI",1.26574967114398,1.9914062413633e-05
"pyrE",1.17187192140112,2.24949304311734e-05
"ynjI",1.42698130734094,2.66136054903181e-05
"rplL",1.0288793989971,3.13176029696573e-05
"carA",1.12988121776532,3.22381170656317e-05
"rpsT",1.11931855855984,3.56565667754053e-05
"gatB",1.70741185695636,4.11644694499331e-05
"argB",1.19549702214464,5.02950230968883e-05
"yddB",2.2555339968946,6.42634354396722e-05
"rpmA",1.00805827246702,7.24510658502399e-05
"rihC",1.32298815770341,7.40230159939585e-05
"flgB",7.54509975004106,8.6991438444894e-05
"rpmC",1.13442487498034,8.72652946711669e-05
"gspD",1.61068358348088,9.85370606427897e-05
"asd",1.60756875670448,0.000104169987833489
"tsaB",1.01359068411692,0.000104169987833489
"flhC",1.15547709140203,0.000108229604282637
"rplW",1.15459544956709,0.000157345059393643
"yebQ",1.34441854577403,0.000157529029562827
"rplS",1.05708204928312,0.00017506895835537
"lysA",1.10181697683933,0.00020376687515646
"yjdM",1.40934161990845,0.000220575403303533
"gatD",1.37975022021326,0.000230363515530251
"epd",1.20370177740958,0.000234193247926513
"fliA",5.76632352343421,0.000272155543460834
"ygiL",1.50856845043027,0.000272155543460834
"gatA",1.21754233308506,0.000304327851902984
"cspE",1.23414281085499,0.000327090639180841
