"Gene","logFC","adj.P.Val","P","SignedZ"
"pdxY",0.694678031387641,3.18170498466302e-05,3.18170498466302e-05,4.16005533559528
"carA",1.12988121776532,3.22381170656317e-05,3.22381170656317e-05,4.15705161816345
"ftsK",0.401835890570099,3.26001345381868e-05,3.26001345381868e-05,4.1544987879707
"yibL",0.910850837105121,3.26765634043603e-05,3.26765634043603e-05,4.15396328090871
"tatB",0.616244689613544,3.45964641671673e-05,3.45964641671673e-05,4.14088748586878
"rpsT",1.11931855855984,3.56565667754053e-05,3.56565667754053e-05,4.13395993031366
"cusA",0.827518246451457,3.71557502904407e-05,3.71557502904407e-05,4.12448977158622
"gatB",1.70741185695636,4.11644694499331e-05,4.11644694499331e-05,4.10084473696574
"ubiB",0.722511543270946,4.11644694499331e-05,4.11644694499331e-05,4.10084473696574
"glaR",-0.690843500503308,4.26033968636248e-05,4.26033968636248e-05,-4.09288776158119
"gatY",0.984672967450554,4.30434433555906e-05,4.30434433555906e-05,4.09050526805075
"msrA",-0.692790306407619,4.48705252442985e-05,4.48705252442985e-05,-4.08085404739439
"argB",1.19549702214464,5.02950230968883e-05,5.02950230968883e-05,4.05425178010369
"narV",-1.06248632959006,5.27982032909827e-05,5.27982032909827e-05,-4.04288196510371
"cytR",0.717166457963787,6.02597233926549e-05,6.02597233926549e-05,4.01179144853917
"yddB",2.2555339968946,6.42634354396722e-05,6.42634354396722e-05,3.9965827092712
"dnaG",0.681819117866242,6.76806285342442e-05,6.76806285342442e-05,3.98429544031119
"yceF",-0.462652949955184,6.77316497611075e-05,6.77316497611075e-05,-3.98411646885022
"appA",-0.865287722965021,7.04803974875517e-05,7.04803974875517e-05,-3.97465821280278
"glmU",0.827837240634213,7.20988956271128e-05,7.20988956271128e-05,3.96925102862852
"efp",0.987161318463448,7.24453439297738e-05,7.24453439297738e-05,3.96810852366973
"rpmA",1.00805827246702,7.24510658502399e-05,7.24510658502399e-05,3.96808969753888
"rihC",1.32298815770341,7.40230159939585e-05,7.40230159939585e-05,3.96297022756364
"ybjX",0.651075397175664,7.55813101085204e-05,7.55813101085204e-05,3.95799572518244
"ygeV",-0.787484088217194,8.5073969653537e-05,8.5073969653537e-05,-3.92963763636724
"purA",0.385371703682545,8.66876450224912e-05,8.66876450224912e-05,3.92511685781007
"flgB",7.54509975004106,8.6991438444894e-05,8.6991438444894e-05,3.92427467087044
"rpmC",1.13442487498034,8.72652946711669e-05,8.72652946711669e-05,3.92351785505268
"wzzB",0.71287456569861,8.94032855950778e-05,8.94032855950778e-05,3.91768538377354
"gspD",1.61068358348088,9.85370606427897e-05,9.85370606427897e-05,3.89416623730743
"yejF",0.795897499185998,0.000102536688163683,0.000102536688163683,3.88450948947129
"menA",0.958320119202647,0.000104071530946128,0.000104071530946128,3.88089789140612
"asd",1.60756875670448,0.000104169987833489,0.000104169987833489,3.8806679342965
"tsaB",1.01359068411692,0.000104169987833489,0.000104169987833489,3.8806679342965
"ydiF",-1.72052656224471,0.000108229604282637,0.000108229604282637,-3.87136046715267
"flhC",1.15547709140203,0.000108229604282637,0.000108229604282637,3.87136046715267
"yciK",-0.711014941914188,0.000110781685431054,0.000110781685431054,-3.86567653016286
"rpsA",0.936758555417804,0.000111376365182971,0.000111376365182971,3.86436983010003
"secD",0.471839479815029,0.000111904143885188,0.000111904143885188,3.86321563383122
"rplQ",0.743174319502475,0.000114577994572643,0.000114577994572643,3.8574459724984
"deoD",0.636334609977923,0.000118166590132935,0.000118166590132935,3.84989889997784
"recQ",0.689388432228682,0.000120671550719252,0.000120671550719252,3.84475782784294
"rluB",0.52902823866835,0.000147780458992682,0.000147780458992682,3.79476987720403
"glmS",0.844410706219781,0.000148953512045747,0.000148953512045747,3.79280768879165
"gadC",-1.0271005242599,0.000150378707673344,0.000150378707673344,-3.79044321893273
"rplW",1.15459544956709,0.000157345059393643,0.000157345059393643,3.7791809448501
"yebQ",1.34441854577403,0.000157529029562827,0.000157529029562827,3.77888993297579
"rplS",1.05708204928312,0.00017506895835537,0.00017506895835537,3.75251556517857
"nusG",0.506194016722335,0.00017506895835537,0.00017506895835537,3.75251556517857
"cysA",-1.42931729821119,0.000175764057038745,0.000175764057038745,-3.75152238454345
"rdcA",-0.914419298227732,0.000178088758250177,0.000178088758250177,-3.74822739652431
"fklB",0.694529636954643,0.00020170686115568,0.00020170686115568,3.71686912570401
"lysA",1.10181697683933,0.00020376687515646,0.00020376687515646,3.7143000920341
"secE",0.684459804756371,0.00020806214291379,0.00020806214291379,3.70902103650188
"yejE",0.87288889831369,0.000214302335239151,0.000214302335239151,3.70153115632816
"yjdM",1.40934161990845,0.000220575403303533,0.000220575403303533,3.69420545932931
"gatZ",0.928215166728153,0.000228028554539837,0.000228028554539837,3.68575174028182
"gatD",1.37975022021326,0.000230363515530251,0.000230363515530251,3.68315662990404
"bioD",-1.34203824475142,0.0002335058853601,0.0002335058853601,-3.67970284903165
"gudD",-0.818551284534595,0.0002335058853601,0.0002335058853601,-3.67970284903165
"yccS",0.731140834721638,0.0002335058853601,0.0002335058853601,3.67970284903165
"epd",1.20370177740958,0.000234193247926513,0.000234193247926513,3.67895318510012
"hflC",0.403557057713708,0.000234193247926513,0.000234193247926513,3.67895318510012
"mscS",-0.528827490962427,0.000242927678726458,0.000242927678726458,-3.66960275249026
"ldtE",-0.573140651127135,0.000261411406092115,0.000261411406092115,-3.65081311503057
"fliA",5.76632352343421,0.000272155543460834,0.000272155543460834,3.64045606786853
"ygiL",1.50856845043027,0.000272155543460834,0.000272155543460834,3.64045606786853
"glgX",0.935707856703864,0.000272155543460834,0.000272155543460834,3.64045606786853
"hicB",-0.787554570169544,0.000274981969605428,0.000274981969605428,-3.6377951711819
"ydcF",-0.803874359177975,0.000276551459751842,0.000276551459751842,-3.63632864646845
"mrcA",0.615935075076429,0.000281436084029944,0.000281436084029944,3.63181387289343
"nac",-0.891284033978496,0.000291353329924698,0.000291353329924698,-3.62286905953454
"gatA",1.21754233308506,0.000304327851902984,0.000304327851902984,3.61158793887724
"rseA",-1.14365823005221,0.000304327851902984,0.000304327851902984,-3.61158793887724
"tsf",0.833901674009385,0.000310237308095076,0.000310237308095076,3.60659834724521
"nudI",-0.92196742870905,0.000316422410627399,0.000316422410627399,-3.60147043570708
"cspE",1.23414281085499,0.000327090639180841,0.000327090639180841,3.59284223560361
"gntU",1.29988239532668,0.000331217983895123,0.000331217983895123,3.58957464113139
"xthA",0.505207216382179,0.000347846799060878,0.000347846799060878,3.57678442887428
"yffL",-0.738862359215917,0.000350685503928558,0.000350685503928558,-3.57465836245833
"ygiS",1.44849566687871,0.000355051270417952,0.000355051270417952,3.57141980226458
"rimK",0.639399925822663,0.000355051270417952,0.000355051270417952,3.57141980226458
"gntR",0.625844847654287,0.000366856272400565,0.000366856272400565,3.56284574023118
"yqhA",0.706219327614754,0.000372046989532135,0.000372046989532135,3.55915706708201
"purK",0.460732435642946,0.000372046989532135,0.000372046989532135,3.55915706708201
"suhB",1.03748577989945,0.000379604340051159,0.000379604340051159,3.55387170843417
"accC",0.521879807380249,0.000381798908592648,0.000381798908592648,3.55235532488799
"fmt",0.516273552064899,0.000381798908592648,0.000381798908592648,3.55235532488799
"yhbY",0.860542417281393,0.000384076419587195,0.000384076419587195,3.55079022030891
"iscU",-1.56273889552518,0.000389239058198281,0.000389239058198281,-3.54727432939853
"dgcT",-1.3668053931994,0.000424852246727029,0.000424852246727029,-3.5241446514052
"upp",0.753582430687898,0.000468182270368998,0.000468182270368998,3.49832953380522
"emrK",-1.43630591989891,0.00046927022559676,0.00046927022559676,-3.49771049795607
"mepS",1.22159436447884,0.00046927022559676,0.00046927022559676,3.49771049795607
"uspC",-0.809637901561495,0.000473614500320341,0.000473614500320341,-3.49525192152912
"hcaE",-0.610229657302799,0.000481599159207707,0.000481599159207707,-3.49078748877563
"rihA",1.00274820264174,0.000488165701789282,0.000488165701789282,3.48716739756111
"folA",0.813945034881036,0.000495003353466062,0.000495003353466062,3.48344579257932
"gpt",0.547237923196668,0.000495449598407803,0.000495449598407803,3.48320457937195
"hcaD",-0.755551456588784,0.000511897612786723,0.000511897612786723,-3.47445217162324
"yohK",-0.76675203576414,0.000513333903911241,0.000513333903911241,-3.47370038069729
"yihI",0.417079378322801,0.00051693160831271,0.00051693160831271,3.47182582398268
"nusB",0.608618895932907,0.000518591019400462,0.000518591019400462,3.47096529495392
"gloA",0.686384533304894,0.000526132234929435,0.000526132234929435,3.4670866604722
"yjfJ",1.06416680265782,0.000547557990421976,0.000547557990421976,3.45634304321664
"yrdA",0.729819425175232,0.000556855111146808,0.000556855111146808,3.45180252641605
"cusB",0.694206416775301,0.000566221753368131,0.000566221753368131,3.44729890599107
"yggE",-0.69253993466838,0.000566538138004809,0.000566538138004809,-3.44714799812297
"slyD",0.525658946012372,0.000566538138004809,0.000566538138004809,3.44714799812297
"rdcB",-1.21578650539067,0.000568451499570536,0.000568451499570536,-3.44623703964883
"rplD",0.994149208183498,0.000611838093492654,0.000611838093492654,3.42631157881808
"arnB",-1.25702791240591,0.000611958232608755,0.000611958232608755,-3.42625825406633
"ybaL",0.745412462274993,0.000611958232608755,0.000611958232608755,3.42625825406633
"rplU",0.858286287514948,0.000636694409818566,0.000636694409818566,3.41548112897494
"rplC",0.968393562138687,0.000651834294598398,0.000651834294598398,3.40907553148469
"gltF",1.12958069012814,0.000666330070263634,0.000666330070263634,3.40307081850793
"rpmB",0.834303461877513,0.000670708026900217,0.000670708026900217,3.40128117308973
"truB",0.644649600627873,0.000670708026900217,0.000670708026900217,3.40128117308973
"ybaB",0.749330743023843,0.000736974328607873,0.000736974328607873,3.37544122140312
"rpsO",0.976080220722456,0.000761004578960868,0.000761004578960868,3.36660190980558
"osmC",-1.13974564164243,0.000762577310686046,0.000762577310686046,-3.36603247119242
"mepK",-0.827838116673782,0.000782707955598065,0.000782707955598065,-3.35883850011938
"ycbZ",0.828317998311463,0.000816127842287529,0.000816127842287529,3.34726624810635
"katE",-0.940505541025215,0.000827085209657216,0.000827085209657216,-3.34356766566814
"rpsC",0.870950284024304,0.000827085209657216,0.000827085209657216,3.34356766566814
"matA",-1.43523265516854,0.000837712692795033,0.000837712692795033,-3.34002360489398
"cusC",0.920166109845034,0.000845113922932538,0.000845113922932538,3.3375799899159
"rpsR",0.977966899119699,0.000854684786967021,0.000854684786967021,3.33444930349037
"mutT",1.28342171277117,0.00090883539206724,0.00090883539206724,3.31732589466831
"drpB",-0.677069889515488,0.00090883539206724,0.00090883539206724,-3.31732589466831
"rpsK",0.650789246361179,0.00090883539206724,0.00090883539206724,3.31732589466831
"lsrF",-0.85778298572911,0.000910244183716881,0.000910244183716881,-3.31689315711626
"artJ",0.816706408821536,0.000929355398090037,0.000929355398090037,3.3110832979955
"csgG",-0.956924250757753,0.000961876969234201,0.000961876969234201,-3.3014464417883
"narW",-1.86774114422906,0.00102101901358207,0.00102101901358207,-3.28466994595215
"bipA",0.525993576631953,0.00102101901358207,0.00102101901358207,3.28466994595215
"flgC",6.33506698062096,0.00108004049779205,0.00108004049779205,3.26880147948847
"accD",0.427652119065745,0.00111013891580723,0.00111013891580723,3.26101570452732
"cysN",-1.71609893003547,0.00111944228724867,0.00111944228724867,-3.25864860938031
"marB",1.3179923492572,0.00112616793531232,0.00112616793531232,3.25694867576392
"eutR",-0.730145439561804,0.00113210816804642,0.00113210816804642,-3.25545504669557
"lrp",0.579252600992137,0.00113210816804642,0.00113210816804642,3.25545504669557
"yobF",-1.23516561088536,0.00116622267578475,0.00116622267578475,-3.24701494042684
"flu",2.40280450927324,0.0011834768259707,0.0011834768259707,3.24283269982189
"ydhJ",0.770131205666003,0.0011834768259707,0.0011834768259707,3.24283269982189
"waaU",0.565879251174322,0.0011834768259707,0.0011834768259707,3.24283269982189
"iscA",-1.33315971355465,0.00122700042073615,0.00122700042073615,-3.23252815954006
"envY",-1.10562732258473,0.00122700042073615,0.00122700042073615,-3.23252815954006
"pck",1.07893325945434,0.00122700042073615,0.00122700042073615,3.23252815954006
"rph",0.69785922190638,0.00122700042073615,0.00122700042073615,3.23252815954006
"pstC",0.480419287214546,0.00122700042073615,0.00122700042073615,3.23252815954006
"yjgA",0.42246945809217,0.00122700042073615,0.00122700042073615,3.23252815954006
"rlhA",0.655704351464025,0.00127358810831295,0.00127358810831295,3.22186571403344
"narZ",-0.814704931053858,0.00128171846430169,0.00128171846430169,-3.22004193406612
"arcB",0.446171953628371,0.00135457539281982,0.00135457539281982,3.20415922802001
"adeP",0.751658262096418,0.0013659918348381,0.0013659918348381,3.20174220875883
"flgE",5.01178272426546,0.00143610295035263,0.00143610295035263,3.18729484896397
"yohC",-1.13501969334056,0.00143610295035263,0.00143610295035263,-3.18729484896397
"yciH",0.803799795804004,0.001469713135692,0.001469713135692,3.18059820897953
"yicC",0.444063918532853,0.00149168583362804,0.00149168583362804,3.17629615329068
"era",0.399645122597629,0.00149168583362804,0.00149168583362804,3.17629615329068
"nanM",-1.09170819393266,0.0015092479420348,0.0015092479420348,-3.17289943101463
"puuC",-1.4231757363522,0.00151659987648429,0.00151659987648429,-3.17148827996431
"acrB",0.471712083423214,0.001518209140261,0.001518209140261,3.17118023412691
"cusF",0.841070797511798,0.00155180353722665,0.00155180353722665,3.16481730876529
"mtgA",0.651351242035069,0.00156620520336151,0.00156620520336151,3.1621283409172
"aceB",-1.75193657893912,0.00159248566395312,0.00159248566395312,-3.15727960713604
"rfbC",-0.439375033790517,0.00159877923796696,0.00159877923796696,-3.15612938356854
"flhD",1.05179002354741,0.00160689475890538,0.00160689475890538,3.15465231510008
"grxA",1.23020876407008,0.00164528969652474,0.00164528969652474,3.14775599596485
"trmB",0.657869651712578,0.00166281047175098,0.00166281047175098,3.14465808124914
"ypjC",-1.5997221824477,0.00178743818440457,0.00178743818440457,-3.12345068114657
"uspE",-0.780369604307159,0.00178956519312962,0.00178956519312962,-3.12310068104794
"dosC",-1.33452363441532,0.00179996817736608,0.00179996817736608,-3.12139435507509
"yfbV",-0.584422306025256,0.00180347217795567,0.00180347217795567,-3.12082165956973
"nanA",0.934385904548615,0.00192004530810626,0.00192004530810626,3.1023288595461
"rpmE",0.832385531785808,0.00197996626123707,0.00197996626123707,3.09322100324531
"wecC",1.08743940048193,0.00199874672898169,0.00199874672898169,3.09041846565862
"flgD",5.01671295004823,0.00200062524322768,0.00200062524322768,3.09013947325643
"tauD",-1.10745179952677,0.00200062524322768,0.00200062524322768,-3.09013947325643
"csgE",-1.39266895068362,0.00209908664540444,0.00209908664540444,-3.07584254036425
"acrR",0.542961996152382,0.00209908664540444,0.00209908664540444,3.07584254036425
"dcyD",-0.985220380896884,0.00210136260530894,0.00210136260530894,-3.07551939575685
"yedF",1.91972128370454,0.00214224069898125,0.00214224069898125,3.06976944879485
"hemY",0.49604836280297,0.00215152126759646,0.00215152126759646,3.06847805949451
"yghU",-0.376736845292183,0.0022155547504434,0.0022155547504434,-3.05970449675741
"ppiC",0.751381505631,0.00222686433836976,0.00222686433836976,3.0581791090757
"yfaL",-0.465256539859721,0.00227034402792104,0.00227034402792104,-3.05238011152814
"cdh",0.721582190724076,0.00228303239142549,0.00228303239142549,3.05070700939368
"argF",1.56127576515722,0.00230536681872644,0.00230536681872644,3.04778255101271
"lsrG",-1.35693653930848,0.00231701504553769,0.00231701504553769,-3.0462676195784
