"Gene","logFC","adj.P.Val","P","SignedZ"
"pmrD",1.02279451928192,2.71402379739471e-05,2.71402379739471e-05,4.19622354525906
"rdcA",0.817187882967681,2.79340817834389e-05,2.79340817834389e-05,4.18968592837812
"dgcP",-0.521006865067163,2.88142968586848e-05,2.88142968586848e-05,-4.18264039461783
"yagJ",1.12867545592618,2.92884022083368e-05,2.92884022083368e-05,4.17892983397929
"hflD",-1.23120021654001,2.97228206106655e-05,2.97228206106655e-05,-4.17557966810272
"shiA",0.404559590960815,3.06048511322977e-05,3.06048511322977e-05,4.16891841150445
"tusD",-0.664933410157532,3.18150451723002e-05,3.18150451723002e-05,-4.1600697262328
"tdcA",2.9637389424536,3.67360896087273e-05,3.67360896087273e-05,4.12710361548447
"ucpA",1.03839770668503,3.70469463582913e-05,3.70469463582913e-05,4.12516475168941
"clcB",-1.05926234315976,3.83128058992343e-05,3.83128058992343e-05,-4.11742565762575
"dksA",0.302171302059641,3.83770387762749e-05,3.83770387762749e-05,4.11703945849232
"rfaH",-0.826508607844148,4.09587639183087e-05,4.09587639183087e-05,-4.10200374674614
"msrC",-0.581689854950243,4.13663257769477e-05,4.13663257769477e-05,-4.0997127448454
"yfcA",-0.88919428091705,4.19067781630208e-05,4.19067781630208e-05,-4.09670754345398
"clsA",0.679210119343738,4.19067781630208e-05,4.19067781630208e-05,4.09670754345398
"ypfM",2.99030779166372,4.2436834612598e-05,4.2436834612598e-05,4.09379565575587
"glpX",1.45845111174981,4.49183932610989e-05,4.49183932610989e-05,4.08060623726279
"yedI",0.793156597807451,4.52119600359812e-05,4.52119600359812e-05,4.07909191397343
"ldtB",-0.755885225665391,4.52395833442845e-05,4.52395833442845e-05,-4.07894990336427
"nadD",-0.678682688852496,4.54903399103079e-05,4.54903399103079e-05,-4.07766451977544
"yobH",-0.776863389137987,4.59458316456409e-05,4.59458316456409e-05,-4.07534675335138
"rseP",-0.476645484677531,4.62960775022974e-05,4.62960775022974e-05,-4.07357930198771
"argT",-1.69899230935397,4.63393941934399e-05,4.63393941934399e-05,-4.07336159396372
"setB",1.26991123739145,4.68834000673912e-05,4.68834000673912e-05,4.07064374995038
"trmB",-0.752266261978085,4.69407172858852e-05,4.69407172858852e-05,-4.07035913759471
"proP",-1.07042501716062,4.72543619969225e-05,4.72543619969225e-05,-4.06880752568545
"zraS",1.40904662640497,4.77588255542964e-05,4.77588255542964e-05,4.06633229175355
"trxB",-0.989192729785976,4.85916772771431e-05,4.85916772771431e-05,-4.06229950450813
"gpr",1.68143945777332,4.91182546647168e-05,4.91182546647168e-05,4.05978342008399
"ygfB",0.420979722693546,4.95995986703019e-05,4.95995986703019e-05,4.05750573966319
"anmK",0.538707585082374,4.98190209044264e-05,4.98190209044264e-05,4.05647439628959
"secD",-0.555886404917957,5.09874323659459e-05,5.09874323659459e-05,-4.05105402444768
"speA",-0.572631060353602,5.40473339937871e-05,5.40473339937871e-05,-4.03739798977237
"endA",1.59586513618349,5.59187087333716e-05,5.59187087333716e-05,4.02940289430525
"yhcB",0.639284291910495,5.75772364636961e-05,5.75772364636961e-05,4.02252624329198
"pyrS",0.66059238872301,6.00179732868847e-05,6.00179732868847e-05,4.01274013511046
"leuD",0.709946162049688,6.02418620372428e-05,6.02418620372428e-05,4.01186141746301
"fadD",-0.775091392527751,6.12051552402673e-05,6.12051552402673e-05,-4.00811562283476
"basR",0.706873007630063,6.14191858993916e-05,6.14191858993916e-05,4.00729094095111
"efeO",-2.72479328114889,6.47812552597085e-05,6.47812552597085e-05,-3.99468158768983
"nepI",-0.99979268790917,6.61282427924592e-05,6.61282427924592e-05,-3.98980282897594
"tyrB",-0.414353543877698,6.71579662393546e-05,6.71579662393546e-05,-3.98613621560667
"rsxB",-0.819692430524078,6.82574661955017e-05,6.82574661955017e-05,-3.98227941376569
"ompA",0.517742670200857,6.86901951001905e-05,6.86901951001905e-05,3.98077759713196
"ycfP",1.52979199967237,6.91310151078831e-05,6.91310151078831e-05,3.97925687605853
"garD",2.18385751556057,7.07572615313984e-05,7.07572615313984e-05,3.97372497363023
"yheT",-0.71749115656046,7.10511181161536e-05,7.10511181161536e-05,-3.97273822828962
"ogt",0.717618318331028,7.12205834231844e-05,7.12205834231844e-05,3.9721709319576
"rlmA",-0.613724714863631,7.64272484401144e-05,7.64272484401144e-05,-3.95533572876899
"yiiS",0.811159232371982,7.75251721588471e-05,7.75251721588471e-05,3.95192459209725
"phoP",0.42924563853746,8.03643353768331e-05,8.03643353768331e-05,3.9433109825795
"torI",1.31046507629228,8.05347525836924e-05,8.05347525836924e-05,3.94280315852576
"paaJ",-0.710645516127512,8.20365144636637e-05,8.20365144636637e-05,-3.93837148444272
"marB",-1.60859205347399,8.25129492987075e-05,8.25129492987075e-05,-3.93698154698113
"yajD",0.846744565027991,8.25129492987075e-05,8.25129492987075e-05,3.93698154698113
"clpA",1.15805611115027,8.27700301424529e-05,8.27700301424529e-05,3.93623469419906
"yicC",-0.523414720489348,8.27700301424529e-05,8.27700301424529e-05,-3.93623469419906
"rmuC",1.10213614945349,8.35122008965678e-05,8.35122008965678e-05,3.9340908290499
"ykfA",0.864189715004903,8.44376091133747e-05,8.44376091133747e-05,3.93144273855765
"plaR",-0.477506927649274,8.50584385536951e-05,8.50584385536951e-05,-3.92968153981118
"uup",-0.82018518739723,8.52865113567607e-05,8.52865113567607e-05,-3.9290375814984
"hisJ",-0.85705098077952,8.53292451856642e-05,8.53292451856642e-05,-3.92891710455441
"rimK",-0.734190017441027,8.90063444380962e-05,8.90063444380962e-05,-3.91875821288367
"nusG",-0.556197256124708,8.949276922927e-05,8.949276922927e-05,-3.91744415430091
"acrR",-0.781527878358734,9.33290396752241e-05,9.33290396752241e-05,-3.9073108805486
"ydhY",5.24781960565037,9.3377857571857e-05,9.3377857571857e-05,3.90718448386183
"flhC",-1.25261300131388,9.47792877393932e-05,9.47792877393932e-05,-3.90358233197493
"ispU",-0.7882268320945,9.56358943543325e-05,9.56358943543325e-05,-3.90140524950176
"thrP",-1.42371199488461,9.62952980411856e-05,9.62952980411856e-05,-3.89974186875974
"pagP",1.81122517374839,9.8438432655327e-05,9.8438432655327e-05,3.89440901086773
"b3036",1.29110513999271,9.85617469238834e-05,9.85617469238834e-05,3.89410550773094
"rlmH",-0.781860698583143,9.91114362133632e-05,9.91114362133632e-05,-3.89275694918597
"bdm",-2.14340276898608,0.000100702495992763,0.000100702495992763,-3.88889301025402
"aroL",-0.932578748759134,0.000101964521742802,0.000101964521742802,-3.88586890814055
"crp",0.417807139349388,0.000102566321997621,0.000102566321997621,3.8844392771765
"recX",1.10493506581148,0.000102769339435086,0.000102769339435086,3.88395877639628
"cdd",1.45392647850402,0.000103461768400997,0.000103461768400997,3.88232665024108
"deoA",0.652232654015037,0.00010348919261241,0.00010348919261241,3.88226222101411
"solA",-0.575649086525341,0.000105234405848986,0.000105234405848986,-3.87819487813907
"yafC",0.454812802086979,0.000106156416284273,0.000106156416284273,3.87607169601864
"mipA",-1.58402799513031,0.000106594503300146,0.000106594503300146,-3.87506897184383
"ettA",-0.678272941115149,0.000107213590098705,0.000107213590098705,-3.873658573129
"nirC",4.86230057767311,0.000110158713648884,0.000110158713648884,3.86705251294346
"atpI",-0.740787537919165,0.000110695995809445,0.000110695995809445,-3.86586536264324
"feaR",-1.4721380076093,0.000111289617691454,0.000111289617691454,-3.86456003124217
"yecA",1.29636835889392,0.000113341158804357,0.000113341158804357,3.86009886514404
"mdtF",-1.60320908147611,0.000114255866137504,0.000114255866137504,-3.85813429569621
"fdhF",2.24571276857441,0.000115033522486631,0.000115033522486631,3.85647571063923
"yhfZ",1.4603740235987,0.000115033522486631,0.000115033522486631,3.85647571063923
"fbp",-0.758191521170089,0.000115792300445578,0.000115792300445578,-3.85486755114544
"pdeC",-0.866112900995288,0.000116001277203917,0.000116001277203917,-3.85442638981534
"melR",1.57427882949798,0.000116098981673014,0.000116098981673014,3.85422038743119
"dppA",0.350945002628756,0.000119790496633445,0.000119790496633445,3.84655449543669
"modE",0.507798409700783,0.000122243590073036,0.000122243590073036,3.84158258967291
"lexA",0.75961421320447,0.000126806329481139,0.000126806329481139,3.8325800258689
"cdgI",1.624102864771,0.000128350150208614,0.000128350150208614,3.82960300687539
"ytjC",-0.60041878943706,0.000128511047105019,0.000128511047105019,-3.82929468662421
"gadC",-2.17218497733488,0.000132817156637552,0.000132817156637552,-3.82117537812135
"ydiL",2.9239254558358,0.000135636088577408,0.000135636088577408,3.81599347463442
"gapA",0.93484637757836,0.000135636088577408,0.000135636088577408,3.81599347463442
"yhhY",0.877038013582578,0.000135636088577408,0.000135636088577408,3.81599347463442
"ftsN",-0.46364711066121,0.000138495587342682,0.000138495587342682,-3.81083964341159
"ybjD",0.639633910806353,0.000141366729420101,0.000141366729420101,3.80576470597527
"purB",-1.94803516346165,0.000144335099067594,0.000144335099067594,-3.8006189712571
"yihI",-0.70219375781159,0.000149815556057072,0.000149815556057072,-3.79137498370238
"yheO",-0.397468667179695,0.000149815556057072,0.000149815556057072,-3.79137498370238
"pspE",1.22410279741997,0.000154772700431041,0.000154772700431041,3.78328390803155
"speC",-0.757177864395643,0.000154937175516781,0.000154937175516781,-3.78301965321897
"trmH",-1.06676560275777,0.000157077925270538,0.000157077925270538,-3.77960407961495
"ybiY",3.82907861462019,0.000157597265497366,0.000157597265497366,3.77878207577183
"pgk",1.15168799856967,0.000160875580887165,0.000160875580887165,3.77365129702312
"prfB",-0.414144741215518,0.000161515611428609,0.000161515611428609,-3.77266109867392
"fadR",0.557796439123639,0.000161627257736229,0.000161627257736229,3.77248874773519
"selD",0.373458788203705,0.00017151187304036,0.00017151187304036,3.75765683090965
"insB1",1.98118264022151,0.000173577464335046,0.000173577464335046,3.75465923895621
"ubiG",-0.592689224426829,0.000176709896948764,0.000176709896948764,-3.75017685242021
"dsbG",-0.828791156723723,0.000177395721046214,0.000177395721046214,-3.74920544245557
"yafE",0.840554055434069,0.000178375685022675,0.000178375685022675,3.74782351949972
"cspA",1.66558098149287,0.000178816120843458,0.000178816120843458,3.74720475069776
"uhpC",-0.847063243451173,0.000180010494356027,0.000180010494356027,-3.7455339582755
"mcrC",-1.54875323928923,0.000182294741649313,0.000182294741649313,-3.74236738345336
"tauD",1.24235963414424,0.000185382688157478,0.000185382688157478,3.73814545594826
"ygjR",1.10890617670997,0.000192056793284469,0.000192056793284469,3.72924179524658
"ppnP",0.720706896590107,0.000192762068809906,0.000192762068809906,3.72831796913556
"yaeH",0.83438890378807,0.000193010139867132,0.000193010139867132,3.72799378088816
"clpS",0.701506902448064,0.000196170263476056,0.000196170263476056,3.72389793004749
"nudJ",-0.613823541383888,0.000202328377061939,0.000202328377061939,-3.71609144959979
"plsB",-0.427012925123815,0.00020666913774307,0.00020666913774307,-3.71072178915803
"rpsL",-1.0116036023901,0.000211511788770218,0.000211511788770218,-3.70485488397246
"oppA",1.46260528132346,0.000215803682191629,0.000215803682191629,3.69975972933232
"napG",3.55358699219284,0.000219301935687797,0.000219301935687797,3.69567665171729
"glpF",1.23187845100236,0.000221691852521312,0.000221691852521312,3.69292220998125
"casC",-0.904391447821026,0.00022413518715366,0.00022413518715366,-3.69013487139679
"mdtA",-0.673657201471496,0.000228688795230499,0.000228688795230499,-3.68501541917822
"uspD",0.826455125914227,0.000229911482552865,0.000229911482552865,3.6836570931354
"opgB",-0.681521467975715,0.00023046290476188,0.00023046290476188,-3.68304671584183
"dgcJ",-1.18471193294751,0.000232729043398267,0.000232729043398267,-3.68055259943562
"topB",-0.584438189457608,0.000242574751295266,0.000242574751295266,-3.66997440993246
"yghG",-1.26781105093952,0.000244669569647518,0.000244669569647518,-3.66777580577151
"opgE",-0.827726530766837,0.000244899065767076,0.000244899065767076,-3.66753601371871
"sppA",-0.537131094051241,0.000244957956441128,0.000244957956441128,-3.66747451500578
"yfeY",-0.533925221238759,0.000244957956441128,0.000244957956441128,-3.66747451500578
"secB",0.430760155095044,0.000245130511282974,0.000245130511282974,3.66729439820336
"kduD",0.997417365924763,0.000250413590706162,0.000250413590706162,3.6618365756898
"feaB",-0.848340526072735,0.000251219571031259,0.000251219571031259,-3.66101344777522
"gnsB",-0.993043201483627,0.000251538414645198,0.000251538414645198,-3.66068850415295
"lpxP",2.38914089450938,0.000252219975360811,0.000252219975360811,3.65999519750405
"manZ",1.41339751813652,0.000254397186812094,0.000254397186812094,3.65779217566583
"ycgV",1.36494142803355,0.000254514275628264,0.000254514275628264,3.65767420041505
"recR",-0.519742822518311,0.000262835783118071,0.000262835783118071,-3.64941735341363
"yjiL",3.43853325244197,0.000265307607673614,0.000265307607673614,3.64701193296301
"ybaZ",0.801744797684993,0.00026800002823165,0.00026800002823165,3.64441563196747
"rng",-0.68296988778639,0.000282998830535215,0.000282998830535215,-3.63038494940225
"deoD",-0.413950995029614,0.000289028191746095,0.000289028191746095,-3.62494031715503
"menE",-0.80847524389166,0.000293442242097932,0.000293442242097932,-3.62102139688583
"aqpZ",0.814078829391422,0.000293919168287524,0.000293919168287524,3.62060127910715
"tgt",-0.935349129199004,0.000293929184663037,0.000293929184663037,-3.62059246266654
"rof",1.12892117640334,0.000294882646034931,0.000294882646034931,3.61975450911954
"qorA",0.594339249779019,0.000298857433362449,0.000298857433362449,3.61628837170365
"tabA",1.10933348325067,0.000304318943647337,0.000304318943647337,3.61159552872814
"insB5",1.7439745274774,0.00031208469522725,0.00031208469522725,3.60505677418335
"ychE",1.61501877846001,0.000318108257448483,0.000318108257448483,3.60008901779455
"kdgR",-0.544629076208218,0.000322397717717578,0.000322397717717578,-3.59660480826758
"fliZ",-0.902743370388657,0.000327100345053363,0.000327100345053363,-3.59283450636028
"drpB",-1.31072549801021,0.000327369941291605,0.000327369941291605,-3.59261989991692
"araH",1.10651513054645,0.000327707535205436,0.000327707535205436,3.59235139845934
"ynjA",1.64092442386892,0.000329329141612799,0.000329329141612799,3.59106526950148
"nikC",3.09515417504908,0.000333346373505485,0.000333346373505485,3.58790446993496
"kbl",1.07315898793689,0.000336582011238818,0.000336582011238818,3.58538444646946
"qmcA",0.822892133969498,0.000341032393990276,0.000341032393990276,3.58195511640424
"cyuA",1.46259195849964,0.000360218645045958,0.000360218645045958,3.56763438677622
"proB",0.564334729837415,0.000370334215867174,0.000370334215867174,3.56036886559511
"proX",-1.82119543726884,0.000392020269914908,0.000392020269914908,-3.54539827347626
"tmcA",-0.679125666497604,0.000396336249034249,0.000396336249034249,-3.54251142832789
"hisB",3.03414326741959,0.000396894128721246,0.000396894128721246,3.54214042322606
"xseA",-1.136549489535,0.00039903355974211,0.00039903355974211,-3.54072214617014
"aes",1.20258504267509,0.000401896704925499,0.000401896704925499,3.53883517764619
"apt",-0.853660349937129,0.000401896704925499,0.000401896704925499,-3.53883517764619
"mlc",1.06078018887935,0.000406745771476994,0.000406745771476994,3.53566783928513
"hypE",2.36223963857769,0.000410821939025945,0.000410821939025945,3.5330325168005
"ghoT",2.6082757454403,0.000410928849532434,0.000410928849532434,3.53296372627455
"ymfA",-1.67067884341523,0.000414989936674364,0.000414989936674364,-3.530362958941
"abpA",0.814548636556584,0.000420165327990218,0.000420165327990218,3.52708281110858
"glpR",-0.722006960116546,0.000428068362531951,0.000428068362531951,-3.52214597536119
"ydfG",0.512134837662961,0.000430428771501474,0.000430428771501474,3.52068798541931
"insA5",2.15642173484927,0.000447466718565812,0.000447466718565812,3.51038000434806
"glgS",0.99574617420501,0.000447466718565812,0.000447466718565812,3.51038000434806
"hokD",0.685450613419012,0.000449414401876883,0.000449414401876883,3.50922508211442
"glpQ",0.495877323687331,0.0004501658848334,0.0004501658848334,3.50878072204824
"cvrA",-0.35483525226586,0.000457626676114712,0.000457626676114712,-3.50440624285631
"cyoA",-2.77982549457355,0.000466774918795513,0.000466774918795513,-3.49913229692898
"gadA",-2.39213679294975,0.000471821583802527,0.000471821583802527,-3.49626403546596
"slmA",-0.829569428226427,0.000475144418462163,0.000475144418462163,-3.49439109421134
"metI",-1.44061406903119,0.000476696936184816,0.000476696936184816,-3.49352019002786
"tas",0.551597058539544,0.000481051424401667,0.000481051424401667,3.49109152796192
"fumD",0.597966205057807,0.000484369438907883,0.000484369438907883,3.48925467235588
"aroK",-0.419608047567576,0.000484369438907883,0.000484369438907883,-3.48925467235588
"yehC",3.436570473053,0.000485573387133431,0.000485573387133431,3.4885910661664
"epmC",-0.861143573974325,0.000490185322406912,0.000490185322406912,-3.48606312348435
"opgG",-1.03843902945609,0.000501470618002597,0.000501470618002597,-3.47996963339949
"yfcL",-1.37458627474319,0.000502091598865344,0.000502091598865344,-3.4796380585115
"mepA",-0.877195818200564,0.000502513116391592,0.000502513116391592,-3.47941320554206
"yhjV",-0.726172388995123,0.000503624086692908,0.000503624086692908,-3.47882141450308
"cof",0.579806836748644,0.000505610791118496,0.000505610791118496,3.47776616566755
"yacL",0.978897738363996,0.000511250052921648,0.000511250052921648,3.47479176405728
"gcvP",-1.91240680910387,0.000521748349253666,0.000521748349253666,-3.46933504615388
"pgpC",0.448538953644114,0.000522238648398859,0.000522238648398859,3.46908271133001
"copA",1.62773847197418,0.000524021752739105,0.000524021752739105,3.46816688585186
"yqeI",1.35878913720495,0.000524021752739105,0.000524021752739105,3.46816688585186
"gutQ",1.31451069808179,0.000524333181044892,0.000524333181044892,3.46800723022927
"dtpA",2.12338633536968,0.000529281368683661,0.000529281368683661,3.46548229817589
"torT",1.26306253565976,0.000529281368683661,0.000529281368683661,3.46548229817589
"flgF",-1.17506829651761,0.000537942552421191,0.000537942552421191,-3.46111520391116
"pepD",0.565603092062447,0.000543832020042957,0.000543832020042957,3.45818291429545
"nfo",0.593857772366918,0.000544054852706066,0.000544054852706066,3.45807255063961
"lpd",-0.783284869510943,0.00054794890416107,0.00054794890416107,-3.45615068791829
"trmJ",0.593214024172651,0.000555163170779241,0.000555163170779241,3.45262355218577
"gltP",1.18112283957296,0.000559282502298922,0.000559282502298922,3.45062866687234
"slyB",0.782212585728552,0.000562133721316836,0.000562133721316836,3.44925589396375
"flgG",-1.00223228002753,0.000575468229420509,0.000575468229420509,-3.44292060599839
"hemD",0.364345832710759,0.000577380577213914,0.000577380577213914,3.44202327104209
"priA",-0.646675275013127,0.00057928471971743,0.00057928471971743,-3.44113253155923
"panD",-0.571947206742329,0.00057928471971743,0.00057928471971743,-3.44113253155923
"fumA",-2.3397488798265,0.000580044313912464,0.000580044313912464,-3.44077796117994
"gltK",-0.873580727510626,0.000617772990058251,0.000617772990058251,-3.42368890085328
"idnT",0.635793060388174,0.000621263799801451,0.000621263799801451,3.42215721364025
"araB",1.66732539445062,0.000626085951472035,0.000626085951472035,3.42005448270125
"yaaY",1.62371235131474,0.000627235526198635,0.000627235526198635,3.41955542771702
"uxaB",1.65297720803777,0.000638353554551146,0.000638353554551146,3.41477228276893
"yfeD",0.899816715176433,0.000653603848368543,0.000653603848368543,3.40833589720926
"bhsA",-2.18864258055909,0.000659868493392779,0.000659868493392779,-3.40573229572876
"hdeA",-1.73430241421758,0.000659868493392779,0.000659868493392779,-3.40573229572876
"ivy",-0.365476979104229,0.000659868493392779,0.000659868493392779,-3.40573229572876
"lolB",-0.587351395282552,0.000664698118625817,0.000664698118625817,-3.40374073510186
"nagK",0.632883141906105,0.000674202794495388,0.000674202794495388,3.39986034082943
"gcd",-2.54225522020105,0.000680422299137222,0.000680422299137222,-3.39734859082826
"nadA",-0.423461437493129,0.000684858794788532,0.000684858794788532,-3.39556991847658
"lgoR",1.81207136081849,0.000686481206906771,0.000686481206906771,3.39492213728811
"rihC",1.01430817083924,0.000695646090999851,0.000695646090999851,3.39128937664757
"ansA",-0.589791962766365,0.000724626631150495,0.000724626631150495,-3.38008785477589
"putP",-1.09350749988113,0.000726257636186287,0.000726257636186287,-3.37946988459706
"gadB",-2.37586893690611,0.000726442712808895,0.000726442712808895,-3.37939984253237
"yjgH",-1.10191882925875,0.000739654074953413,0.000739654074953413,-3.37444234696132
"dosP",-1.46851199474117,0.00074622248434218,0.00074622248434218,-3.37200811948193
"cspD",0.927688539002687,0.000758104259579821,0.000758104259579821,3.36765489935114
"pyrR",0.608119411086235,0.000767122103755901,0.000767122103755901,3.36439304619265
"sdhD",-2.91197194142066,0.000787356677825283,0.000787356677825283,-3.35720164511172
"gor",0.36273451186345,0.000793097503938427,0.000793097503938427,3.35519258499893
"aldA",-2.06302612337419,0.000800913369919487,0.000800913369919487,-3.35247893160216
"nikD",2.96288344892012,0.000802567364361086,0.000802567364361086,3.35190781998688
"alaS",-0.626896258201877,0.000804818674324049,0.000804818674324049,-3.35113221251393
"potA",-1.2763030977309,0.000805039686102065,0.000805039686102065,-3.35105617945583
"ldtD",0.700289491075187,0.000805039686102065,0.000805039686102065,3.35105617945583
"cdh",-0.694617903266563,0.00081700197800991,0.00081700197800991,-3.34696950383567
"yghB",0.753390034523021,0.000818010290188453,0.000818010290188453,3.34662757611926
"yfjF",-0.916826243944959,0.000869682326031973,0.000869682326031973,-3.32960830830704
"rne",-0.346713765809902,0.00087452324026292,0.00087452324026292,-3.32806224667395
"aceB",-1.78172870832281,0.00090291734500023,0.00090291734500023,-3.31915055463462
"btsS",1.31201864997491,0.000908974364480697,0.000908974364480697,3.31728317898186
"rihB",3.63931220844856,0.000942181358696964,0.000942181358696964,3.30724593089489
"nanS",-1.51386788490222,0.000942326936915724,0.000942326936915724,-3.30720265413095
"yphC",0.742237224184969,0.000949857577895459,0.000949857577895459,3.30497238665312
"srlE",2.06218395533565,0.000971453888778837,0.000971453888778837,3.29866609804167
"rcsF",-0.401648372469949,0.000971453888778837,0.000971453888778837,-3.29866609804167
"bioF",-1.78427299213732,0.000973111711745724,0.000973111711745724,-3.29818738276193
"murP",1.22099206074466,0.000983093653346337,0.000983093653346337,3.29532084724723
"gltJ",-0.995131800499818,0.000983093653346337,0.000983093653346337,-3.29532084724723
"fdhD",-0.458790227196379,0.000983093653346337,0.000983093653346337,-3.29532084724723
"dmsC",4.17367290523859,0.00103268119829155,0.00103268119829155,3.28146833240934
"trkG",-0.805139903082265,0.00104618521080023,0.00104618521080023,-3.27780262289453
"bglA",0.523513437637211,0.00104643015287937,0.00104643015287937,3.27773653771204
"nemR",-0.823102448476492,0.00105503563540811,0.00105503563540811,-3.27542382251158
"argG",-0.935337061356632,0.00105803365900375,0.00105803365900375,-3.2746222044742
"ycgM",0.878153719003062,0.00106153618330818,0.00106153618330818,3.27368834933735
"yecN",0.52521896473607,0.0010713468917183,0.0010713468917183,3.27108767836424
"uidR",0.382595907797157,0.00107241033890244,0.00107241033890244,3.27080709933674
"yajL",0.425872937608784,0.00110129468144231,0.00110129468144231,3.26328304840424
"cydX",2.01371997214295,0.00113422722740323,0.00113422722740323,3.25492397718919
"leuO",1.14288601927235,0.0011353036031104,0.0011353036031104,3.25465457173614
"glcE",-0.957287855492276,0.00114054462832423,0.00114054462832423,-3.25334616297103
"yahN",1.40222285286429,0.00114723740677756,0.00114723740677756,3.25168338405511
"yceD",-0.509828542156855,0.00115984310924849,0.00115984310924849,-3.24857577803611
"hslJ",-0.939017384995803,0.00118313845484142,0.00118313845484142,-3.24291417459538
"paaK",-0.573960184588544,0.00119574018622432,0.00119574018622432,-3.23989429373099
"recG",-1.33880508841001,0.0011960247966369,0.0011960247966369,-3.23982642978373
"lsrA",1.33245483186093,0.0011960247966369,0.0011960247966369,3.23982642978373
"amtB",-0.999471353310871,0.0011960247966369,0.0011960247966369,-3.23982642978373
"zupT",0.531321042406955,0.00119890142524846,0.00119890142524846,3.23914134809294
"yfjW",-1.21031237432839,0.00121271334260113,0.00121271334260113,-3.23587298272527
"sbcD",-0.465214449569891,0.00121271334260113,0.00121271334260113,-3.23587298272527
"ymfE",-1.39076977383983,0.00123656752430152,0.00123656752430152,-3.23030840484
"mdtE",-1.87586569751555,0.00124573230031522,0.00124573230031522,-3.22819682166957
"yqjG",0.922455565534904,0.00124589268528766,0.00124589268528766,3.22815999652101
"folC",-0.759978060828751,0.00124767490622585,0.00124767490622585,-3.22775108447873
"torA",0.752350808268078,0.00127939390756055,0.00127939390756055,3.22056227979234
"tufB",-0.554795714715485,0.00128188803434671,0.00128188803434671,-3.22000401037053
"pflA",1.48355007633429,0.00128795675097338,0.00128795675097338,3.21864980426849
"yhfY",1.87090308715773,0.00131859721754339,0.00131859721754339,3.21190118334632
"mcbR",-1.17167461194523,0.00132028852137804,0.00132028852137804,-3.21153289940946
"amn",-0.550457548311058,0.00132028852137804,0.00132028852137804,-3.21153289940946
"folE",-1.21829349246584,0.0013256468141766,0.0013256468141766,-3.21036899066212
"narX",0.530471916487427,0.00133095609777706,0.00133095609777706,3.20922000120171
"rnc",-0.466684617237282,0.00133095609777706,0.00133095609777706,-3.20922000120171
"aroC",-0.670001533007487,0.00134397047262277,0.00134397047262277,-3.20642133132814
"eutL",0.770437474043694,0.00136001234522855,0.00136001234522855,3.20300581575909
"ptsI",1.14614683002566,0.00139141348786472,0.00139141348786472,3.19642633927248
"citT",1.43313084447653,0.00142748894043227,0.00142748894043227,3.18903439064698
"yjgL",-0.848145335708797,0.00142748894043227,0.00142748894043227,-3.18903439064698
"flhD",-0.779219149885737,0.00142748894043227,0.00142748894043227,-3.18903439064698
"rmf",0.755792316161041,0.00143393957202954,0.00143393957202954,3.18773082241845
"insB2",1.03588816487319,0.00145609026975714,0.00145609026975714,3.18329530484711
"moaB",1.17492361976661,0.00149778820923855,0.00149778820923855,3.17511172354136
"kefF",-0.664750851022046,0.00149778820923855,0.00149778820923855,-3.17511172354136
"flu",-3.26036556448046,0.00152425776636089,0.00152425776636089,-3.17002508743493
"hybB",2.90953364622908,0.00152425776636089,0.00152425776636089,3.17002508743493
"yojI",-1.54381416074588,0.00154788956682119,0.00154788956682119,-3.16555206626364
"rob",0.568330566370617,0.00156711696206312,0.00156711696206312,3.16195887169668
"ymcF",2.36304434877281,0.00159279156628683,0.00159279156628683,3.15722360326568
"ldcA",0.456876801807613,0.00159717162824963,0.00159717162824963,3.156422795968
"fucA",1.47531501736852,0.00160367148216055,0.00160367148216055,3.15523814495156
"yceF",0.287213413148147,0.00162516231042899,0.00162516231042899,3.15135248681489
"metL",-1.16866035343135,0.00162849049443931,0.00162849049443931,-3.15075496677227
"ybhL",0.774282409618821,0.00162849049443931,0.00162849049443931,3.15075496677227
"amiC",-0.39886666285701,0.00162849049443931,0.00162849049443931,-3.15075496677227
"mrr",0.988395012704928,0.00163466138447771,0.00163466138447771,3.14965005374045
"atpE",-0.797133172346616,0.00164162039938732,0.00164162039938732,-3.14840862079582
"ftsK",0.285190543933972,0.00164728928940179,0.00164728928940179,3.14740090998283
"fliM",-0.973162373227288,0.00165078562808493,0.00165078562808493,-3.14678098513557
"kdgK",0.613688022600554,0.00166901653005595,0.00166901653005595,3.14356796434207
"mnmC",-0.504268684694231,0.00171026359915674,0.00171026359915674,-3.13641610592988
"ybgI",0.475095405881732,0.00172452385447312,0.00172452385447312,3.13398038148906
"rho",-0.439246982526625,0.00172452385447312,0.00172452385447312,-3.13398038148906
"efeB",-2.12896565910105,0.00178041867325584,0.00178041867325584,-3.12460846713784
"ycfL",0.421968260973525,0.00180715506629493,0.00180715506629493,3.12022082781298
"nsrR",0.6227076646502,0.00182153243180921,0.00182153243180921,3.1178860042468
"hdeB",-1.60654080872705,0.00182805082337842,0.00182805082337842,-3.11683301977319
"yhiD",-1.65157290815116,0.00183364845494505,0.00183364845494505,-3.11593152534165
"phoU",0.693272476566131,0.00184090791535941,0.00184090791535941,3.11476615342299
"yfaP",1.39810779766122,0.00184272385392053,0.00184272385392053,3.1144752984109
"bamB",-0.25390848461379,0.00184758357129751,0.00184758357129751,-3.11369822129703
"dusA",-0.478032480953007,0.00185885190073229,0.00185885190073229,-3.11190359691282
