"Gene","logFC","adj.P.Val"
"yihU",1.72546444172527,8.90869512966343e-06
"yhdH",1.90291699463522,8.95701027209154e-06
"yehD",3.72887983066776,8.96395975859515e-06
"ybaE",2.06252566678144,9.21556440809571e-06
"lysC",1.13923323930204,9.21556440809571e-06
"ydjZ",2.33602848354439,9.47998148995183e-06
"insB3",1.30343012179608,9.78002194496695e-06
"rpmH",-1.14025461111775,1.12241171795925e-05
"lit",-1.10941129549044,1.13269863357555e-05
"puuA",-3.46983214064876,1.13467991405267e-05
"yhhQ",-1.0587438057589,1.17208069144791e-05
"thiQ",-1.6534784818757,1.20216509635146e-05
"yciE",-1.41296114583116,1.61203675768475e-05
"dusC",-1.29762908058242,1.64649307103047e-05
"yqhD",1.95788518079993,1.71068410703883e-05
"codA",-2.18763205124303,1.75587255895174e-05
"rnb",-1.66277917790231,1.75587255895174e-05
"hprS",-1.54719991023657,1.7854016361323e-05
"fiu",-2.55554296290965,1.99245964054081e-05
"uraA",-3.29417011068492,2.06920565546297e-05
"manY",1.59602649859618,2.18785734200026e-05
"hlyE",2.40827487309233,2.43974494279764e-05
"grxD",-1.03918503028717,2.506164687131e-05
"ybcV",4.92363844401363,2.52760036249383e-05
"appY",1.41426848353313,2.53809353502048e-05
"pmrD",1.02279451928192,2.71402379739471e-05
"yagJ",1.12867545592618,2.92884022083368e-05
"hflD",-1.23120021654001,2.97228206106655e-05
"tdcA",2.9637389424536,3.67360896087273e-05
"ucpA",1.03839770668503,3.70469463582913e-05
"clcB",-1.05926234315976,3.83128058992343e-05
"ypfM",2.99030779166372,4.2436834612598e-05
"glpX",1.45845111174981,4.49183932610989e-05
"argT",-1.69899230935397,4.63393941934399e-05
"setB",1.26991123739145,4.68834000673912e-05
"proP",-1.07042501716062,4.72543619969225e-05
"zraS",1.40904662640497,4.77588255542964e-05
"gpr",1.68143945777332,4.91182546647168e-05
"endA",1.59586513618349,5.59187087333716e-05
"efeO",-2.72479328114889,6.47812552597085e-05
"ycfP",1.52979199967237,6.91310151078831e-05
"garD",2.18385751556057,7.07572615313984e-05
"torI",1.31046507629228,8.05347525836924e-05
"marB",-1.60859205347399,8.25129492987075e-05
"clpA",1.15805611115027,8.27700301424529e-05
"rmuC",1.10213614945349,8.35122008965678e-05
"ydhY",5.24781960565037,9.3377857571857e-05
"flhC",-1.25261300131388,9.47792877393932e-05
"thrP",-1.42371199488461,9.62952980411856e-05
"pagP",1.81122517374839,9.8438432655327e-05
"b3036",1.29110513999271,9.85617469238834e-05
"bdm",-2.14340276898608,0.000100702495992763
"recX",1.10493506581148,0.000102769339435086
"cdd",1.45392647850402,0.000103461768400997
"mipA",-1.58402799513031,0.000106594503300146
"nirC",4.86230057767311,0.000110158713648884
"feaR",-1.4721380076093,0.000111289617691454
"yecA",1.29636835889392,0.000113341158804357
"mdtF",-1.60320908147611,0.000114255866137504
"fdhF",2.24571276857441,0.000115033522486631
"yhfZ",1.4603740235987,0.000115033522486631
"melR",1.57427882949798,0.000116098981673014
"cdgI",1.624102864771,0.000128350150208614
"gadC",-2.17218497733488,0.000132817156637552
"ydiL",2.9239254558358,0.000135636088577408
"purB",-1.94803516346165,0.000144335099067594
"pspE",1.22410279741997,0.000154772700431041
"trmH",-1.06676560275777,0.000157077925270538
"ybiY",3.82907861462019,0.000157597265497366
"pgk",1.15168799856967,0.000160875580887165
"insB1",1.98118264022151,0.000173577464335046
"cspA",1.66558098149287,0.000178816120843458
"mcrC",-1.54875323928923,0.000182294741649313
"tauD",1.24235963414424,0.000185382688157478
"ygjR",1.10890617670997,0.000192056793284469
"rpsL",-1.0116036023901,0.000211511788770218
"oppA",1.46260528132346,0.000215803682191629
"napG",3.55358699219284,0.000219301935687797
"glpF",1.23187845100236,0.000221691852521312
"dgcJ",-1.18471193294751,0.000232729043398267
"yghG",-1.26781105093952,0.000244669569647518
"lpxP",2.38914089450938,0.000252219975360811
"manZ",1.41339751813652,0.000254397186812094
"ycgV",1.36494142803355,0.000254514275628264
"yjiL",3.43853325244197,0.000265307607673614
"rof",1.12892117640334,0.000294882646034931
"tabA",1.10933348325067,0.000304318943647337
"insB5",1.7439745274774,0.00031208469522725
"ychE",1.61501877846001,0.000318108257448483
