"Gene","logFC","adj.P.Val","P","SignedZ"
"hchA",-0.70816282286102,0.0956276193573254,0.0956276193573254,-1.66643090598798
"mlc",0.653710913365315,0.0960936456352073,0.0960936456352073,1.66409400143529
"frwB",1.69181546881946,0.0971206336219384,0.0971206336219384,1.65897597489772
"fecI",-1.77290270805616,0.0976713840740663,0.0976713840740663,-1.65624909789535
"puuA",-1.74225690000857,0.098495566556721,0.098495566556721,-1.65219126504001
"insB9",0.991167892691672,0.0985660684213042,0.0985660684213042,1.65184541239696
"dtpD",1.12438608676423,0.099199345754828,0.099199345754828,1.64874764038005
"flgM",0.633676242198412,0.099199345754828,0.099199345754828,1.64874764038005
"ycjD",0.849182131654719,0.0992634046956509,0.0992634046956509,1.64843516622464
"yciU",0.279812819703635,0.0992634046956509,0.0992634046956509,1.64843516622464
"yjjG",-0.555571931624032,0.100921737250976,0.100921737250976,-1.64040138650914
"ybiJ",-1.40762256869862,0.10267716377147,0.10267716377147,-1.63201102451387
"hipA",-0.457071226169263,0.103487504482705,0.103487504482705,-1.62817631940053
"argF",1.33121892591743,0.103685016986902,0.103685016986902,1.62724526807816
"thiB",-1.60602390409426,0.104112229188485,0.104112229188485,-1.62523624986988
"tqsA",1.5559764774887,0.107014723996993,0.107014723996993,1.61175748073818
"betI",-1.86329859113829,0.107607333832567,0.107607333832567,-1.60904119657156
"nanA",0.855943433620963,0.107607333832567,0.107607333832567,1.60904119657156
"rbsB",0.389565747996813,0.10776494685703,0.10776494685703,1.60832075711836
"fadR",0.387469227441677,0.109484073885287,0.109484073885287,1.60051639004982
"fliA",2.1436178389023,0.109764636079363,0.109764636079363,1.59925192890648
"marA",-1.1310755009569,0.110071268635455,0.110071268635455,-1.59787288976311
"tauD",0.978652674846292,0.110071268635455,0.110071268635455,1.59787288976311
"proB",0.568986408567701,0.110282944709969,0.110282944709969,1.59692267475111
"nlpI",0.486500719311878,0.110493582146649,0.110493582146649,1.59597855131049
"ynfH",1.67845248263432,0.110511795678081,0.110511795678081,1.59589698104255
"thrA",-1.127318169748,0.110511795678081,0.110511795678081,-1.59589698104255
"rbn",0.370090218636529,0.110511795678081,0.110511795678081,1.59589698104255
"mokC",1.25940803839495,0.110926672484309,0.110926672484309,1.59404180210077
"citE",3.17327702275945,0.111284353451785,0.111284353451785,1.59244677451939
"pfkB",-0.554518516769104,0.112238634849654,0.112238634849654,-1.58821099867909
"gcd",-2.09062927394442,0.113506857884946,0.113506857884946,-1.58262545597904
"allR",-0.316514988957691,0.113506857884946,0.113506857884946,-1.58262545597904
"ilvC",-1.33953237241151,0.113946464352677,0.113946464352677,-1.58070080449163
"emrY",-1.22168654836624,0.114324403559928,0.114324403559928,-1.57905080819903
"pepQ",0.439732128927081,0.114324403559928,0.114324403559928,1.57905080819903
"sufE",-1.09238559914201,0.114411843122518,0.114411843122518,-1.57866967877262
"yqeB",1.71360530863529,0.114868121387895,0.114868121387895,1.57668457489924
"ynfD",1.28261188583458,0.115179212962151,0.115179212962151,1.57533468038198
"rmuC",0.763168806246091,0.115326900505895,0.115326900505895,1.57469483540579
"secB",0.291958298459926,0.11549982947465,0.11549982947465,1.57394645232427
"yahJ",-0.287301594598114,0.11549982947465,0.11549982947465,-1.57394645232427
"wza",-1.61405733722196,0.115894438944299,0.115894438944299,-1.57224199767304
"pptA",-0.380776680619491,0.116108202404771,0.116108202404771,-1.57132058353895
"lhgD",-0.551777099002156,0.116176369529094,0.116176369529094,-1.57102703373448
"fimG",-1.14821668850555,0.117230355392072,0.117230355392072,-1.56650535722913
"gntU",0.891122302079973,0.117230355392072,0.117230355392072,1.56650535722913
"ilvB",-1.22233863240795,0.117624677824208,0.117624677824208,-1.56482188894043
"mntS",-0.901861690344178,0.117624677824208,0.117624677824208,-1.56482188894043
"uspG",1.41247817370139,0.118186939236502,0.118186939236502,1.56242908721215
"yahN",1.11996530165173,0.118186939236502,0.118186939236502,1.56242908721215
"rhaR",1.09934560433055,0.118458086394702,0.118458086394702,1.56127836331917
"cadC",1.73700319971882,0.119100569143998,0.119100569143998,1.55855994697406
"asnB",0.591182617744817,0.119662796262285,0.119662796262285,1.55619051456114
"ydcI",-2.17275501533741,0.120862425025055,0.120862425025055,-1.55116384125273
"cydB",1.15637482429168,0.120862425025055,0.120862425025055,1.55116384125273
"bglJ",-0.984407868959644,0.120862425025055,0.120862425025055,-1.55116384125273
"mdtH",0.969362456929366,0.120862425025055,0.120862425025055,1.55116384125273
"torS",0.68843360353257,0.121405642796295,0.121405642796295,1.54890049146198
"kbl",0.696020883143858,0.122534382510271,0.122534382510271,1.54422273685573
"acrE",2.17354501523888,0.122653758613258,0.122653758613258,1.54372998688822
"eutG",1.27977303734485,0.122679285357576,0.122679285357576,1.54362466851406
"narX",0.851922238785517,0.122679285357576,0.122679285357576,1.54362466851406
"yiiQ",-0.717831020105032,0.124287462880722,0.124287462880722,-1.5370238750966
"ydcA",1.1514590915616,0.124627273888715,0.124627273888715,1.53563765362804
"zur",0.98165747600664,0.125039080241786,0.125039080241786,1.53396168020288
"artJ",0.958663150029182,0.125039080241786,0.125039080241786,1.53396168020288
"ompR",0.886265616998894,0.125039080241786,0.125039080241786,1.53396168020288
"kefC",-0.379821007292088,0.125039080241786,0.125039080241786,-1.53396168020288
"yjhG",0.426063559744914,0.125044205745647,0.125044205745647,1.53394084751205
"rhmD",1.36616608157563,0.125852008189941,0.125852008189941,1.53066580861874
"feaR",-1.20096763555493,0.125910513096929,0.125910513096929,-1.5304292514632
"gltI",-0.488174828344867,0.125911999816078,0.125911999816078,-1.530423241219
"pyrF",-1.60299351428719,0.126075238769525,0.126075238769525,-1.5297636637613
"asnA",1.69693870843167,0.126194395260508,0.126194395260508,1.52928262418632
"nlpA",0.578292970825098,0.126194395260508,0.126194395260508,1.52928262418632
"fimC",-1.28839996614753,0.126866874911584,0.126866874911584,-1.52657440770534
"hemH",-0.355737816425903,0.127657231353123,0.127657231353123,-1.52340572198217
"yhjB",-0.726518044144446,0.128160305680538,0.128160305680538,-1.52139674317676
"eamB",-0.689892994398226,0.128160305680538,0.128160305680538,-1.52139674317676
"leuD",0.630189300864301,0.128160305680538,0.128160305680538,1.52139674317676
"mepH",-0.611322943599048,0.128160305680538,0.128160305680538,-1.52139674317676
"ppiD",0.502553744486107,0.128160305680538,0.128160305680538,1.52139674317676
"fabG",0.20807292741899,0.128160305680538,0.128160305680538,1.52139674317676
"ugpE",-1.44824538066776,0.128739443587722,0.128739443587722,-1.51909158896702
"yciH",-1.54226435778029,0.128875678974401,0.128875678974401,-1.51855049974103
"insG",-0.438384907037809,0.129630912521763,0.129630912521763,-1.51555895423243
"tar",1.46582319840742,0.129702520146278,0.129702520146278,1.51527601335013
"yehE",-0.873383645644993,0.129702520146278,0.129702520146278,-1.51527601335013
"clpX",0.279273982831143,0.130437156567669,0.130437156567669,1.51238024888622
"ydjF",-0.703004522129039,0.131303547466405,0.131303547466405,-1.5089813555458
"yihA",0.581000769997377,0.131303547466405,0.131303547466405,1.5089813555458
"nuoC",0.67333205219181,0.131667931698428,0.131667931698428,1.50755705214178
"rhsD",0.855068488653689,0.132327594311221,0.132327594311221,1.50498631822046
"hscB",-1.58656220922087,0.132617579345161,0.132617579345161,-1.50385937441515
"yfaA",1.19235331115496,0.132617579345161,0.132617579345161,1.50385937441515
"pgaA",0.894302472701626,0.132617579345161,0.132617579345161,1.50385937441515
"oppF",1.2527093905192,0.13338002877983,0.13338002877983,1.50090540971652
"pinR",0.733617745424866,0.13338002877983,0.13338002877983,1.50090540971652
"minD",-0.272599524247156,0.134366467084625,0.134366467084625,-1.49710297001647
"purA",0.879753767008917,0.134398269853487,0.134398269853487,1.49698073911803
"yqhD",0.772709242425416,0.13506985306742,0.13506985306742,1.49440477963983
"yfaX",1.99904773267466,0.135843650750967,0.135843650750967,1.49144900303598
"pgk",1.33698476173228,0.135843650750967,0.135843650750967,1.49144900303598
"oppA",1.62555081572056,0.136606585573339,0.136606585573339,1.48854742253897
"fbp",-0.739837258581668,0.136606585573339,0.136606585573339,-1.48854742253897
"pqqU",-1.5886770224402,0.137325274577105,0.137325274577105,-1.48582553324161
"gapA",1.46400607217188,0.137325274577105,0.137325274577105,1.48582553324161
"fixB",1.1786586597213,0.137325274577105,0.137325274577105,1.48582553324161
"idnD",1.14489369776795,0.137325274577105,0.137325274577105,1.48582553324161
"yihN",1.04914876674216,0.137325274577105,0.137325274577105,1.48582553324161
"uxaA",1.04852940292264,0.137325274577105,0.137325274577105,1.48582553324161
"moeB",0.524660996625174,0.137325274577105,0.137325274577105,1.48582553324161
"ribD",0.262549199187897,0.137325274577105,0.137325274577105,1.48582553324161
"aphA",1.06809309945793,0.137822135714081,0.137822135714081,1.48395018858116
"mntR",-0.657069515158595,0.137822135714081,0.137822135714081,-1.48395018858116
"nudB",0.214359900920265,0.137822135714081,0.137822135714081,1.48395018858116
"pyrD",-1.63677543434026,0.137959976157766,0.137959976157766,-1.48343084954001
"mdtG",0.677826543323187,0.138008018299888,0.138008018299888,1.48324993598908
"nuoG",0.622916406646776,0.138216953212091,0.138216953212091,1.48246370842052
"mgsA",0.757754719458533,0.138429434765655,0.138429434765655,1.48166507349417
"blr",1.62453512607078,0.138692526661799,0.138692526661799,1.48067752174786
"entS",-1.86918219206366,0.139072381399295,0.139072381399295,-1.47925422707285
"efeB",-2.32906538180305,0.140085121504076,0.140085121504076,-1.47547411850651
"plaR",-0.558942788795059,0.140179508692349,0.140179508692349,-1.47512288560933
"acrD",0.415494223521567,0.140179508692349,0.140179508692349,1.47512288560933
"zapE",-0.465586840910608,0.140446258507186,0.140446258507186,-1.47413124079973
"nikR",0.91417496647569,0.141312890687866,0.141312890687866,1.47091949166144
"zntR",0.436333717850004,0.141312890687866,0.141312890687866,1.47091949166144
"malQ",0.913925872798149,0.142343043773414,0.142343043773414,1.46712136264181
"ybiY",1.8723109258895,0.143100783554443,0.143100783554443,1.46434106016682
"dapE",0.295712601044107,0.144154072011192,0.144154072011192,1.46049503167603
"cdgI",1.95752963007414,0.144891536990756,0.144891536990756,1.45781502031838
"ccmC",1.76048342982373,0.144891536990756,0.144891536990756,1.45781502031838
"ybjN",0.663782486244169,0.144955879770035,0.144955879770035,1.4575816892558
"yfjV",-0.541843660650097,0.144955879770035,0.144955879770035,-1.4575816892558
"ydhW",0.876274711951271,0.145329737531274,0.145329737531274,1.45622750817895
"yhcG",1.17637019733244,0.147225495066269,0.147225495066269,1.4494014819828
"ykfA",0.893805066986561,0.147225495066269,0.147225495066269,1.4494014819828
"zapC",-0.334026692017388,0.147225495066269,0.147225495066269,-1.4494014819828
"malM",1.17248506710205,0.147872202711394,0.147872202711394,1.44708827059566
"srlB",1.61163656228457,0.147949417205809,0.147949417205809,1.44681259871501
"ydaS",1.09108093389578,0.147949417205809,0.147949417205809,1.44681259871501
"fbaA",0.882489480293576,0.149220743592445,0.149220743592445,1.44228942005523
"yciN",0.497363786800653,0.149220743592445,0.149220743592445,1.44228942005523
"pdeA",-0.69655730736414,0.149566285682072,0.149566285682072,-1.44106512263884
"hscC",0.88450785556315,0.149742782038369,0.149742782038369,1.44044060724693
"fadH",-0.52652482669387,0.149903304604646,0.149903304604646,-1.43987310100232
"pyrC",-1.97790773601093,0.150924540486773,0.150924540486773,-1.43627346868815
"oppD",1.55670117471786,0.152467104789284,0.152467104789284,1.430871296548
"hycE",0.610260242279505,0.152972202071435,0.152972202071435,1.42911145345431
"rclA",-0.853432072008102,0.153010925245704,0.153010925245704,-1.4289767180226
"yibL",0.496081350003335,0.153147120451418,0.153147120451418,1.42850303926939
"tsgA",-1.31108658908286,0.153365596348799,0.153365596348799,-1.4277438619885
"purK",-1.95943093454709,0.156310652105764,0.156310652105764,-1.41758948407215
"pyrS",0.726204385891482,0.156343522342002,0.156343522342002,1.41747697215422
"glcC",-1.77641336240282,0.156902012317101,0.156902012317101,-1.41556804649979
"ycaC",-1.15342472756593,0.156902012317101,0.156902012317101,-1.41556804649979
"citF",2.11751453881677,0.157169612308989,0.157169612308989,1.41465521155848
"speB",0.969721926642749,0.157877406109128,0.157877406109128,1.41224645594624
"nfuA",-1.56634876111799,0.158731438091539,0.158731438091539,-1.40935088931837
"rnlA",0.474095145801999,0.158731438091539,0.158731438091539,1.40935088931837
"tnaA",0.858584631488568,0.159591449191659,0.159591449191659,1.40644694273189
"ycfJ",1.43554603889633,0.161712542754761,0.161712542754761,1.39933501986657
"sucB",0.537939728282628,0.161712542754761,0.161712542754761,1.39933501986657
"alsA",1.13970426787653,0.162127581371437,0.162127581371437,1.39795166838101
"fdx",-0.952930555205553,0.162127581371437,0.162127581371437,-1.39795166838101
"yqiK",0.794854039123958,0.162127581371437,0.162127581371437,1.39795166838101
"qseG",0.322912564188221,0.162127581371437,0.162127581371437,1.39795166838101
"yihU",1.26468758790398,0.162631960757808,0.162631960757808,1.39627413091364
"rnr",0.676630378675612,0.162631960757808,0.162631960757808,1.39627413091364
"metK",-1.82855931493329,0.16373275778671,0.16373275778671,-1.39262652449627
"waaG",0.576852875338136,0.16373275778671,0.16373275778671,1.39262652449627
"ygcO",2.25323146231182,0.163884657011516,0.163884657011516,1.39212464324906
"trhP",-1.1902065509677,0.164850620230858,0.164850620230858,-1.38894123510851
"yohK",0.620579620639983,0.164867683388606,0.164867683388606,1.38888512854023
"glnS",0.263988549474194,0.164867683388606,0.164867683388606,1.38888512854023
"gfcE",-0.922315751583853,0.166596240598185,0.166596240598185,-1.38322384454927
"lacZ",0.547303020250607,0.166596240598185,0.166596240598185,1.38322384454927
"proA",0.503135529712025,0.166646928004954,0.166646928004954,1.3830585037824
"glpA",1.01755681593294,0.16712967708623,0.16712967708623,1.38148568239649
"slyD",0.33871571571671,0.167814660981719,0.167814660981719,1.37925981723045
"intF",-0.761663420679424,0.168957855668191,0.168957855668191,-1.37556013599839
"guaB",-1.43113980794976,0.169013990514629,0.169013990514629,-1.37537895321878
"kbaZ",1.09228213537917,0.169013990514629,0.169013990514629,1.37537895321878
"sbmC",1.05227735477708,0.169013990514629,0.169013990514629,1.37537895321878
"ytfK",-0.853423844777517,0.169013990514629,0.169013990514629,-1.37537895321878
"minE",-0.216973896982649,0.169013990514629,0.169013990514629,-1.37537895321878
"upp",-1.1724093016553,0.169329023345957,0.169329023345957,-1.37436297899156
"rlmE",0.384318758895138,0.169329023345957,0.169329023345957,1.37436297899156
"ribA",0.330660978919844,0.169378627915133,0.169378627915133,1.37420313452448
"crr",1.04470738819169,0.169868883860749,0.169868883860749,1.37262523139335
"flgB",1.46214430558003,0.172244648566672,0.172244648566672,1.36502673107437
"nrfF",1.4129634614076,0.172244648566672,0.172244648566672,1.36502673107437
"adeD",-0.561483648515891,0.173008256971655,0.173008256971655,-1.36260111590422
"ulaC",0.909508703017839,0.173463974934459,0.173463974934459,1.36115733164399
"thiP",-1.5368414881306,0.173501341815535,0.173501341815535,-1.3610390734534
"yibA",-0.58466590668963,0.173946428468015,0.173946428468015,-1.35963193056212
"yaeQ",0.33055526230029,0.174123184024901,0.174123184024901,1.35907386344626
"yfeC",0.736404449714947,0.17439374320666,0.17439374320666,1.35822045075963
"yfcD",-0.622519735239878,0.175200971689822,0.175200971689822,-1.35568010643803
"yeiW",1.15127337851887,0.177205130833015,0.177205130833015,1.34941055992044
"yagU",-0.980808925344878,0.177205130833015,0.177205130833015,-1.34941055992044
"pta",1.31959610586688,0.178063464192827,0.178063464192827,1.34674161574138
"proY",0.563177885627816,0.178137895787496,0.178137895787496,1.34651062611159
"yghJ",-0.266893056464558,0.178137895787496,0.178137895787496,-1.34651062611159
"afuC",0.691707726381885,0.178468032703335,0.178468032703335,1.34548695031453
"kefG",-1.48624676301109,0.178687191711846,0.178687191711846,-1.34480816842833
"mhpR",-1.91923492952015,0.179670085134671,0.179670085134671,-1.34177153259225
"hyfG",0.75583944014895,0.179702381905255,0.179702381905255,1.34167196196448
"yigF",0.759795777136069,0.180157211099596,0.180157211099596,1.34027113842098
"can",-1.30649081152025,0.180738063326574,0.180738063326574,-1.33848599310504
"rsuA",0.309367686958591,0.180738063326574,0.180738063326574,1.33848599310504
"uxaB",1.37493376291057,0.180866924535737,0.180866924535737,1.33809053888984
"ybgE",1.03356675286766,0.180866924535737,0.180866924535737,1.33809053888984
"yfbU",0.555611977211058,0.183619995528552,0.183619995528552,1.32969132109485
"ccmD",1.56221094268651,0.184269149110021,0.184269149110021,1.32772446256872
"yhhW",0.74141784617158,0.184389642350276,0.184389642350276,1.32735994703937
"edd",0.65660824406835,0.184389642350276,0.184389642350276,1.32735994703937
"yjcS",1.5024347445599,0.188699709952433,0.188699709952433,1.31443544209179
"cheW",0.733733046963242,0.188699709952433,0.188699709952433,1.31443544209179
"rbbA",-0.873847587707922,0.189239472380524,0.189239472380524,-1.31283227349017
"yrdD",0.438989463028868,0.189239472380524,0.189239472380524,1.31283227349017
"ulaG",0.639680690705947,0.190910141116464,0.190910141116464,1.30789141700871
"fau",0.608697731336227,0.192121803949455,0.192121803949455,1.3043279075495
"cydX",1.15967871328347,0.192651827311512,0.192651827311512,1.30277429976651
"kdgR",-0.496522690409299,0.192651827311512,0.192651827311512,-1.30277429976651
"bcsB",-0.369297634581599,0.193938674525226,0.193938674525226,-1.29901531166475
"flgN",0.603847240807351,0.195875851765346,0.195875851765346,1.29339102757367
"ftnB",1.07137637097235,0.19733112482518,0.19733112482518,1.28919263508058
"uvrD",0.549221489661818,0.197482509529316,0.197482509529316,1.28875720082431
"secG",-0.861586681742471,0.199002451235434,0.199002451235434,-1.28439880397334
"dgkA",-0.434510639312272,0.199360707290323,0.199360707290323,-1.28337505962049
"lexA",0.611725559266355,0.199822485559898,0.199822485559898,1.28205747348522
"uhpA",-0.897912897796805,0.200211297534552,0.200211297534552,-1.28094980460357
"gutQ",1.14226527102426,0.200475870752928,0.200475870752928,1.28019697156889
"dcuA",0.738431127934079,0.200475870752928,0.200475870752928,1.28019697156889
"ihfB",0.522476140953091,0.200475870752928,0.200475870752928,1.28019697156889
"rimK",-0.493131056605382,0.200475870752928,0.200475870752928,-1.28019697156889
"gnsA",-0.49311280858156,0.200475870752928,0.200475870752928,-1.28019697156889
"yiaF",0.211138506752848,0.200475870752928,0.200475870752928,1.28019697156889
"nanM",-0.420329571371023,0.202363059165881,0.202363059165881,-1.27484796669899
"nrfE",1.7269507925639,0.20238201832738,0.20238201832738,1.27479441416277
"yieP",1.28508588069792,0.20238201832738,0.20238201832738,1.27479441416277
"fixA",1.20819968909612,0.20238201832738,0.20238201832738,1.27479441416277
"insB1",0.873071501590683,0.20238201832738,0.20238201832738,1.27479441416277
"ruvA",0.294111487807871,0.20238201832738,0.20238201832738,1.27479441416277
"thiQ",-1.17823018827511,0.202706250191558,0.202706250191558,-1.27387914578136
"eutE",1.10692233326303,0.203182360746749,0.203182360746749,1.27253707261455
"trxC",-1.25664479988948,0.203709832053543,0.203709832053543,-1.27105289366158
"sfsA",0.563983386708792,0.203880136119687,0.203880136119687,1.27057429594383
"ynjB",1.59825465380373,0.204107018796792,0.204107018796792,1.26993714971623
"yfeW",0.617067971280165,0.204562539889961,0.204562539889961,1.26865948092308
"gltB",-0.362584997576314,0.206941325374549,0.206941325374549,-1.26202073485827
"intZ",-0.496830636671826,0.207140740165608,0.207140740165608,-1.2614667280369
"ydcL",0.477721385109739,0.207564355052585,0.207564355052585,1.26029113981142
"udp",1.12232183872714,0.208518253868553,0.208518253868553,1.2576502995613
"hybD",1.01581427587083,0.208518253868553,0.208518253868553,1.2576502995613
"gmhA",0.490455664347612,0.208763596499076,0.208763596499076,1.25697249225391
"melB",0.613148996952192,0.209267975429115,0.209267975429115,1.25558085713603
"ygbK",0.679881214784111,0.209599062487396,0.209599062487396,1.25466867308738
"pyrE",-0.481332978687603,0.210955621070787,0.210955621070787,-1.25094204920321
"yhhM",-0.384601595926262,0.210955621070787,0.210955621070787,-1.25094204920321
"ybbO",0.288594885964745,0.210955621070787,0.210955621070787,1.25094204920321
"ybjG",-0.813118719431396,0.211187384348941,0.211187384348941,-1.2503071039645
"ydbK",1.27750423549217,0.21226492265413,0.21226492265413,1.24736164723463
"rluB",-0.437328543359264,0.212353851713349,0.212353851713349,-1.2471190422472
"fkpB",0.173453798049723,0.212353851713349,0.212353851713349,1.2471190422472
"ygeW",1.52702629374126,0.213045273039202,0.213045273039202,1.24523529288976
"yaaU",1.02919046348172,0.213045273039202,0.213045273039202,1.24523529288976
"wecA",0.554462867809277,0.213628315535868,0.213628315535868,1.2436502444072
"ydhX",0.706648028451735,0.214096095470617,0.214096095470617,1.24238080195137
"cyuA",0.560465287013597,0.214529796443615,0.214529796443615,1.24120562758803
"hsrA",1.16790631542865,0.214676116738218,0.214676116738218,1.2408095384519
"pppA",-0.876319423518623,0.214676116738218,0.214676116738218,-1.2408095384519
"bluF",-0.823014211539994,0.215014131624603,0.215014131624603,-1.23989527541403
"yhaI",-0.831546147583611,0.215041126526093,0.215041126526093,-1.23982230425536
"spy",0.707861974117046,0.215041126526093,0.215041126526093,1.23982230425536
"rodZ",0.187221456678956,0.21512933405271,0.21512933405271,1.23958391245385
"ymfL",-0.820102391218209,0.217525276554229,0.217525276554229,-1.23313533421671
"hscA",-1.01116752880962,0.218363736553519,0.218363736553519,-1.23089072622208
"fecD",-0.753227274067187,0.218544618775191,0.218544618775191,-1.23040730616522
"aroM",0.359763808256027,0.218544618775191,0.218544618775191,1.23040730616522
"fepB",-1.59743952232033,0.218800636004702,0.218800636004702,-1.22972357378713
"purE",-1.90743358386763,0.219952605075178,0.219952605075178,-1.22665415626772
"yccE",-0.69608431062808,0.219952605075178,0.219952605075178,-1.22665415626772
"gstA",-0.315335326025407,0.219952605075178,0.219952605075178,-1.22665415626772
"yegD",-0.432213674300472,0.220880876049263,0.220880876049263,-1.22418916378672
"yadM",-0.768638828859854,0.221017299318515,0.221017299318515,-1.22382752282951
"ispE",-0.548375020737321,0.221661133225945,0.221661133225945,-1.22212295600448
"b3681",0.868989714182937,0.221744788293893,0.221744788293893,1.22190173760416
"katE",-0.828200219839063,0.222139903355035,0.222139903355035,-1.22085769815483
"ygjV",-0.671962954219526,0.222139903355035,0.222139903355035,-1.22085769815483
"prfB",-0.2097137884936,0.222139903355035,0.222139903355035,-1.22085769815483
"tfaX",1.33278559994376,0.223976243635232,0.223976243635232,1.21602278192611
"ybfA",1.27430744761596,0.224134733215055,0.224134733215055,1.21560682445766
"thrL",-1.52060084258411,0.226254308190084,0.226254308190084,-1.21006407179991
"oppB",1.81504289959628,0.227131244243455,0.227131244243455,1.20778169508906
"ybfD",-1.17297118074318,0.22714630731504,0.22714630731504,-1.20774254580322
"argT",-0.976060309971454,0.229797463786714,0.229797463786714,-1.20088074655201
"gabD",-0.4966807104158,0.230643537146612,0.230643537146612,-1.19870277885394
"tdcE",0.45954808839277,0.231547200713151,0.231547200713151,1.1963828245533
"yjfF",0.762138158534066,0.231665732578428,0.231665732578428,1.19607899788244
"cas3",0.681545859984966,0.232725011283231,0.232725011283231,1.19336869074516
"ubiG",-0.325208825032112,0.232790140499581,0.232790140499581,-1.19320233479844
"gloB",-0.349669459397194,0.233200767000385,0.233200767000385,-1.19215425381694
"yecJ",-1.06401826410859,0.234010852681679,0.234010852681679,-1.19009042638548
"arfB",0.444852868726724,0.234397248375053,0.234397248375053,1.18910780260669
"yahI",1.28467460295654,0.234623640342873,0.234623640342873,1.18853260942304
"pstC",-1.0054157258425,0.235789568791468,0.235789568791468,-1.18557654673307
"ybaN",-0.9107424800154,0.235789568791468,0.235789568791468,-1.18557654673307
"viaA",1.63251822483431,0.236041501250343,0.236041501250343,1.18493916390002
"lpxL",0.543633078894992,0.236041501250343,0.236041501250343,1.18493916390002
"hypT",-0.358571560513816,0.236041501250343,0.236041501250343,-1.18493916390002
"pstS",-1.40073259219472,0.237230153140817,0.237230153140817,-1.18193837667173
"leuE",1.05736000878811,0.237404698405323,0.237404698405323,1.18149862738487
"ubiF",0.458245440195945,0.237482739706431,0.237482739706431,1.1813020840501
"yggL",-0.219558128026775,0.238459925662965,0.238459925662965,-1.17884494007439
"b4223",-0.52616085696933,0.239958764818316,0.239958764818316,-1.17508986539909
"yigI",-1.96637226720099,0.240102781785069,0.240102781785069,-1.17472992836862
"sucD",0.611384299541732,0.240102781785069,0.240102781785069,1.17472992836862
"polA",0.408812571476525,0.241568529519506,0.241568529519506,1.17107525435829
"flgD",1.20309838368047,0.242043849437768,0.242043849437768,1.16989345169688
"dsbA",0.392465172026103,0.242043849437768,0.242043849437768,1.16989345169688
"sdhE",0.371437976978889,0.243113459914902,0.243113459914902,1.16724000380353
"pheP",1.08746804738475,0.243284448952245,0.243284448952245,1.16681658222866
"yjiR",-1.35010387044098,0.243370133808698,0.243370133808698,-1.16660447876563
"degP",-0.498480368396894,0.243370133808698,0.243370133808698,-1.16660447876563
"yhiN",-0.32228822064455,0.243686791478791,0.243686791478791,-1.16582108242229
"ghxP",-1.77178095853697,0.245799763917553,0.245799763917553,-1.16061189983222
"rlpA",-0.428318299810948,0.245799763917553,0.245799763917553,-1.16061189983222
"yiaV",0.869601796606618,0.245995129675211,0.245995129675211,1.16013184694787
"yfgJ",0.795551333400628,0.246090326237929,0.246090326237929,1.1598980267315
"bglF",0.686404149275224,0.246289062122765,0.246289062122765,1.15941009921969
"gpt",-0.927579756394425,0.246716147860952,0.246716147860952,-1.15836247017999
"bglA",0.414054318543418,0.246716147860952,0.246716147860952,1.15836247017999
"gmhB",0.275919684022808,0.246716147860952,0.246716147860952,1.15836247017999
"ycgV",1.10221900533185,0.246878379889864,0.246878379889864,1.15796485268652
"clpA",0.963611572146238,0.246878379889864,0.246878379889864,1.15796485268652
"iscX",-0.753078209046783,0.246878379889864,0.246878379889864,-1.15796485268652
"ykgE",0.688391093807326,0.246878379889864,0.246878379889864,1.15796485268652
"opgG",-0.660248991129835,0.247119547076053,0.247119547076053,-1.15737410968269
"yqhA",-0.680877865227765,0.247870402720561,0.247870402720561,-1.15553745753105
"pgsA",0.320491423778247,0.247870402720561,0.247870402720561,1.15553745753105
"ycgI",0.959114417426892,0.248062028432923,0.248062028432923,1.15506934983859
"ortT",-1.31334489407623,0.24889865466424,0.24889865466424,-1.15302857831334
"ttcA",-0.585116814250105,0.24889865466424,0.24889865466424,-1.15302857831334
"hyfH",0.797530211518066,0.249649609145665,0.249649609145665,1.15120086572415
"yfeD",0.6086968026603,0.249649609145665,0.249649609145665,1.15120086572415
"fepG",-1.2002176647883,0.25336528041511,0.25336528041511,-1.14221351300794
"ratA",-0.380291759588926,0.25336528041511,0.25336528041511,-1.14221351300794
"abpA",0.932647963867467,0.255469161361725,0.255469161361725,1.13716536848327
"fecE",-0.71127237327816,0.255607201155155,0.255607201155155,-1.13683516200363
"tadA",-0.516079034370672,0.255607201155155,0.255607201155155,-1.13683516200363
"xanP",-1.64462110993453,0.256577498251195,0.256577498251195,-1.13451759313387
"yehF",-0.777404926653918,0.257421731139461,0.257421731139461,-1.13250607655181
"fimD",-1.15557047537827,0.25814578673746,0.25814578673746,-1.13078454423597
"purH",-1.7179150384587,0.259282148763401,0.259282148763401,-1.12808943918733
"gatR",0.937990878558977,0.260259948651248,0.260259948651248,1.12577693672774
"tehB",-0.480850207591523,0.260259948651248,0.260259948651248,-1.12577693672774
"intR",-0.445982355651944,0.260259948651248,0.260259948651248,-1.12577693672774
"bfd",-1.68729364550233,0.261090644854277,0.261090644854277,-1.12381705462457
"dgcE",-0.53431375957063,0.261090644854277,0.261090644854277,-1.12381705462457
"oxyR",0.447539782173388,0.261090644854277,0.261090644854277,1.12381705462457
"ybeD",0.374066100402937,0.261090644854277,0.261090644854277,1.12381705462457
"rcsD",-0.336736536488745,0.261090644854277,0.261090644854277,-1.12381705462457
