"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
6397.28363985893,-6.13192047149029,0.0896159950070753,-68.4243975755239,0,0,"flu"
221.70218333868,-3.83038629873974,0.197362874054368,-19.4078360334607,6.62594042948793e-84,1.32816975909086e-80,"yeeR"
3245.79227263637,4.65770277455732,0.297916648533105,15.634248027061,4.2546778551365e-55,5.68566784041408e-52,"cusB"
1194.15999162261,-1.49875797059737,0.104398649224603,-14.3561050045096,9.75580710349377e-47,9.77775766947663e-44,"sufB"
622.619928419382,-1.80975027722234,0.128224049588334,-14.1139691269507,3.11538290003779e-45,2.4979140092503e-42,"ybaY"
342.017225181161,-3.32257544297748,0.24384704016203,-13.6256541837445,2.8187306806127e-42,1.88338188309605e-39,"nrdI"
3432.10567392958,2.73289286363252,0.209209353035225,13.0629573868639,5.36041874569744e-39,3.06998839307158e-36,"sodB"
2691.24383529911,4.77328413443604,0.412636953713157,11.5677573021106,6.00313575644496e-31,3.00832140594848e-28,"cusF"
40.3136317066915,-2.77974616109146,0.243944031304818,-11.3950160871862,4.42748222954646e-30,1.97219736202797e-27,"yeeS"
9099.00569107593,-2.53530262481307,0.235178135109397,-10.780350067976,4.26260444853964e-27,1.70887812341954e-24,"aceB"
42.9937911486371,-2.96569620094655,0.287033955241957,-10.3322138262235,5.03841075308205e-25,1.83627170082781e-22,"csgF"
2878.00450307213,4.40164118955966,0.450081548286529,9.77965261254723,1.37682288586587e-22,4.59973579119688e-20,"cusA"
245.280242298884,-3.35458440773882,0.360121267381808,-9.31515217673112,1.21777843780497e-20,3.75544135166163e-18,"nrdH"
9639.27455219135,0.637805321724422,0.0742877378270862,8.58560699760425,9.03580616550376e-18,2.58746763696461e-15,"pyrG"
549.984129479523,-1.17441143960901,0.140182770402122,-8.37771600775293,5.39646641819838e-17,1.44229559137049e-14,"yebF"
362.845910467326,-2.83911696968192,0.347464559812182,-8.17095410022989,3.05960034202695e-16,7.66621110699128e-14,"entA"
536.232115656522,-3.06586889398795,0.399733251207191,-7.66978700102896,1.7228220036506e-14,4.06281965449133e-12,"entB"
253.650646930297,-2.77814512878864,0.362627688370443,-7.66115003868822,1.84275420523256e-14,4.10422311598742e-12,"entH"
2669.13393414915,-2.09191167661986,0.276297965593396,-7.57121635741015,3.69745646544398e-14,7.80163314208681e-12,"ridA"
1043.08405631157,-3.19593552574095,0.425259938266025,-7.51525182167924,5.68014924617029e-14,1.13858591639484e-11,"nrdE"
201.077885637096,-1.44972870578577,0.201767907422154,-7.18513030297004,6.71431199983703e-13,1.28179413368317e-10,"fecA"
98.7553086053165,-3.00843352579514,0.426588189355466,-7.05231321650183,1.75967541635798e-12,3.20660852008142e-10,"ybdZ"
53.8589177270472,-2.4842121509338,0.363900949625021,-6.82661629076164,8.69408239285082e-12,1.51541636143213e-09,"csgE"
114.772386618077,-3.13431151720482,0.462107885797595,-6.78264018757225,1.17999266406876e-11,1.97107941260486e-09,"ybiX"
21053.3867100996,6.06265488596009,0.904971857208521,6.69927449971867,2.09456814758148e-11,3.35884948146167e-09,"grcA"
1626.29783587286,-1.68509132432647,0.258693124666637,-6.5138620382662,7.32427727514459e-11,1.12934721523287e-08,"osmY"
3094.69247978127,-3.28128617269248,0.510762237494248,-6.42429281536193,1.32483966508658e-10,1.96714156197484e-08,"pyrI"
4125.86174613888,0.649170966545376,0.103060309196702,6.29894254738126,2.99683035109605e-10,4.12466109497759e-08,"ahpF"
430.625504732048,4.85455556727182,0.771228874316208,6.29457185660482,3.08249461762739e-10,4.12466109497759e-08,"ompW"
298.977596486623,-1.59799164339643,0.253876430968372,-6.29436784384094,3.08655108130026e-10,4.12466109497759e-08,"sufA"
1986.11924844013,-2.44695520505197,0.389605185180092,-6.28060225615549,3.37263966409256e-10,4.36158464946679e-08,"entF"
57.08931806134,-2.79955983453228,0.44780466013794,-6.25174341345603,4.05895861876182e-10,5.08511409456754e-08,"entD"
32335.0421391878,8.74251080116159,1.40150719724426,6.23793500194058,4.43384800396726e-10,5.38645352966811e-08,"nirB"
331.206275314876,-1.66023879410717,0.266749290884966,-6.2239670388595,4.84738959487749e-10,5.71564261348937e-08,"ytjA"
141.326176060642,-1.85167470651002,0.300774182652645,-6.15636185984905,7.44350417217003e-10,8.52600235035133e-08,"csgG"
1108.57408982829,-2.05699353246326,0.334831751212033,-6.14336461526515,8.079153596181e-10,8.99703521308045e-08,"aceK"
145.889778267066,-1.24698733100574,0.207163487129121,-6.01933935505014,1.75130365794232e-09,1.89756117964615e-07,"drpB"
561.010640159566,-1.3441578662736,0.223985071196991,-6.00110471242717,1.95979547774149e-09,2.06758422901727e-07,"sufC"
1398.18173668397,0.691127769136653,0.116341896682834,5.94048910016291,2.84172953444067e-09,2.9211522316853e-07,"yfiF"
5593.34819756725,6.65196224520689,1.12484570731141,5.9136663828378,3.34575222480441e-09,3.35328016731022e-07,"dmsA"
4976.46103671296,8.49183213472176,1.44379665340972,5.88159843331617,4.06323184957479e-09,3.9730479231574e-07,"narK"
23524.3985008529,8.00758914792415,1.37461459641451,5.82533400184376,5.69984894403705e-09,5.44064152777251e-07,"narG"
21000.958175494,1.66979579465378,0.287958713572582,5.79873334596246,6.68176799403549e-09,6.22958322978797e-07,"ptsG"
2934.70530035319,-1.29501121125603,0.224812003493708,-5.76041844354754,8.39056648267842e-09,7.64495023387677e-07,"thiH"
