"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","P","SignedZ"
"aceA",-1.31467770603062,9.59831837284422,-3.54833478937065,0.00144742444010954,0.0142933163460818,-1.43614240947285,0.0142933163460818,-2.44980609692688
"ynaJ",1.05933526572776,8.6247287506567,3.54547854607127,0.00145811809913289,0.0143662656252436,-1.44314548731042,0.0143662656252436,2.4479724092665
"clcB",-0.45995307973145,6.85971734746631,-3.54345165450877,0.00146575327182825,0.0144088189278139,-1.44811392508472,0.0144088189278139,-2.44690655850288
"dapE",0.592374495415203,7.20677381925757,3.53854435062858,0.00148440015656002,0.0145534566929218,-1.46013888224175,0.0145534566929218,2.44330438931426
"glyV",1.15602036937547,9.85667425197335,3.53782166327468,0.00148716565515702,0.0145534566929218,-1.46190927631731,0.0145534566929218,2.44330438931426
"ydjJ",-0.538176090373748,5.37780659648536,-3.53639756732267,0.00149262989595944,0.0145741053886377,-1.4653975653533,0.0145741053886377,-2.44279271589445
"casC",-0.39627829442799,4.01013744117261,-3.53338895603248,0.00150423816678449,0.014654517566544,-1.47276546268184,0.014654517566544,-2.44080617842333
"tsr",-0.630492217038138,8.22091692060133,-3.53120846133817,0.001512706085618,0.0147040446129982,-1.47810397448731,0.0147040446129982,-2.43958741728002
"gltU",1.13758949197523,11.9700410765844,3.52734908482508,0.00152780765458668,0.0148176880785248,-1.48755004548647,0.0148176880785248,2.43680449850851
"proX",-0.502065044436912,7.66780603446045,-3.5217368991485,0.00155002968206225,0.0149482841949875,-1.50127970203113,0.0149482841949875,-2.43362957199228
"glyS",1.03315748933045,9.3323502761781,3.52140678331163,0.00155134654674351,0.0149482841949875,-1.50208705616027,0.0149482841949875,2.43362957199228
"ycaI",-0.521976615558358,6.2730112982958,-3.52134476738674,0.00155159405568225,0.0149482841949875,-1.50223872359645,0.0149482841949875,-2.43362957199228
"agaW",-0.445304460072887,6.95400799290091,-3.51919401860447,0.00156020159575079,0.0149979556051708,-1.50749805198245,0.0149979556051708,-2.43242842089296
"ybcN",-0.868631740237667,5.12510999839595,-3.51110008460497,0.00159301226883409,0.0152795547639826,-1.52728026490491,0.0152795547639826,-2.42568431552806
"ybgA",-0.931692254183796,6.43972118639986,-3.50709772992583,0.00160948350433962,0.0153288510748432,-1.53705631408847,0.0153288510748432,-2.42451497587638
"ybgS",-0.696027110985097,7.16580336721748,-3.50675942425597,0.00161088332151214,0.0153288510748432,-1.5378824675561,0.0153288510748432,-2.42451497587638
"osmF",-0.695513930443511,7.71227675004169,-3.50615657755566,0.00161338066971886,0.0153288510748432,-1.53935456790981,0.0153288510748432,-2.42451497587638
"hdhA",-0.740118661999206,7.67921140010326,-3.50587759509507,0.00161453765290598,0.0153288510748432,-1.54003578857731,0.0153288510748432,-2.42451497587638
"nimT",-0.654820417806373,6.57159610637257,-3.50509212061957,0.00161779946700942,0.0153288510748432,-1.54195365918475,0.0153288510748432,-2.42451497587638
"plaR",0.752054068708948,7.12381573237061,3.50472664050203,0.00161931936555881,0.0153288510748432,-1.54284598890183,0.0153288510748432,2.42451497587638
"yeaG",-2.61233363163181,7.7426610886041,-3.49518446926062,0.00165949620631675,0.0156750239487963,-1.56613158992815,0.0156750239487963,-2.41639552260789
"emrK",-0.682190152780211,4.88517679390429,-3.49172521277257,0.00167429896418599,0.0157805401288246,-1.57456748589425,0.0157805401288246,-2.41395202281285
"rpoC",1.01558734817746,8.65208760767648,3.48734065686727,0.00169324555312253,0.0159245712734142,-1.5852555001416,0.0159245712734142,2.41063970201007
"yafP",-0.454105610944797,6.4938516232044,-3.48417917553112,0.0017070359568334,0.0160195922946893,-1.59295905353649,0.0160195922946893,-2.4084688728289
"rspA",-0.606106220261256,5.23258889986924,-3.48218264097644,0.0017158009532883,0.0160426007629773,-1.59782267870913,0.0160426007629773,-2.40794492931975
"b3246",-0.429831845393079,7.36932874378543,-3.48193932479041,0.00171687211847744,0.0160426007629773,-1.59841533551921,0.0160426007629773,-2.40794492931975
"nhoA",-0.55211931954833,6.6924421269967,-3.4790514139842,0.00172963541150082,0.0161271799634572,-1.605448400968,0.0161271799634572,-2.40602457154313
"fliR",-0.705530787356036,4.45837355081933,-3.47572707288589,0.00174444155972954,0.0162304038051924,-1.6135416799834,0.0162304038051924,-2.40369284838189
"psuT",-0.502408118009085,6.92062313976827,-3.47326668614272,0.00175547890295518,0.0162981962250861,-1.61952978979495,0.0162981962250861,-2.402168565603
"yahJ",-0.511625602758923,6.8967286948227,-3.46541918206234,0.00179113756331992,0.0165938010930172,-1.63861868015171,0.0165938010930172,-2.39558643966536
"fkpA",0.968621458868897,8.98546085835756,3.46364110299752,0.00179931417479408,0.0166340852967665,-1.64294160578997,0.0166340852967665,2.39469743447705
"ydcK",-0.746777769154988,6.77871133271046,-3.46233810241121,0.00180532908388502,0.0166542566231007,-1.6461089835077,0.0166542566231007,-2.39425299708233
"ynfF",-0.802138672750832,6.52887884392064,-3.45939906955047,0.00181896793717933,0.0167084138661276,-1.6532516623646,0.0167084138661276,-2.39306207755566
"yfcA",-0.386598145171243,8.16269824862052,-3.45931144621696,0.00181937609165548,0.0167084138661276,-1.65346457725115,0.0167084138661276,-2.39306207755566
"fbp",1.15930457624284,9.15425650304342,3.45859084620975,0.00182273605812301,0.0167084138661276,-1.65521547865017,0.0167084138661276,2.39306207755566
"ssuB",-0.547391848548629,6.86701305303051,-3.45511465693374,0.00183902932346977,0.016797213059225,-1.66365995919626,0.016797213059225,-2.3911166948762
"yfgJ",1.0596209949901,6.93078291994914,3.45487559951238,0.00184015498646515,0.016797213059225,-1.66424056978951,0.016797213059225,2.3911166948762
"osmY",-1.62545427802374,8.89002562308202,-3.45186767256661,0.00185437579751358,0.0168915363526132,-1.67154479218953,0.0168915363526132,-2.38906015529399
"yadS",-0.607694792429938,6.93334968129629,-3.44882329621135,0.00186887741659387,0.0169880175211305,-1.67893510890787,0.0169880175211305,-2.38696696900326
"fliK",-0.73537061186551,6.13329980093996,-3.44703828227314,0.001877431243429,0.0170301435338184,-1.68326715162796,0.0170301435338184,-2.38605630362795
"yegT",-0.576037076292963,5.94837371674492,-3.44569072970023,0.00188391387567123,0.0170533453953989,-1.68653696532899,0.0170533453953989,-2.3855555777443
"pheM",1.05058263534259,4.57607887443343,3.44080730014403,0.0019075887454823,0.0172189151609146,-1.6983825088744,0.0172189151609146,2.38199962126643
"ycjD",-0.599333481494141,5.94466295823877,-3.43970363364235,0.00191297913790423,0.0172189151609146,-1.70105875542008,0.0172189151609146,-2.38199962126643
"dpiB",-0.587774549391893,5.29618801841398,-3.43947585844,0.00191409344596588,0.0172189151609146,-1.70161104023371,0.0172189151609146,-2.38199962126643
"ybfP",-0.467866421331605,6.08954332141099,-3.43276999471352,0.00194718280461201,0.0174803910868578,-1.71786452229534,0.0174803910868578,-2.37644449529434
"ycaN",-0.585894036040579,5.62598785670557,-3.42392648479982,0.00199166860727176,0.0178428868012284,-1.73928082541511,0.0178428868012284,-2.36886247332355
"ydjG",-0.44649751160204,5.71642184510868,-3.42101818543002,0.00200651228670885,0.0179388804233538,-1.74631926225731,0.0179388804233538,-2.3668772708003
"poxB",-1.22935205532931,7.65249993100886,-3.41553113636525,0.00203480997453788,0.0180990239384309,-1.75959237768684,0.0180990239384309,-2.36358602958733
"ccmH",-0.466779172019352,6.88686523020712,-3.41534708758217,0.00203576581498157,0.0180990239384309,-1.76003744880065,0.0180990239384309,-2.36358602958733
"yddL",-0.759714377367149,5.64293637030746,-3.41499994665643,0.00203756984309742,0.0180990239384309,-1.7608768882321,0.0180990239384309,-2.36358602958733
"slyX",0.498010247275622,7.813254658541,3.41371889407125,0.00204424064732074,0.0180990239384309,-1.76397438535919,0.0180990239384309,2.36358602958733
"eutH",-0.403297386946849,7.26154855252782,-3.41352499279144,0.00204525218728874,0.0180990239384309,-1.7644431865887,0.0180990239384309,-2.36358602958733
"hofB",-0.543321143114823,5.70644441554075,-3.41114020487599,0.00205773280312188,0.0181724573771638,-1.7702081294694,0.0181724573771638,-2.36208536014334
"yecT",-0.448120540608667,3.8972643733637,-3.40615169641316,0.00208407870683847,0.0183053549863749,-1.78226226036163,0.0183053549863749,-2.35938294322983
"nudF",-0.437414895285113,7.80138805996158,-3.40614097597213,0.00208413567502845,0.0183053549863749,-1.78228815771981,0.0183053549863749,-2.35938294322983
"yfcG",-0.829748469016748,6.87563437231419,-3.40589932777572,0.0020854201883212,0.0183053549863749,-1.78287189869822,0.0183053549863749,-2.35938294322983
"aspU",1.53412841009273,10.9475182096626,3.4012359699034,0.00211035951677507,0.0184869195572333,-1.79413388302216,0.0184869195572333,2.35571853221643
"ycgB",-1.52735334774263,6.97267390838516,-3.39891313496041,0.0021228893525457,0.01855926405797,-1.79974129623657,0.01855926405797,-2.3542672160665
"cvrA",-0.518909532150656,7.16881709201143,-3.39755320046843,0.00213025849597817,0.0185707068808009,-1.80302354360604,0.0185707068808009,-2.35403811312395
"ypfG",-0.537228836932976,6.79567496906412,-3.39679996250311,0.00213435075050458,0.0185707068808009,-1.80484129001538,0.0185707068808009,-2.35403811312395
"bamB",0.728547263129784,9.13148334369816,3.39630933662225,0.00213702035452255,0.0185707068808009,-1.80602520571807,0.0185707068808009,2.35403811312395
"ydbL",-0.48802687779836,6.9258601095272,-3.39281321224519,0.00215613731251781,0.0186994343770257,-1.81445968826742,0.0186994343770257,-2.35146926518612
"ygaY",-0.488785707324339,5.57694017383831,-3.39098653958364,0.00216619134836077,0.0187129258219397,-1.81886523888868,0.0187129258219397,-2.35120093037807
"b2338",-0.511854147833708,5.76795015375711,-3.39086008112621,0.00216688905412098,0.0187129258219397,-1.81917019601702,0.0187129258219397,-2.35120093037807
"yghT",-0.50227548526702,6.05962095205395,-3.39018573830364,0.00217061325989819,0.0187129258219397,-1.82079631276891,0.0187129258219397,-2.35120093037807
"fhuB",-0.556742648030114,7.47808262901957,-3.38878203362466,0.00217838539903191,0.0187427417005815,-1.82418081645303,0.0187427417005815,-2.35060851449977
"nudL",-0.354692786646409,7.29952863040993,-3.3855290553406,0.00219650037053225,0.0188612531817444,-1.83202204779696,0.0188612531817444,-2.34826191374735
"yccX",-0.632926601296373,7.99217899539528,-3.3828422678046,0.00221157218482175,0.0189473148460221,-1.83849627503469,0.0189473148460221,-2.34656590849554
"rhaS",-0.569840893793137,6.60237498591284,-3.38219036132384,0.00221524417532318,0.0189473148460221,-1.84006684132549,0.0189473148460221,-2.34656590849554
"ybbC",-0.525621505576196,5.34771652935313,-3.37902611208097,0.00223315136712028,0.0190605753003827,-1.84768843627215,0.0190605753003827,-2.34434413699238
"b0017",0.699435452907483,6.55218337835436,3.37830361985156,0.00223725970154089,0.0190605753003827,-1.84942828163243,0.0190605753003827,2.34434413699238
"tyrT",1.24420868434274,10.0378514662016,3.37317640834216,0.00226662546372488,0.0192729699410658,-1.86177101179485,0.0192729699410658,2.34020863686888
"yncI",-0.561916330207554,5.35161181989975,-3.36711364673432,0.00230183059304255,0.0195232241584058,-1.87635637768251,0.0195232241584058,-2.33538678486758
"eutG",-0.598704642341841,6.78394885152438,-3.36590582830864,0.00230890700383553,0.0195232241584058,-1.87926082680584,0.0195232241584058,-2.33538678486758
"b2090",-0.935718699962377,8.0167570060953,-3.3657985136974,0.00230953675890002,0.0195232241584058,-1.87951886707798,0.0195232241584058,-2.33538678486758
"ydeJ",-0.731915774065567,6.28450071543514,-3.3637462009881,0.00232161235966276,0.0195462408327198,-1.88445307129815,0.0195462408327198,-2.33494602010996
"trg",-0.570510049066074,7.76894872449018,-3.3633104250841,0.00232418426504475,0.0195462408327198,-1.88550061782924,0.0195462408327198,-2.33494602010996
"b1899",-0.730249276631244,5.59374234937688,-3.36304447335571,0.00232575523832363,0.0195462408327198,-1.88613990355905,0.0195462408327198,-2.33494602010996
"valZ",1.03355410053782,10.7906954977304,3.35841124097028,0.00235328893247442,0.0197394602540567,-1.89727389746887,0.0197394602540567,2.3312636775228
"atoD",-0.593234923639334,6.18067514115607,-3.35512909886673,0.0023729839074743,0.0198529057812347,-1.90515743806042,0.0198529057812347,-2.32911629280587
"rutC",-0.569290029256283,7.95266364023916,-3.35291702543299,0.00238634752731174,0.0198529057812347,-1.91046899860023,0.0198529057812347,-2.32911629280587
"mqsA",1.91022340288418,7.33753776945401,3.35271047122451,0.00238759907201964,0.0198529057812347,-1.91096489883711,0.0198529057812347,2.32911629280587
"ykgA",-0.567575667138833,5.29199805874442,-3.35260614027173,0.00238823147086058,0.0198529057812347,-1.91121537443589,0.0198529057812347,-2.32911629280587
"potE",-0.659581141424454,6.11860263514542,-3.35237067767299,0.00238965931497946,0.0198529057812347,-1.91178065677633,0.0198529057812347,-2.32911629280587
"casE",-0.473073635031528,6.36105024737584,-3.35095701485608,0.00239824911672191,0.0198862450613677,-1.91517414822756,0.0198862450613677,-2.32848725810733
"yfeW",-0.35253798903257,7.05676096911262,-3.34970269598572,0.00240589567248585,0.0199116508513353,-1.91818465744467,0.0199116508513353,-2.32800852773811
"rzpR",-0.688363611399634,5.96384693851857,-3.34691383268576,0.00242298158728077,0.0200149334538687,-1.92487663710649,0.0200149334538687,-2.32606781044002
"psuG",-0.433671697323845,6.50378688126331,-3.34437382264618,0.0024386448565305,0.0201060946899905,-1.93096954542916,0.0201060946899905,-2.32436210699089
"hycB",-0.416534590476472,6.2912551872775,-3.34331495048875,0.00244520336091029,0.0201219859908243,-1.93350899290444,0.0201219859908243,-2.32406545846232
"rzpQ",-0.465439049103065,5.31413613834244,-3.34029296189581,0.00246401496004394,0.0202381683452055,-1.94075472518183,0.0202381683452055,-2.32190283108113
"paaB",-0.727987742196212,5.59568311398953,-3.3395538112055,0.00246863733554866,0.0202381683452055,-1.94252656467877,0.0202381683452055,-2.32190283108113
"ybjO",-0.625375058593162,6.01272177106757,-3.33822004602255,0.00247699940838114,0.0202684791514427,-1.94572337326282,0.0202684791514427,-2.32134040537109
"yjeH",0.619009307831344,7.4534260718141,3.33554484367621,0.00249385418485886,0.0203327498389754,-1.95213383101862,0.0203327498389754,2.32015026777153
"ybaM",-0.373513214551188,7.6377933676269,-3.33548807575574,0.0024942130412368,0.0203327498389754,-1.95226983882806,0.0203327498389754,-2.32015026777153
"cysA",0.8283184251179,8.57375502612937,3.32387373793352,0.00256869077896248,0.0209006768438052,-1.980076467945,0.0209006768438052,2.30977386667645
"ybfG",-0.549482664530774,6.42218562826994,-3.32293506755664,0.00257480294767677,0.0209112501077674,-1.98232208379583,0.0209112501077674,-2.30958302824556
"agaR",0.526855023173172,8.17536842199452,3.31866964530386,0.00260275457897683,0.0210988221001014,-1.9925231657841,0.0210988221001014,2.30621141429351
"yqjC",-1.53082976231625,9.71438282375877,-3.31716751591589,0.0026126676877082,0.0211397413465403,-1.99611435360901,0.0211397413465403,-2.30547936104322
"ybiO",-0.64753890917032,6.99686231435178,-3.31315623137229,0.00263931850972069,0.0212370496468719,-2.005701009531,0.0212370496468719,-2.30374344252069
"tdcC",-0.67154821682854,6.24131090702973,-3.31304960850869,0.00264003047444304,0.0212370496468719,-2.00595576524942,0.0212370496468719,-2.30374344252069
"ydjL",-0.45394115604142,5.9082595893159,-3.31249541837654,0.00264373401540853,0.0212370496468719,-2.00727984669326,0.0212370496468719,-2.30374344252069
"murA",0.991205225786485,8.75403174939299,3.31241903743506,0.00264424484671064,0.0212370496468719,-2.00746233037528,0.0212370496468719,2.30374344252069
"phoA",-0.433549201730853,7.22460056290949,-3.31059703144454,0.00265645858392572,0.0212957796073012,-2.011814822202,0.0212957796073012,-2.30269908699744
"purD",0.587581903329602,8.57682987267157,3.30985710151488,0.00266143419513142,0.0212963749131602,-2.01358212130586,0.0212963749131602,2.30268851392148
"yffN",-0.643509685519908,5.76655660760994,-3.30764607202219,0.0026763557476751,0.0213021766720614,-2.01886213137019,0.0213021766720614,-2.30258548383417
"ydhW",-0.578876875918226,6.80699546666238,-3.3070995811006,0.00268005626478811,0.0213021766720614,-2.0201669466413,0.0213021766720614,-2.30258548383417
"rclA",-0.700991362440277,6.0097389195628,-3.30691805558034,0.00268128654110093,0.0213021766720614,-2.02060034192322,0.0213021766720614,-2.30258548383417
"yfeD",0.71623628382184,6.66909706774725,3.30684674424766,0.00268176999761049,0.0213021766720614,-2.02077059628088,0.0213021766720614,2.30258548383417
"b1458",-0.470322747542726,4.32665723987564,-3.30465483656871,0.0026966711549826,0.0213271410612616,-2.02600299681845,0.0213271410612616,-2.302142434293
"pagP",-0.597285276658903,6.64166973277476,-3.30406518670497,0.00270069335916565,0.0213271410612616,-2.02741033326591,0.0213271410612616,-2.302142434293
"glyW",0.976461982228908,10.1339626080613,3.30394464819757,0.00270151630572669,0.0213271410612616,-2.02769801373522,0.0213271410612616,2.302142434293
"yafX",-0.635770379693002,6.55535973558519,-3.30350110895505,0.00270454654194595,0.0213271410612616,-2.02875653940248,0.0213271410612616,-2.302142434293
"aat",-0.486383619162728,7.86106236810519,-3.30205424826199,0.00271445422116421,0.021366492012606,-2.03220912935139,0.021366492012606,-2.30144497890594
"narZ",-0.756473010132736,7.27745981795548,-3.29882594365262,0.00273668704479541,0.0215025410662497,-2.03991046968866,0.0215025410662497,-2.29904223620302
"yeeA",-0.612881802464651,6.58530069164577,-3.29604059908037,0.00275601028910495,0.0216152792529982,-2.04655260437783,0.0216152792529982,-2.29706119134369
"wrbA",-1.36516544883206,9.24121932150088,-3.29364558205625,0.00277273077842256,0.0217072346526955,-2.05226208394937,0.0217072346526955,-2.29545199248123
"yqjF",-0.399062222713137,6.57414848716715,-3.28772132007197,0.00281451141765467,0.021994698039046,-2.06637755079442,0.021994698039046,-2.29045942604003
"flhA",-0.536925991812097,6.61959792907182,-3.28612688594954,0.00282585933997821,0.0220103952129741,-2.07017473650148,0.0220103952129741,-2.29018844092552
"trmO",-0.561075076192453,7.31451270065739,-3.28601582215302,0.00282665144507239,0.0220103952129741,-2.07043920929161,0.0220103952129741,-2.29018844092552
"yfbM",-0.657840804343784,6.43985697411958,-3.2809946011087,0.00286268708517299,0.0222367599880869,-2.08239220549703,0.0222367599880869,-2.28629921146765
"yjdI",-1.037813117308,7.54937453055419,-3.28054191117134,0.00286595755887886,0.0222367599880869,-2.08346945816975,0.0222367599880869,-2.28629921146765
"yfjP",-0.546103600032097,6.37545552384205,-3.27781082673838,0.00288576488214246,0.022350531930319,-2.08996722315609,0.022350531930319,-2.28435745270521
"ytfP",0.570992770144824,7.5267333363298,3.27657046922307,0.00289480412852859,0.0223806475773251,-2.09291752191929,0.0223806475773251,2.28384490423938
"yahG",-0.78066833756411,6.98890535541171,-3.27352480990857,0.00291711559295327,0.0225130857040532,-2.10015990902707,0.0225130857040532,-2.28159798656437
"dtpD",-0.567089069289737,6.33485376409539,-3.26889435488709,0.00295135441197179,0.0227369413475487,-2.11116543768774,0.0227369413475487,-2.27782608801935
"gudP",-0.489597970879816,6.54697570149313,-3.26674137493755,0.00296740563641038,0.022800596310285,-2.11628035087102,0.022800596310285,-2.27675941518366
"b0302",-0.941883266493001,5.29526660543975,-3.26637944401557,0.0029701122006033,0.022800596310285,-2.11714006440431,0.022800596310285,-2.27675941518366
"allW",-0.719019018696593,5.27349647875693,-3.26347307191013,0.00299193277538213,0.0229275977231664,-2.12404227020996,0.0229275977231664,-2.2746389470466
"uhpT",-0.599145756522037,6.8459066480227,-3.2617352436804,0.00300505377238939,0.0229876032412534,-2.12816812058415,0.0229876032412534,-2.27364061734907
"yfhR",-0.386103515663743,6.08905598093478,-3.25946468270005,0.00302228052926134,0.0230787502629886,-2.13355735787147,0.0230787502629886,-2.2721284989056
"tusC",0.562759421389776,7.37981092826291,3.25470157860497,0.0030587276801684,0.0232824183622695,-2.14485756211637,0.0232824183622695,2.26876832135474
"fucO",-0.389746203277014,6.70123692307506,-3.25457931466123,0.0030596687882292,0.0232824183622695,-2.14514753463726,0.0232824183622695,-2.26876832135474
"rpsT",1.40341630903298,9.11757203780079,3.25317341489768,0.00307051053695054,0.0233240704249128,-2.14848156557068,0.0233240704249128,2.26808427813585
"yhfX",-0.621746452793717,6.00972107012871,-3.25137679513819,0.00308441919644323,0.0233888331737274,-2.15274128369949,0.0233888331737274,-2.26702279620973
"phnI",-0.539856214234284,7.74650879805564,-3.2482887185777,0.00310846756640413,0.0235120976646755,-2.1600606643353,0.0235120976646755,-2.26500948179605
"ppdB",-0.701304649441465,8.17978107368068,-3.24790128783208,0.00311149738945648,0.0235120976646755,-2.16097874683542,0.0235120976646755,-2.26500948179605
"lysA",0.725073382067731,7.74381443635528,3.2357874511842,0.00320767765952689,0.0241597870696673,-2.1896609747976,0.0241597870696673,2.25457867764155
"intR",-0.51179287205592,6.52570900712459,-3.23570639461815,0.0032083307570076,0.0241597870696673,-2.18985274018868,0.0241597870696673,-2.25457867764155
"abgB",-0.390228211317416,6.25775493020205,-3.23438429772377,0.00321900136919993,0.0241679488199457,-2.19298029538745,0.0241679488199457,-2.25444879048081
"hyaB",-0.660491601357046,6.93823480376944,-3.23419411996769,0.00322053909476376,0.0241679488199457,-2.19343013523915,0.0241679488199457,-2.25444879048081
"ynaA",-0.534283123732007,5.46716062712356,-3.23231057967471,0.00323580708863122,0.024240658276039,-2.1978847836096,0.024240658276039,-2.25329335801575
"ydfI",-0.429088212686896,6.57092843000104,-3.23146033278737,0.00324272198024485,0.024250648888406,-2.19989528693535,0.024250648888406,-2.25313483114426
"cynX",-0.517867332373765,6.79535783923471,-3.23009541460692,0.00325385232081094,0.0242920761751263,-2.20312231290457,0.0242920761751263,-2.25247808371779
"ydeI",-0.867400116344551,7.23887106982102,-3.22895770640726,0.00326315792472712,0.0243197618918342,-2.20581170708131,0.0243197618918342,-2.25203972259963
"ybeQ",-0.616373686340318,5.54107362770822,-3.22359146882884,0.00330739584239325,0.0246072516013676,-2.21849129712724,0.0246072516013676,-2.24751314267298
"ydfT",-0.646294446644701,7.3609875774029,-3.21668632154597,0.00336516901728224,0.02488429993236,-2.2347936998372,0.02488429993236,-2.24319411043772
"malY",-0.464722123461074,5.78756772386673,-3.21661197889807,0.00336579626543536,0.02488429993236,-2.23496913355823,0.02488429993236,-2.24319411043772
"yfjS",-0.723246814486421,5.62889445896353,-3.21551656469915,0.00337505159493968,0.02488429993236,-2.23755388751444,0.02488429993236,-2.24319411043772
"hyfC",-0.653862358139396,5.06911200345751,-3.21525341142396,0.00337727866022315,0.02488429993236,-2.23817477066784,0.02488429993236,-2.24319411043772
"ycfZ",-0.802692370932552,4.07045914880053,-3.21482105809181,0.00338094073183487,0.02488429993236,-2.23919481617799,0.02488429993236,-2.24319411043772
"rluE",-0.372851575881224,7.74932697995726,-3.21454020029776,0.00338332166704614,0.02488429993236,-2.23985740840336,0.02488429993236,-2.24319411043772
"metZ",1.4558800230927,11.3992715308644,3.21437499102074,0.00338472295972952,0.02488429993236,-2.24024715400397,0.02488429993236,2.24319411043772
"cbpA",-0.708932164510023,8.98038743982128,-3.21275886733929,0.00339846024738314,0.0249041917469171,-2.24405929699441,0.0249041917469171,-2.24288561299139
"lacI",-0.337815024224422,7.45725737652295,-3.21226903562459,0.00340263445865858,0.0249041917469171,-2.24521455697392,0.0249041917469171,-2.24288561299139
"mrcA",-0.292152478708042,8.09924797670127,-3.21203580912032,0.00340462368185703,0.0249041917469171,-2.2457645909432,0.0249041917469171,-2.24288561299139
"zapA",0.955470365160509,7.77964780352237,3.20913570092439,0.00342945266399228,0.0250436501261285,-2.25260266435961,0.0250436501261285,2.24072875782036
"yohF",-0.630893986915142,7.17493319173401,-3.2077179337531,0.00344165396196091,0.0250905813166445,-2.25594459510321,0.0250905813166445,-2.24000526115937
"yigF",-0.48717877864896,3.19115452492494,-3.20517283393387,0.00346366179316713,0.0251897125217749,-2.26194223694498,0.0251897125217749,-2.23848088578878
"dicF",-0.629533453975318,7.20370510504879,-3.20480582412068,0.00346684651047673,0.0251897125217749,-2.26280694085482,0.0251897125217749,-2.23848088578878
"radD",-0.397398838438059,7.21813620858275,-3.19933878071597,0.00351462096044186,0.0254942037948579,-2.27568260486167,0.0254942037948579,-2.2338308661302
"ypdF",-0.518322477600805,5.66969422241997,-3.19844586893737,0.00352248361401687,0.0255086521715055,-2.27778462595492,0.0255086521715055,-2.23361141523897
"proK",0.821382116143796,8.29869211481666,3.19765086897203,0.00352949830633585,0.0255169220316627,-2.27965593479883,0.0255169220316627,2.23348585587041
"atoE",-0.704687011036585,6.23741058827723,-3.19550596054021,0.00354849092252637,0.0256116163760416,-2.28470370594048,0.0256116163760416,-2.232050637474
"agaB",-0.297609874374749,4.47424579982305,-3.1942824011274,0.00355936915073797,0.0256475272967769,-2.28758253332289,0.0256475272967769,-2.23150756014273
"hycG",-0.29205801764711,6.81548838225213,-3.19137217704391,0.00358537172208991,0.0257921194246368,-2.29442785136446,0.0257921194246368,-2.22932754160645
"yijD",0.674235773075831,7.9398787077369,3.18987456976025,0.00359882368064255,0.025818717791991,-2.29794939745671,0.025818717791991,2.22892766896391
"pdeH",-0.688159428813857,6.90965233853662,-3.18963794919167,0.00360095350562637,0.025818717791991,-2.29850573198197,0.025818717791991,-2.22892766896391
"rhtC",0.435915417948776,7.01633811893805,3.18875206911172,0.00360893807570932,0.0258333376259588,-2.30058842291812,0.0258333376259588,2.22870803003945
"yieP",1.53653005979765,7.30093736642513,3.18790571750861,0.00361658224424654,0.0258454767290316,-2.30257794510451,0.0258454767290316,2.22852574167377
"iscA",0.717736017326694,9.50394350346389,3.18704723850289,0.00362435182459391,0.0258584707354032,-2.30459573759194,0.0258584707354032,2.22833069756844
"agaI",-0.410100992262659,5.75960367366691,-3.18230849763477,0.00366752849312661,0.0261004621510139,-2.31572948986922,0.0261004621510139,-2.22471372723673
"gspB",-0.349282568940381,7.4473455358609,-3.18200793514519,0.00367028363044177,0.0261004621510139,-2.31643541985814,0.0261004621510139,-2.22471372723673
"lamB",-1.44453519666135,8.25074459585691,-3.17873586604757,0.00370040620209701,0.0262309919816354,-2.32411860826819,0.0262309919816354,-2.22277475807518
"ydhR",1.05514156917362,9.29593544210751,3.17870266927212,0.0037007130229557,0.0262309919816354,-2.32419654012752,0.0262309919816354,2.22277475807518
"treB",-0.441145929291531,7.14690462418265,-3.17573789802846,0.00372821355975607,0.0263828793438764,-2.33115510322997,0.0263828793438764,-2.22052900032755
"ydjY",-0.795422449343564,7.19708484078452,-3.17222715913448,0.00376103197230779,0.0265479846128611,-2.33939137167453,0.0265479846128611,-2.21810044323844
"yaeI",-0.646178958422437,7.34954647874747,-3.17193613139213,0.0037637649071398,0.0265479846128611,-2.34007394733551,0.0265479846128611,-2.21810044323844
"gudX",-0.475729055183373,7.00228168211824,-3.17105687883078,0.0037720332232045,0.026563183719325,-2.34213597473424,0.026563183719325,-2.21787753380475
"insA1",1.57171195602332,6.81240056040336,3.16972594128588,0.00378458225519197,0.0266084302569726,-2.34525681216648,0.0266084302569726,2.21721460161089
"quuD",-0.794757180752485,5.58095414752636,-3.16781075736674,0.00380271027934283,0.0266888883427144,-2.34974659114969,0.0266888883427144,-2.2160381668375
"fabR",0.449884948775225,8.89941965733128,3.16686964774265,0.0038116487708019,0.0266888883427144,-2.35195239796915,0.0266888883427144,2.2160381668375
"phnN",-0.534897828345528,7.05315929767696,-3.16597863706656,0.00382013000063355,0.0266888883427144,-2.35404051176809,0.0266888883427144,-2.2160381668375
"yqjD",-1.34587056780521,10.5735493577871,-3.16592976154055,0.00382059575354853,0.0266888883427144,-2.35415504564272,0.0266888883427144,-2.2160381668375
"ybfC",-0.373873429680032,5.19275671893899,-3.16381529601993,0.00384079750172018,0.0267869424477916,-2.35910928392823,0.0267869424477916,-2.21460858213162
"alaX",1.00334585734361,9.61055515735509,3.16246355525758,0.00385376576127731,0.0268343144755607,-2.36227566711178,0.0268343144755607,2.21391953762705
