Name,Score,FDR
osmC,0.1435653376856941,1
ygeX,0.14382096104833572,1
ldcC,0.14413200386687242,1
intZ,0.14445491894884419,1
aroP,0.14463086772375672,1
allE,0.14517499144615237,1
lpp,0.14644840335463244,1
b3246,0.146503884572697,1
mak,0.14667113957457278,1
yfdV,0.14747306497455218,1
yqjE,0.14752124159552624,1
rfbC,0.14849832035829394,1
tgt,0.14850798015887284,1
ydeA,0.1491825898422856,1
yehX,0.1496237049388891,1
hisB,0.14962644896468633,1
narW,0.1499845637600996,1
csrC,0.15007012622720897,1
hisC,0.1501923020856764,1
b0309,0.15057138812708232,1
yaeP,0.15121951219512195,1
yncI,0.15142042856942708,1
metJ,0.15143639660675967,1
nadD,0.1515271875828284,1
yaeH,0.15212264150943397,1
eamA,0.15215794476478417,1
bcsQ,0.15228951584193665,1
citX,0.15236492687247247,1
b1017,0.15260848366650415,1
ymgA,0.15305476043700952,1
recF,0.15374365924481362,1
bssR,0.15399837519596987,1
gadA,0.15475913833818,1
ilvB,0.15489824932478893,1
afuB,0.1550143694835838,1
entE,0.15594604025534492,1
yidD,0.15595710530425766,1
hinT,0.15608047216700605,1
focA,0.15639871264586297,1
apaG,0.15642044321160012,1
dpaA,0.15671703997937556,1
ddpF,0.157130023888285,1
cfa,0.15747052548155943,1
iscR,0.15749495416011092,1
ytfB,0.15772357723577232,1
b2338,0.15797262301146878,1
dcyD,0.158100599614111,1
acrZ,0.158203125,1
narH,0.15848668335489774,1
agp,0.15868794388495344,1
cpxR,0.15880758807588075,1
ycgJ,0.15891914752243153,1
cpsB,0.15897610307453464,1
yahD,0.16021230381263904,1
nsrR,0.16075886170743886,1
intR,0.16126474721753567,1
ynaM,0.16129032258064513,1
nfsB,0.16190670365728957,1
b1899,0.16241213466518684,1
prs,0.16264318509384623,1
kdpC,0.1628043167329749,1
cysC,0.16288047347810614,1
nlpI,0.163255117324014,1
pqqU,0.16331737631087498,1
tolQ,0.16367311239830218,1
rzpR,0.1650018497965224,1
fdoG,0.16520967788368135,1
radD,0.1653317213669943,1
ydjI,0.1653871350026389,1
glgS,0.1656659673286118,1
ydhP,0.16569481608855577,1
ycgB,0.16616274371617518,1
pdeR,0.166247916031751,1
yfbU,0.16626315525987903,1
ampG,0.1664389879680805,1
yeaD,0.16686320754716985,1
yafX,0.1669495976347889,1
dgcP,0.1674141897095131,1
ybhJ,0.1675133747393613,1
dksA,0.16804245283018865,1
pphA,0.16874082314509956,1
b0362,0.16939373072957536,1
patD,0.1705048540711694,1
yeiG,0.1706511002811304,1
nlpA,0.17072078586685652,1
rhsC,0.17080923910060614,1
fadJ,0.1710497141156039,1
xdhA,0.17186453782999656,1
narV,0.17315308998423562,1
yciY,0.17323550796483575,1
chpS,0.17452574525745257,1
rutF,0.17519345531998878,1
cysQ,0.17629716981132076,1
yhcN,0.17642905746322984,1
ydhV,0.17646579778925026,1
ydeQ,0.17669853453700782,1
exoX,0.17708506841165977,1
insH-3,0.1774193548387097,1
glcD,0.1775492386673046,1
oxc,0.17787856876254154,1
ptrR,0.17799219590808849,1
sraB,0.17812061711079943,1
yhcO,0.1781423982805097,1
allR,0.1783030582050605,1
phnI,0.1790603033666297,1
waaL,0.17914742472682493,1
deaD,0.17923115327009487,1
cydB,0.17932741768282487,1
mepM,0.1794602526813745,1
era,0.1795700398847283,1
yaiA,0.17975250261259748,1
guaC,0.17978665242504652,1
yoaB,0.18010319482671544,1
mhpR,0.18024229348214904,1
